LineItemID,OrderID,ItemID,Qty,DiscountID
52915,16756,13,1,
52916,16756,28,1,
52917,16757,4,1,
52918,16757,27,1,
52919,16758,18,1,
52920,16758,28,1,
52921,16759,4,1,
52922,16759,22,1,
52923,16759,34,1,
52924,16760,19,1,
52925,16760,33,1,
52926,16761,19,1,
52927,16761,36,1,
52928,16761,25,1,
52929,16762,10,1,
52930,16762,27,1,
52931,16762,25,1,
52932,16762,43,1,
52933,16763,9,1,
52934,16763,25,1,
52935,16764,12,1,
52936,16764,39,1,
52937,16764,45,1,
52938,16765,13,1,
52939,16765,49,1,
52940,16766,18,1,
52941,16766,19,1,
52942,16766,45,1,
52943,16767,17,1,
52944,16767,47,1,
52945,16768,4,1,
52946,16768,24,1,
52947,16769,18,1,
52948,16769,31,1,
52949,16769,28,1,
52950,16769,39,1,
52951,16770,1,1,
52952,16770,27,1,
52953,16770,41,1,
52954,16770,38,1,
52955,16771,3,1,
52956,16771,52,1,
52957,16771,32,1,
52958,16772,1,1,
52959,16772,32,1,
52960,16773,15,1,
52961,16773,30,1,
52962,16774,14,1,
52963,16774,43,1,
52964,16774,43,1,
52965,16774,29,1,
52966,16775,16,1,
52967,16775,45,1,
52968,16775,26,1,
52969,16776,8,1,
52970,16776,45,1,D1
52971,16776,36,1,
52972,16777,6,1,
52973,16777,5,1,
52974,16777,22,1,
52975,16778,10,1,
52976,16778,11,1,
52977,16778,28,1,
52978,16779,11,1,
52979,16779,10,1,
52980,16779,52,1,
52981,16780,14,1,
52982,16780,48,1,
52983,16781,2,1,
52984,16781,11,1,
52985,16781,40,1,
52986,16782,13,1,
52987,16782,35,1,
52988,16782,24,1,
52989,16783,5,1,
52990,16783,33,1,
52991,16784,8,1,
52992,16784,34,1,
52993,16784,49,1,
52994,16785,8,1,
52995,16785,11,1,
52996,16785,41,1,
52997,16786,1,1,
52998,16786,50,1,
52999,16787,1,1,
53000,16787,18,1,
53001,16787,10,1,
53002,16787,48,1,
53003,16788,16,1,
53004,16788,52,1,
53005,16788,22,1,
53006,16789,5,1,
53007,16789,37,1,
53008,16790,21,1,
53009,16790,41,1,
53010,16790,25,1,
53011,16791,6,1,
53012,16791,50,1,
53013,16792,7,1,
53014,16792,37,1,
53015,16792,22,1,
53016,16793,5,1,
53017,16793,5,1,
53018,16793,27,1,
53019,16793,40,1,D1
53020,16794,14,1,
53021,16794,50,1,
53022,16795,19,1,
53023,16795,41,1,
53024,16795,32,1,
53025,16796,2,1,
53026,16796,26,1,
53027,16796,53,1,
53028,16797,2,1,
53029,16797,25,1,D1
53030,16797,50,1,
53031,16798,3,1,
53032,16798,11,1,
53033,16798,22,1,
53034,16798,31,1,
53035,16799,17,1,
53036,16799,45,1,
53037,16800,16,1,
53038,16800,39,1,
53039,16800,41,1,
53040,16801,21,1,
53041,16801,21,1,D3
53042,16801,7,1,
53043,16801,41,1,
53044,16801,47,1,
53045,16802,18,1,
53046,16802,35,1,
53047,16802,47,1,
53048,16802,53,1,D1
53049,16803,21,1,
53050,16803,23,1,D3
53051,16803,48,1,
53052,16804,12,1,
53053,16804,28,1,
53054,16805,3,1,
53055,16805,14,1,
53056,16805,25,1,
53057,16806,9,1,D1
53058,16806,12,1,
53059,16806,41,1,
53060,16806,42,1,
53061,16806,27,1,
53062,16807,8,1,
53063,16807,51,1,
53064,16808,4,1,
53065,16808,27,1,
53066,16809,19,1,
53067,16809,50,1,
53068,16810,10,1,
53069,16810,19,1,
53070,16810,49,1,
53071,16811,15,1,D3
53072,16811,44,1,
53073,16811,46,1,
53074,16812,12,1,
53075,16812,8,1,
53076,16812,31,1,D1
53077,16813,9,1,
53078,16813,2,1,
53079,16813,23,1,
53080,16814,8,1,
53081,16814,10,1,
53082,16814,42,1,
53083,16814,25,1,
53084,16815,3,1,
53085,16815,4,1,
53086,16815,3,1,
53087,16815,42,1,
53088,16816,11,1,
53089,16816,37,1,
53090,16816,35,1,
53091,16817,7,1,
53092,16817,3,1,
53093,16817,37,1,
53094,16817,23,1,
53095,16818,7,1,
53096,16818,25,1,
53097,16818,38,1,
53098,16819,2,1,
53099,16819,15,1,
53100,16819,40,1,
53101,16819,32,1,
53102,16820,16,1,
53103,16820,25,1,
53104,16821,9,1,
53105,16821,49,1,
53106,16822,6,1,
53107,16822,10,1,
53108,16822,49,1,
53109,16822,40,1,
53110,16822,41,1,
53111,16822,31,1,
53112,16823,11,1,
53113,16823,42,1,
53114,16823,53,1,
53115,16824,20,1,
53116,16824,49,1,
53117,16824,43,1,
53118,16825,21,1,
53119,16825,35,1,
53120,16826,8,1,
53121,16826,34,1,
53122,16826,50,1,
53123,16826,24,1,
53124,16827,14,1,
53125,16827,46,1,
53126,16827,23,1,
53127,16828,4,1,
53128,16828,52,1,
53129,16828,45,1,
53130,16829,10,1,
53131,16829,41,1,D2
53132,16830,19,1,
53133,16830,46,1,
53134,16830,34,1,
53135,16831,12,1,
53136,16831,29,1,
53137,16832,1,1,
53138,16832,30,1,
53139,16833,4,1,
53140,16833,42,1,
53141,16834,1,1,D2
53142,16834,29,1,
53143,16835,17,1,
53144,16835,26,1,
53145,16836,13,1,D2
53146,16836,25,1,D3
53147,16836,34,1,
53148,16837,19,1,
53149,16837,21,1,D3
53150,16837,24,1,
53151,16837,28,1,
53152,16837,43,1,
53153,16837,51,1,
53154,16837,38,1,
53155,16837,35,1,
53156,16838,15,1,
53157,16838,37,1,
53158,16838,40,1,
53159,16839,10,1,
53160,16839,13,1,
53161,16839,35,1,
53162,16839,35,1,
53163,16840,2,1,
53164,16840,20,1,
53165,16840,50,1,
53166,16840,39,1,
53167,16841,9,1,
53168,16841,5,1,
53169,16841,46,1,
53170,16841,48,1,
53171,16842,6,1,
53172,16842,48,1,
53173,16842,28,1,
53174,16842,26,1,
53175,16842,23,1,
53176,16843,10,1,
53177,16843,10,1,
53178,16843,15,1,
53179,16843,28,1,
53180,16843,50,1,
53181,16844,6,1,
53182,16844,20,1,
53183,16844,17,1,
53184,16844,46,1,
53185,16845,16,1,
53186,16845,7,1,
53187,16845,37,1,
53188,16846,2,1,
53189,16846,34,1,
53190,16846,38,1,
53191,16846,36,1,
53192,16846,40,1,
53193,16846,53,1,
53194,16847,5,1,
53195,16847,50,1,
53196,16847,40,1,
53197,16848,13,1,
53198,16848,38,1,
53199,16848,47,1,
53200,16849,18,1,
53201,16849,36,1,
53202,16849,25,1,
53203,16850,3,1,
53204,16850,7,1,
53205,16850,38,1,
53206,16851,16,1,
53207,16851,29,1,
53208,16851,38,1,
53209,16851,47,1,
53210,16851,43,1,
53211,16852,21,1,
53212,16852,7,1,
53213,16852,41,1,
53214,16852,23,1,
53215,16852,51,1,
53216,16852,41,1,
53217,16852,32,1,
53218,16853,5,1,
53219,16853,53,1,D3
53220,16853,28,1,
53221,16854,18,1,
53222,16854,14,1,
53223,16854,33,1,
53224,16854,22,1,
53225,16855,7,1,
53226,16855,25,1,D2
53227,16855,31,1,
53228,16856,4,1,
53229,16856,38,1,
53230,16856,29,1,
53231,16857,18,1,
53232,16857,11,1,
53233,16857,39,1,
53234,16858,10,1,
53235,16858,12,1,
53236,16858,46,1,
53237,16858,39,1,
53238,16859,10,1,
53239,16859,1,1,
53240,16859,53,1,
53241,16859,26,1,
53242,16860,21,1,
53243,16860,11,1,
53244,16860,25,1,
53245,16861,21,1,
53246,16861,39,1,
53247,16862,9,1,
53248,16862,17,1,
53249,16862,3,1,
53250,16862,17,1,
53251,16862,52,1,
53252,16863,12,1,D1
53253,16863,32,1,
53254,16863,27,1,
53255,16864,18,1,
53256,16864,25,1,
53257,16864,37,1,
53258,16865,5,1,
53259,16865,28,1,
53260,16866,16,1,
53261,16866,35,1,
53262,16867,11,1,
53263,16867,38,1,
53264,16868,9,1,
53265,16868,45,1,
53266,16869,8,1,
53267,16869,53,1,
53268,16870,8,1,
53269,16870,53,1,
53270,16870,38,1,
53271,16871,2,1,
53272,16871,22,1,
53273,16871,30,1,
53274,16872,21,1,
53275,16872,39,1,
53276,16873,14,1,
53277,16873,21,1,
53278,16873,35,1,
53279,16874,11,1,
53280,16874,26,1,
53281,16875,13,1,
53282,16875,3,1,
53283,16875,40,1,
53284,16876,4,1,
53285,16876,23,1,
53286,16876,32,1,
53287,16877,21,1,
53288,16877,38,1,
53289,16877,32,1,
53290,16878,14,1,
53291,16878,41,1,
53292,16878,39,1,
53293,16879,18,1,
53294,16879,33,1,
53295,16880,13,1,
53296,16880,18,1,
53297,16880,47,1,
53298,16881,16,1,
53299,16881,32,1,
53300,16881,38,1,
53301,16881,23,1,
53302,16882,20,1,
53303,16882,36,1,
53304,16882,42,1,
53305,16883,4,1,
53306,16883,30,1,
53307,16883,37,1,
53308,16884,3,1,
53309,16884,19,1,
53310,16884,39,1,
53311,16884,31,1,
53312,16885,18,1,
53313,16885,27,1,
53314,16885,32,1,
53315,16885,45,1,
53316,16886,19,1,
53317,16886,17,1,
53318,16886,47,1,
53319,16886,27,1,
53320,16886,39,1,
53321,16886,51,1,
53322,16887,19,1,
53323,16887,34,1,
53324,16888,12,1,
53325,16888,1,1,
53326,16888,7,1,
53327,16888,36,1,
53328,16888,45,1,
53329,16889,9,1,
53330,16889,33,1,
53331,16890,2,1,
53332,16890,53,1,
53333,16890,25,1,D1
53334,16891,6,1,
53335,16891,51,1,
53336,16892,5,1,
53337,16892,26,1,
53338,16893,18,1,
53339,16893,27,1,
53340,16893,26,1,
53341,16894,11,1,
53342,16894,49,1,
53343,16895,21,1,
53344,16895,10,1,
53345,16895,41,1,
53346,16896,10,1,
53347,16896,24,1,
53348,16897,18,1,
53349,16897,20,1,
53350,16897,29,1,
53351,16897,30,1,
53352,16898,19,1,
53353,16898,49,1,
53354,16899,6,1,
53355,16899,21,1,
53356,16899,40,1,
53357,16900,15,1,
53358,16900,39,1,
53359,16900,42,1,
53360,16901,16,1,
53361,16901,4,1,
53362,16901,8,1,
53363,16901,35,1,
53364,16901,32,1,
53365,16901,27,1,
53366,16902,15,1,D1
53367,16902,38,1,
53368,16902,41,1,
53369,16903,6,1,
53370,16903,2,1,
53371,16903,11,1,D1
53372,16903,26,1,
53373,16904,11,1,
53374,16904,47,1,
53375,16904,31,1,
53376,16905,4,1,
53377,16905,32,1,
53378,16905,45,1,D3
53379,16906,13,1,
53380,16906,7,1,
53381,16906,30,1,
53382,16907,4,1,
53383,16907,38,1,
53384,16908,18,1,
53385,16908,38,1,
53386,16908,22,1,D3
53387,16908,28,1,
53388,16908,38,1,
53389,16909,18,1,
53390,16909,42,1,
53391,16910,16,1,
53392,16910,16,1,
53393,16910,35,1,
53394,16911,16,1,
53395,16911,35,1,
53396,16911,22,1,
53397,16912,20,1,
53398,16912,9,1,
53399,16912,12,1,
53400,16912,26,1,
53401,16913,4,1,
53402,16913,32,1,
53403,16913,41,1,
53404,16914,7,1,
53405,16914,50,1,
53406,16915,20,1,
53407,16915,11,1,
53408,16915,2,1,D2
53409,16915,22,1,
53410,16916,19,1,
53411,16916,52,1,
53412,16916,22,1,
53413,16917,10,1,
53414,16917,47,1,
53415,16917,43,1,
53416,16918,16,1,
53417,16918,53,1,
53418,16919,4,1,
53419,16919,21,1,D2
53420,16919,50,1,
53421,16919,33,1,
53422,16920,16,1,
53423,16920,48,1,
53424,16921,16,1,
53425,16921,21,1,
53426,16921,25,1,
53427,16921,24,1,
53428,16922,18,1,
53429,16922,12,1,
53430,16922,29,1,
53431,16923,11,1,
53432,16923,30,1,
53433,16923,31,1,
53434,16924,2,1,
53435,16924,22,1,
53436,16924,28,1,
53437,16925,18,1,
53438,16925,17,1,
53439,16925,34,1,
53440,16925,34,1,D3
53441,16926,13,1,
53442,16926,12,1,
53443,16926,30,1,
53444,16926,45,1,
53445,16927,2,1,
53446,16927,44,1,
53447,16927,25,1,
53448,16927,32,1,
53449,16927,34,1,
53450,16928,8,1,
53451,16928,14,1,
53452,16928,32,1,
53453,16928,45,1,D1
53454,16929,14,1,
53455,16929,29,1,
53456,16929,41,1,
53457,16930,20,1,
53458,16930,2,1,
53459,16930,19,1,
53460,16930,33,1,
53461,16930,30,1,
53462,16930,37,1,
53463,16930,45,1,
53464,16931,17,1,
53465,16931,2,1,
53466,16931,33,1,
53467,16931,50,1,
53468,16931,32,1,
53469,16932,6,1,
53470,16932,12,1,
53471,16932,8,1,
53472,16932,47,1,
53473,16932,31,1,
53474,16933,21,1,
53475,16933,38,1,
53476,16934,12,1,
53477,16934,22,1,
53478,16935,3,1,
53479,16935,50,1,
53480,16936,4,1,
53481,16936,32,1,
53482,16937,10,1,
53483,16937,14,1,
53484,16937,39,1,
53485,16938,10,1,
53486,16938,32,1,
53487,16939,20,1,
53488,16939,51,1,
53489,16940,18,1,
53490,16940,53,1,
53491,16941,16,1,
53492,16941,3,1,
53493,16941,30,1,
53494,16942,6,1,
53495,16942,20,1,
53496,16942,1,1,
53497,16942,53,1,
53498,16942,41,1,
53499,16942,25,1,
53500,16942,35,1,
53501,16943,1,1,
53502,16943,26,1,
53503,16944,10,1,
53504,16944,29,1,
53505,16944,43,1,
53506,16945,6,1,
53507,16945,48,1,
53508,16945,52,1,
53509,16946,17,1,
53510,16946,28,1,
53511,16947,5,1,
53512,16947,14,1,
53513,16947,51,1,
53514,16947,25,1,
53515,16947,53,1,
53516,16947,42,1,
53517,16947,41,1,
53518,16948,6,1,
53519,16948,26,1,
53520,16949,1,1,
53521,16949,32,1,
53522,16950,4,1,
53523,16950,50,1,
53524,16951,12,1,
53525,16951,49,1,
53526,16951,22,1,
53527,16952,7,1,
53528,16952,35,1,
53529,16952,36,1,
53530,16952,28,1,D2
53531,16953,20,1,
53532,16953,37,1,
53533,16954,19,1,
53534,16954,36,1,
53535,16955,9,1,
53536,16955,4,1,
53537,16955,42,1,
53538,16956,7,1,
53539,16956,33,1,
53540,16956,23,1,
53541,16956,43,1,
53542,16957,6,1,
53543,16957,45,1,
53544,16957,24,1,
53545,16957,38,1,
53546,16957,26,1,
53547,16958,6,1,
53548,16958,12,1,
53549,16958,34,1,
53550,16959,16,1,D3
53551,16959,18,1,
53552,16959,52,1,
53553,16960,1,1,
53554,16960,22,1,
53555,16960,46,1,D1
53556,16960,24,1,
53557,16961,7,1,
53558,16961,51,1,
53559,16962,19,1,
53560,16962,12,1,
53561,16962,32,1,
53562,16963,16,1,
53563,16963,38,1,
53564,16963,25,1,
53565,16963,42,1,
53566,16964,8,1,
53567,16964,47,1,
53568,16964,41,1,
53569,16965,11,1,
53570,16965,42,1,
53571,16965,48,1,D1
53572,16965,51,1,
53573,16965,30,1,
53574,16966,4,1,D3
53575,16966,51,1,
53576,16967,3,1,
53577,16967,7,1,
53578,16967,33,1,
53579,16967,39,1,
53580,16968,10,1,
53581,16968,33,1,
53582,16968,23,1,
53583,16969,1,1,
53584,16969,37,1,
53585,16969,23,1,
53586,16970,6,1,
53587,16970,36,1,
53588,16971,6,1,
53589,16971,13,1,
53590,16971,15,1,
53591,16971,51,1,
53592,16971,38,1,
53593,16972,3,1,
53594,16972,35,1,
53595,16972,49,1,
53596,16972,25,1,
53597,16973,1,1,
53598,16973,23,1,
53599,16973,48,1,
53600,16974,21,1,
53601,16974,3,1,
53602,16974,53,1,D3
53603,16975,18,1,
53604,16975,36,1,
53605,16976,1,1,
53606,16976,50,1,
53607,16977,21,1,
53608,16977,44,1,
53609,16977,37,1,
53610,16977,27,1,
53611,16978,10,1,
53612,16978,43,1,
53613,16979,8,1,
53614,16979,21,1,
53615,16979,26,1,
53616,16979,29,1,
53617,16979,26,1,
53618,16979,51,1,D2
53619,16979,44,1,
53620,16979,35,1,
53621,16980,12,1,
53622,16980,17,1,
53623,16980,16,1,
53624,16980,49,1,
53625,16981,10,1,D2
53626,16981,13,1,
53627,16981,40,1,
53628,16982,12,1,
53629,16982,8,1,
53630,16982,30,1,
53631,16982,48,1,
53632,16983,9,1,
53633,16983,7,1,
53634,16983,31,1,
53635,16983,42,1,D1
53636,16983,53,1,
53637,16984,14,1,
53638,16984,42,1,
53639,16984,40,1,
53640,16985,15,1,
53641,16985,15,1,
53642,16985,26,1,
53643,16986,12,1,
53644,16986,50,1,
53645,16986,35,1,
53646,16986,47,1,
53647,16987,16,1,
53648,16987,31,1,
53649,16987,32,1,
53650,16987,25,1,D2
53651,16988,3,1,
53652,16988,7,1,
53653,16988,51,1,
53654,16988,43,1,
53655,16989,8,1,
53656,16989,52,1,
53657,16990,5,1,
53658,16990,21,1,
53659,16990,37,1,
53660,16990,33,1,
53661,16990,51,1,
53662,16991,15,1,
53663,16991,40,1,
53664,16991,31,1,
53665,16992,17,1,
53666,16992,11,1,
53667,16992,35,1,
53668,16993,21,1,
53669,16993,1,1,
53670,16993,50,1,
53671,16993,48,1,
53672,16994,15,1,
53673,16994,34,1,
53674,16994,43,1,
53675,16995,20,1,
53676,16995,29,1,
53677,16995,45,1,
53678,16995,24,1,
53679,16996,13,1,
53680,16996,39,1,
53681,16996,52,1,
53682,16997,7,1,
53683,16997,53,1,
53684,16998,13,1,
53685,16998,46,1,
53686,16999,3,1,
53687,16999,22,1,
53688,17000,3,1,
53689,17000,13,1,
53690,17000,20,1,
53691,17000,42,1,
53692,17001,8,1,
53693,17001,44,1,
53694,17002,11,1,
53695,17002,49,1,
53696,17003,8,1,
53697,17003,5,1,
53698,17003,53,1,
53699,17004,7,1,
53700,17004,13,1,
53701,17004,35,1,
53702,17004,45,1,
53703,17005,11,1,
53704,17005,42,1,
53705,17006,4,1,
53706,17006,51,1,
53707,17007,15,1,
53708,17007,34,1,
53709,17007,28,1,
53710,17007,51,1,
53711,17007,49,1,
53712,17008,5,1,
53713,17008,18,1,
53714,17008,38,1,
53715,17008,34,1,
53716,17008,39,1,
53717,17009,20,1,
53718,17009,44,1,
53719,17009,33,1,
53720,17010,5,1,
53721,17010,39,1,
53722,17011,12,1,
53723,17011,16,1,
53724,17011,28,1,
53725,17011,47,1,
53726,17012,19,1,
53727,17012,12,1,
53728,17012,17,1,
53729,17012,22,1,
53730,17013,16,1,
53731,17013,53,1,
53732,17014,7,1,
53733,17014,28,1,
53734,17014,30,1,D1
53735,17015,13,1,
53736,17015,9,1,
53737,17015,30,1,
53738,17015,27,1,
53739,17016,3,1,
53740,17016,27,1,
53741,17016,36,1,
53742,17017,16,1,
53743,17017,42,1,
53744,17017,47,1,
53745,17018,1,1,
53746,17018,33,1,
53747,17019,20,1,
53748,17019,42,1,
53749,17020,4,1,
53750,17020,45,1,
53751,17020,33,1,
53752,17021,8,1,
53753,17021,39,1,
53754,17022,10,1,
53755,17022,4,1,D1
53756,17022,52,1,
53757,17022,45,1,
53758,17022,36,1,
53759,17022,30,1,
53760,17022,31,1,
53761,17022,53,1,
53762,17023,4,1,
53763,17023,40,1,
53764,17024,7,1,
53765,17024,31,1,
53766,17024,27,1,
53767,17025,11,1,
53768,17025,49,1,
53769,17026,13,1,
53770,17026,53,1,
53771,17026,31,1,
53772,17027,14,1,
53773,17027,40,1,
53774,17027,50,1,
53775,17028,18,1,D2
53776,17028,32,1,
53777,17028,39,1,
53778,17029,15,1,
53779,17029,12,1,
53780,17029,36,1,
53781,17029,42,1,
53782,17030,6,1,
53783,17030,32,1,
53784,17030,32,1,
53785,17031,3,1,
53786,17031,50,1,
53787,17032,6,1,
53788,17032,8,1,
53789,17032,47,1,D3
53790,17033,12,1,
53791,17033,43,1,
53792,17033,28,1,
53793,17033,34,1,
53794,17034,18,1,
53795,17034,40,1,
53796,17035,7,1,
53797,17035,50,1,
53798,17035,46,1,
53799,17035,24,1,
53800,17036,19,1,
53801,17036,26,1,
53802,17037,11,1,
53803,17037,31,1,
53804,17038,20,1,
53805,17038,18,1,
53806,17038,43,1,
53807,17039,6,1,
53808,17039,42,1,
53809,17039,46,1,
53810,17040,17,1,
53811,17040,1,1,
53812,17040,45,1,
53813,17040,32,1,
53814,17041,19,1,
53815,17041,33,1,
53816,17042,9,1,
53817,17042,27,1,
53818,17042,30,1,
53819,17043,15,1,
53820,17043,34,1,
53821,17044,21,1,
53822,17044,32,1,
53823,17044,24,1,
53824,17045,5,1,
53825,17045,44,1,
53826,17045,43,1,
53827,17046,6,1,
53828,17046,46,1,
53829,17047,2,1,
53830,17047,27,1,
53831,17048,5,1,
53832,17048,4,1,
53833,17048,23,1,
53834,17049,10,1,
53835,17049,12,1,
53836,17049,51,1,
53837,17050,15,1,
53838,17050,32,1,
53839,17050,49,1,
53840,17051,11,1,
53841,17051,30,1,
53842,17052,21,1,
53843,17052,5,1,
53844,17052,11,1,
53845,17052,30,1,
53846,17053,14,1,
53847,17053,11,1,D1
53848,17053,39,1,
53849,17053,48,1,
53850,17054,8,1,
53851,17054,28,1,
53852,17054,49,1,D2
53853,17055,12,1,
53854,17055,37,1,
53855,17055,41,1,
53856,17056,5,1,D2
53857,17056,8,1,
53858,17056,41,1,
53859,17057,1,1,
53860,17057,15,1,
53861,17057,51,1,
53862,17057,44,1,
53863,17057,30,1,
53864,17058,14,1,
53865,17058,50,1,
53866,17059,20,1,
53867,17059,32,1,
53868,17059,40,1,
53869,17060,6,1,
53870,17060,41,1,
53871,17061,4,1,
53872,17061,10,1,
53873,17061,45,1,
53874,17061,35,1,D3
53875,17062,13,1,
53876,17062,25,1,
53877,17063,19,1,
53878,17063,36,1,
53879,17063,44,1,
53880,17063,53,1,
53881,17064,9,1,
53882,17064,22,1,
53883,17064,45,1,
53884,17064,49,1,
53885,17065,4,1,
53886,17065,41,1,
53887,17065,37,1,
53888,17065,44,1,
53889,17066,9,1,
53890,17066,16,1,
53891,17066,21,1,
53892,17066,31,1,
53893,17067,1,1,
53894,17067,40,1,
53895,17067,23,1,
53896,17067,24,1,
53897,17068,4,1,
53898,17068,53,1,
53899,17069,6,1,
53900,17069,16,1,
53901,17069,25,1,
53902,17069,44,1,
53903,17070,15,1,
53904,17070,25,1,
53905,17070,46,1,
53906,17071,19,1,
53907,17071,36,1,
53908,17071,51,1,
53909,17071,28,1,
53910,17072,18,1,
53911,17072,15,1,
53912,17072,33,1,
53913,17073,16,1,
53914,17073,24,1,
53915,17074,11,1,
53916,17074,28,1,
53917,17075,8,1,D2
53918,17075,46,1,
53919,17075,29,1,
53920,17075,43,1,
53921,17076,18,1,D2
53922,17076,38,1,
53923,17077,8,1,
53924,17077,53,1,
53925,17077,22,1,
53926,17077,39,1,
53927,17077,51,1,
53928,17078,13,1,
53929,17078,1,1,
53930,17078,15,1,
53931,17078,25,1,
53932,17078,23,1,
53933,17078,34,1,
53934,17079,13,1,
53935,17079,27,1,
53936,17080,18,1,
53937,17080,47,1,D3
53938,17080,51,1,
53939,17081,12,1,
53940,17081,44,1,
53941,17081,53,1,
53942,17082,10,1,
53943,17082,44,1,
53944,17083,8,1,
53945,17083,38,1,D2
53946,17083,30,1,
53947,17084,9,1,
53948,17084,28,1,
53949,17085,11,1,
53950,17085,8,1,
53951,17085,47,1,
53952,17085,24,1,
53953,17085,31,1,
53954,17086,5,1,
53955,17086,29,1,
53956,17087,15,1,
53957,17087,30,1,
53958,17087,50,1,
53959,17087,41,1,
53960,17088,2,1,
53961,17088,22,1,
53962,17089,4,1,
53963,17089,42,1,
53964,17090,7,1,D2
53965,17090,33,1,
53966,17091,5,1,
53967,17091,2,1,
53968,17091,46,1,
53969,17092,5,1,
53970,17092,25,1,
53971,17093,12,1,
53972,17093,45,1,
53973,17093,47,1,
53974,17093,39,1,
53975,17093,26,1,
53976,17093,35,1,D1
53977,17094,8,1,
53978,17094,40,1,
53979,17095,1,1,D3
53980,17095,42,1,
53981,17095,47,1,
53982,17096,3,1,
53983,17096,36,1,
53984,17097,6,1,
53985,17097,22,1,
53986,17098,16,1,
53987,17098,15,1,
53988,17098,17,1,
53989,17098,30,1,D3
53990,17098,45,1,
53991,17099,17,1,
53992,17099,16,1,
53993,17099,15,1,
53994,17099,31,1,
53995,17099,33,1,
53996,17100,17,1,
53997,17100,44,1,
53998,17100,44,1,
53999,17100,24,1,
54000,17100,35,1,
54001,17101,1,1,D1
54002,17101,42,1,
54003,17102,19,1,
54004,17102,1,1,
54005,17102,49,1,
54006,17103,8,1,
54007,17103,17,1,
54008,17103,50,1,
54009,17103,40,1,
54010,17104,3,1,
54011,17104,34,1,
54012,17104,25,1,
54013,17105,21,1,
54014,17105,30,1,
54015,17105,38,1,
54016,17105,29,1,
54017,17106,8,1,
54018,17106,48,1,
54019,17107,13,1,
54020,17107,18,1,
54021,17107,40,1,
54022,17107,32,1,
54023,17107,40,1,D3
54024,17108,9,1,
54025,17108,17,1,
54026,17108,48,1,
54027,17108,50,1,
54028,17108,30,1,
54029,17109,11,1,
54030,17109,20,1,
54031,17109,24,1,
54032,17110,3,1,
54033,17110,24,1,
54034,17110,38,1,
54035,17111,14,1,
54036,17111,19,1,
54037,17111,53,1,
54038,17111,45,1,
54039,17111,42,1,
54040,17112,9,1,
54041,17112,32,1,
54042,17112,52,1,
54043,17113,9,1,
54044,17113,31,1,
54045,17113,39,1,D1
54046,17114,17,1,
54047,17114,39,1,
54048,17115,11,1,
54049,17115,14,1,
54050,17115,41,1,
54051,17115,34,1,
