user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
158,8520,116,desktop,Firefox,5.31,12.47,11/20/2022,8:14 PM
159,3684,454,desktop,Chrome,5.7,81.24,6/21/2022,8:50 AM
160,3851,2071,tablet,Safari,30.76,89.1,4/27/2022,12:49 AM
161,6164,907,desktop,Safari,15.81,76.31,5/26/2022,6:48 AM
162,2877,2955,desktop,Chrome,62.62,35.28,10/16/2022,3:52 AM
163,3290,378,tablet,Firefox,97.46,22.7,3/3/2022,5:51 PM
164,3235,2689,mobile,Chrome,63.64,37.86,11/29/2022,6:19 PM
165,9722,754,desktop,Safari,28.95,56.26,2/16/2022,5:11 AM
166,3752,1679,desktop,Safari,4.3,7.04,1/30/2022,6:01 PM
167,2744,2588,desktop,Firefox,41.73,33.09,3/9/2022,10:50 AM
168,3136,3570,tablet,Safari,21.98,18.17,11/4/2022,9:35 AM
169,2554,1306,mobile,Firefox,45.11,84.08,11/3/2022,3:02 AM
170,3903,2249,desktop,Safari,14.66,63.43,4/25/2022,4:12 PM
171,4638,665,desktop,Firefox,18.7,71.34,5/3/2022,10:04 PM
172,2598,1360,desktop,Safari,0.04,28.85,4/25/2022,6:35 AM
173,9353,1892,mobile,Chrome,62.98,51.08,2/19/2022,7:33 PM
174,6297,2165,mobile,Firefox,17.7,24.58,11/24/2022,9:48 AM
175,8943,151,tablet,Firefox,35.65,4.8,6/12/2022,10:38 PM
176,3184,1049,desktop,Firefox,1.91,3.13,6/16/2022,8:25 PM
177,7807,306,tablet,Edge,91.46,44.87,5/27/2022,9:14 PM
178,7684,689,desktop,Firefox,65.74,91.05,8/20/2022,7:15 AM
179,886,1835,tablet,Edge,2.51,52.26,6/12/2022,12:53 AM
180,500,772,mobile,Chrome,8.12,72.3,8/31/2022,11:03 PM
181,7767,3187,mobile,Firefox,16.49,57.34,9/19/2022,6:44 AM
182,7040,2745,mobile,Edge,78.55,19.12,4/28/2022,1:57 AM
183,9643,897,tablet,Safari,40.22,25.29,11/6/2022,9:24 AM
184,318,2868,tablet,Safari,73.24,88.8,6/15/2022,11:40 AM
185,635,681,desktop,Edge,18.66,53.11,5/21/2022,10:06 PM
186,9895,2373,mobile,Firefox,75.39,99.32,8/16/2022,10:29 AM
187,6791,64,desktop,Firefox,68.95,64.58,4/9/2022,5:17 PM
188,5216,3045,mobile,Safari,65.95,26.55,6/12/2022,4:54 AM
189,3911,1401,desktop,Firefox,20.27,75.3,12/4/2022,12:00 PM
190,9230,3028,mobile,Firefox,78.27,82.16,10/19/2022,6:13 AM
191,3343,924,mobile,Chrome,75.15,59.56,1/18/2022,2:53 AM
192,8325,3585,tablet,Firefox,60.37,2.65,6/17/2022,7:09 PM
193,5950,3099,mobile,Edge,65.4,5.26,10/31/2022,1:12 PM
194,1214,3141,desktop,Firefox,60.9,81.09,3/10/2022,4:22 PM
195,5561,697,mobile,Safari,25.7,65.78,1/31/2022,2:38 PM
196,3923,957,tablet,Safari,52.75,41.48,3/4/2022,5:19 AM
197,8695,2369,desktop,Safari,53.18,75.26,4/25/2022,2:00 PM
198,5312,2497,desktop,Edge,57.19,52.43,9/6/2022,2:08 AM
199,8907,1070,desktop,Chrome,90.16,49.76,8/16/2022,11:46 PM
200,310,2273,mobile,Chrome,82.69,67.23,6/23/2022,10:53 PM
201,3027,2934,desktop,Edge,69.3,7.47,6/7/2022,12:09 PM
202,4241,3421,desktop,Edge,49.26,32.1,5/15/2022,12:08 PM
203,4568,1085,desktop,Safari,17.61,7.87,9/2/2022,3:33 PM
204,3137,74,desktop,Edge,87.27,79.58,12/18/2022,10:22 PM
205,9559,1304,mobile,Chrome,95.5,59.22,2/5/2022,9:25 AM
206,7558,1859,desktop,Chrome,36.9,79.18,5/5/2022,7:58 PM
207,4760,1489,desktop,Edge,30.21,60.05,9/26/2022,2:02 AM
208,4602,1074,mobile,Edge,19.66,57.81,11/5/2022,12:39 AM
209,649,53,tablet,Firefox,23.3,79.15,11/2/2022,5:30 PM
210,9212,2972,tablet,Safari,71.42,53.1,11/2/2022,6:06 PM
211,9222,220,mobile,Safari,28.72,35.1,10/6/2022,4:26 PM
212,9243,523,desktop,Firefox,11.76,11.75,8/9/2022,4:27 PM
213,1874,1822,tablet,Chrome,87.04,67.57,1/26/2022,8:32 PM
214,7794,234,mobile,Firefox,90.51,90.56,10/22/2022,9:13 PM
215,9584,2859,tablet,Firefox,96.45,21.1,1/12/2022,11:50 PM
216,4590,2483,mobile,Safari,28.41,67.93,2/26/2022,12:45 PM
217,9330,1109,desktop,Firefox,79.41,81.58,4/8/2022,2:55 AM
218,4183,2547,mobile,Firefox,18.28,60.15,2/8/2022,1:01 PM
219,2773,3354,mobile,Chrome,46.16,83.8,10/14/2022,6:19 PM
220,9560,1269,tablet,Chrome,13.03,97.82,5/1/2022,9:20 PM
221,6699,2892,mobile,Edge,81.03,75.81,12/7/2022,6:16 AM
222,4832,1194,mobile,Safari,98.66,13.58,12/13/2022,11:28 AM
223,9485,908,desktop,Chrome,45.38,71.15,1/26/2022,4:24 PM
224,8296,2701,desktop,Firefox,45.21,62.94,1/3/2022,1:04 AM
225,5784,2717,mobile,Chrome,20.74,58.44,4/25/2022,5:53 PM
226,1122,1187,mobile,Chrome,51.66,57.12,8/30/2022,5:34 AM
227,2856,1968,mobile,Edge,7.47,64.56,9/7/2022,4:40 PM
228,8404,1841,mobile,Edge,42.28,81.89,9/6/2022,12:52 PM
229,9834,1745,tablet,Firefox,0.9,45.96,12/21/2022,11:57 PM
230,3372,2893,mobile,Edge,73.99,68.12,1/6/2022,9:59 PM
231,5868,3474,desktop,Firefox,38.1,34.75,11/15/2022,5:11 PM
232,4016,2484,tablet,Safari,80.87,1.22,4/6/2022,1:10 PM
233,6127,222,tablet,Firefox,13.02,84.18,10/10/2022,7:13 PM
234,6277,248,mobile,Edge,78.43,95.54,5/22/2022,5:20 AM
235,8163,2274,tablet,Chrome,23.64,96.34,3/28/2022,9:45 PM
236,6119,642,desktop,Firefox,6.94,20.98,9/16/2022,2:56 PM
237,9856,531,mobile,Edge,18.99,47.11,12/9/2022,2:17 PM
238,7240,1230,mobile,Firefox,57.85,87.66,5/5/2022,12:23 PM
239,3004,1304,mobile,Safari,66.87,21.59,12/4/2022,2:48 PM
240,4552,872,mobile,Chrome,96.15,83.24,11/9/2022,9:40 AM
241,6622,2677,mobile,Chrome,90.22,23.09,3/17/2022,1:15 PM
242,881,2782,mobile,Edge,28.13,64.89,3/6/2022,10:02 PM
243,3898,2698,tablet,Chrome,22.84,1.19,6/1/2022,6:25 AM
244,8482,1541,tablet,Firefox,59.79,16.05,10/25/2022,7:07 PM
245,1223,1004,mobile,Firefox,78.3,26.36,8/24/2022,4:49 AM
246,8601,165,mobile,Safari,94.55,16.14,3/20/2022,1:23 PM
247,819,2485,tablet,Safari,79.23,49.06,12/25/2022,12:33 PM
248,1868,3510,mobile,Firefox,62.17,54.5,5/31/2022,6:24 PM
249,553,2239,mobile,Edge,62.68,81.92,9/7/2022,11:49 PM
250,1210,2211,mobile,Chrome,46.44,78.0,6/7/2022,11:51 AM
251,4471,381,desktop,Firefox,88.9,10.56,4/12/2022,6:29 PM
252,937,2021,mobile,Edge,8.56,51.91,8/18/2022,5:16 PM
253,9461,2847,tablet,Chrome,90.46,61.1,8/11/2022,2:42 AM
254,5694,2305,mobile,Chrome,47.51,76.16,2/28/2022,12:57 AM
255,3122,298,tablet,Edge,98.33,3.71,11/28/2022,3:22 PM
256,2115,37,tablet,Chrome,16.31,47.5,1/21/2022,5:10 PM
257,383,2542,tablet,Firefox,61.08,21.73,10/3/2022,10:56 PM
258,9999,385,desktop,Chrome,67.12,48.29,5/15/2022,6:27 PM
259,3984,1982,tablet,Edge,32.63,60.89,9/5/2022,7:08 PM
260,934,2903,tablet,Firefox,8.74,53.21,10/4/2022,1:03 PM
261,7452,3406,desktop,Safari,88.99,58.73,10/1/2022,1:47 AM
262,9227,2302,tablet,Edge,48.01,53.99,4/19/2022,5:00 AM
263,6447,1664,mobile,Firefox,23.16,7.71,10/15/2022,1:59 AM
264,9287,3079,tablet,Firefox,56.19,45.28,10/13/2022,3:11 AM
265,343,2312,mobile,Edge,47.64,32.35,1/27/2022,2:20 PM
266,5956,2003,tablet,Edge,57.98,11.77,11/13/2022,8:48 PM
267,8481,2325,tablet,Chrome,3.6,6.48,2/12/2022,8:34 PM
268,5774,2389,tablet,Chrome,98.51,71.46,7/13/2022,4:29 PM
269,3491,2591,mobile,Chrome,68.45,35.11,3/21/2022,10:20 AM
270,3110,2774,mobile,Chrome,22.51,21.29,11/19/2022,1:19 AM
271,8876,1271,desktop,Safari,41.11,72.43,7/6/2022,8:47 PM
272,2922,3361,tablet,Firefox,69.76,35.39,1/29/2022,11:12 PM
273,4009,543,tablet,Safari,16.51,74.54,9/15/2022,10:26 AM
274,2074,2424,mobile,Chrome,10.41,44.13,5/22/2022,8:30 AM
275,1257,1178,desktop,Safari,18.66,56.89,7/24/2022,5:35 PM
276,7454,2663,tablet,Safari,76.01,11.21,5/15/2022,1:03 AM
277,4401,1009,desktop,Firefox,10.56,92.52,4/18/2022,2:28 AM
278,4298,3461,mobile,Edge,18.56,27.79,3/29/2022,2:55 PM
279,7419,2257,desktop,Edge,35.5,92.22,5/28/2022,5:01 PM
280,3438,1595,mobile,Firefox,27.79,29.83,1/1/2022,5:05 PM
281,4194,3038,desktop,Safari,61.05,65.16,10/1/2022,3:02 AM
282,2423,625,tablet,Edge,19.77,6.02,6/26/2022,12:48 PM
283,3561,2037,tablet,Safari,16.88,45.09,2/25/2022,11:51 AM
284,2848,3534,desktop,Chrome,84.76,33.05,10/26/2022,6:28 PM
285,3115,2094,tablet,Edge,33.85,81.82,7/22/2022,7:37 AM
286,3246,281,desktop,Safari,5.1,72.47,8/3/2022,9:16 AM
287,2568,1497,tablet,Chrome,65.2,44.6,5/25/2022,2:16 AM
288,9009,2138,desktop,Edge,53.99,0.77,10/25/2022,9:30 PM
289,4526,2319,mobile,Edge,54.71,74.62,6/29/2022,3:22 PM
290,8326,3069,tablet,Edge,72.53,40.14,9/10/2022,6:12 PM
291,1855,2473,desktop,Chrome,46.74,23.56,10/14/2022,11:24 PM
292,9552,2420,desktop,Safari,26.99,61.8,3/3/2022,8:37 PM
293,4954,932,tablet,Edge,96.08,43.99,9/20/2022,10:56 AM
294,3872,2668,mobile,Chrome,26.96,18.81,7/18/2022,8:20 PM
295,7136,2764,mobile,Edge,84.71,27.55,5/12/2022,3:56 PM
296,6060,2929,mobile,Firefox,73.62,21.24,12/16/2022,1:16 AM
297,5668,3105,tablet,Firefox,48.39,14.57,8/12/2022,4:10 AM
298,9250,3212,mobile,Edge,6.01,59.83,3/22/2022,8:12 PM
299,1499,3598,mobile,Chrome,74.02,20.32,8/27/2022,9:05 AM
300,1287,1900,desktop,Firefox,48.86,56.85,6/12/2022,11:21 AM
301,8030,1020,mobile,Chrome,11.13,68.35,7/29/2022,4:43 AM
302,3785,2150,desktop,Safari,23.6,30.35,2/23/2022,11:44 AM
303,1275,1544,tablet,Firefox,12.86,13.85,3/4/2022,5:45 PM
304,8410,2918,desktop,Firefox,99.71,57.06,2/11/2022,3:04 PM
305,1487,387,tablet,Firefox,97.04,83.81,12/4/2022,6:19 PM
306,1966,2625,desktop,Chrome,91.85,50.29,6/29/2022,11:36 AM
307,8816,2008,tablet,Safari,81.45,86.56,6/13/2022,7:53 PM
308,6764,3359,mobile,Firefox,66.65,1.5,7/25/2022,1:16 AM
309,190,721,mobile,Firefox,22.5,67.64,3/3/2022,4:53 PM
310,7472,2452,desktop,Edge,51.46,18.24,12/26/2022,9:20 PM
311,2318,3426,tablet,Safari,79.56,25.96,3/10/2022,3:02 PM
312,1140,447,desktop,Chrome,60.89,60.66,5/20/2022,1:47 PM
313,7328,645,mobile,Edge,60.55,28.4,7/29/2022,3:04 PM
314,5102,702,desktop,Edge,50.86,66.34,5/25/2022,4:27 PM
315,6450,2975,desktop,Safari,8.16,9.73,7/1/2022,8:31 PM
316,6402,1578,desktop,Edge,25.62,13.47,11/27/2022,10:05 PM
317,6388,419,mobile,Safari,0.56,11.89,2/15/2022,2:23 PM
318,4765,3353,mobile,Edge,76.12,59.31,8/3/2022,7:04 PM
319,5407,612,tablet,Chrome,17.14,99.44,8/8/2022,3:11 PM
320,973,1246,mobile,Safari,43.48,20.46,6/30/2022,6:38 PM
321,4435,1138,desktop,Chrome,40.33,13.6,3/29/2022,8:57 PM
322,4787,2779,tablet,Chrome,16.18,56.26,5/17/2022,5:14 PM
323,2101,642,desktop,Firefox,44.8,80.09,6/9/2022,9:25 PM
324,6489,3078,desktop,Chrome,80.39,68.42,9/19/2022,9:09 PM
325,8331,1138,desktop,Firefox,25.23,86.53,7/5/2022,7:29 AM
326,5185,1801,tablet,Firefox,77.82,9.18,4/16/2022,1:38 AM
327,1233,2034,desktop,Firefox,52.36,82.79,9/3/2022,6:05 AM
328,1564,680,desktop,Firefox,9.42,18.46,2/27/2022,6:27 AM
329,8823,2860,mobile,Safari,90.36,41.95,12/8/2022,8:06 PM
330,1537,2629,tablet,Edge,64.84,48.22,4/2/2022,7:19 PM
331,5138,178,desktop,Safari,57.07,96.11,3/24/2022,11:25 AM
332,4179,3423,tablet,Firefox,57.67,64.05,7/13/2022,4:41 AM
333,9661,1873,tablet,Edge,24.9,75.68,11/17/2022,1:16 AM
334,6332,3301,tablet,Firefox,38.73,90.08,8/7/2022,2:44 PM
335,6408,3444,desktop,Safari,12.93,84.08,5/27/2022,1:42 AM
336,2570,3025,tablet,Safari,95.59,37.55,1/2/2022,1:05 PM
337,9540,3219,mobile,Edge,99.23,27.68,12/5/2022,8:32 PM
338,1703,460,tablet,Chrome,46.92,8.1,6/20/2022,9:57 PM
339,8745,2000,mobile,Edge,61.9,17.9,11/16/2022,5:16 PM
340,3021,228,desktop,Edge,1.22,27.81,9/7/2022,1:24 PM
341,8456,2421,tablet,Firefox,44.4,59.63,1/20/2022,2:21 PM
342,6998,3211,desktop,Chrome,37.95,2.92,8/23/2022,7:13 AM
343,4776,2259,desktop,Edge,49.86,56.73,8/4/2022,11:21 AM
344,903,3246,mobile,Chrome,12.39,19.49,6/20/2022,2:25 AM
345,8581,1174,desktop,Chrome,58.79,81.99,11/18/2022,9:13 AM
346,3416,310,tablet,Safari,37.3,15.7,5/24/2022,7:07 AM
347,3615,3094,mobile,Chrome,25.89,60.7,1/11/2022,4:50 AM
348,3129,3065,tablet,Chrome,67.41,81.2,2/20/2022,3:46 AM
349,7234,2472,desktop,Firefox,25.6,80.56,1/27/2022,5:56 PM
350,6913,3305,mobile,Safari,11.04,17.59,3/24/2022,5:08 AM
351,3178,1497,desktop,Chrome,9.65,4.89,7/5/2022,12:34 AM
352,5188,821,desktop,Edge,45.69,11.04,12/28/2022,6:28 AM
353,4198,1507,desktop,Firefox,75.43,9.14,7/31/2022,4:33 AM
354,4996,1462,tablet,Chrome,62.68,87.11,11/16/2022,10:10 AM
355,8044,979,desktop,Chrome,87.75,99.71,11/23/2022,5:27 PM
356,9182,647,tablet,Firefox,44.51,76.12,2/13/2022,6:53 PM
357,3695,302,mobile,Edge,6.57,43.97,10/3/2022,11:47 PM
358,2232,979,mobile,Edge,37.03,12.54,11/11/2022,10:52 PM
359,1840,1610,desktop,Edge,20.18,47.42,5/5/2022,8:45 AM
360,748,2050,desktop,Edge,26.86,69.68,4/5/2022,11:16 PM
361,5058,587,desktop,Chrome,16.21,6.5,2/8/2022,10:05 AM
362,4884,2492,mobile,Firefox,5.59,62.68,1/22/2022,6:51 AM
363,9305,1313,mobile,Edge,82.56,3.28,7/29/2022,1:58 AM
