user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
44,5646,3559,desktop,Chrome,44.17,26.94,10/17/2021,10:11 AM
45,1164,135,mobile,Chrome,46.06,65.21,6/8/2021,6:36 PM
46,1865,1586,mobile,Firefox,99.3,24.66,8/20/2021,5:12 AM
47,3289,1848,mobile,Safari,81.33,42.92,5/21/2021,7:20 AM
48,6737,1254,mobile,Chrome,80.25,82.74,6/24/2021,11:43 AM
49,2366,1323,tablet,Chrome,65.45,39.86,2/27/2021,5:55 PM
50,2876,2600,desktop,Safari,52.52,63.18,12/16/2021,2:19 AM
51,5260,3453,desktop,Edge,82.3,50.29,2/3/2021,6:37 PM
52,9322,2062,tablet,Chrome,62.48,23.63,10/28/2021,2:23 PM
53,3740,2981,desktop,Edge,73.84,38.99,12/20/2021,1:56 AM
54,6371,3452,mobile,Chrome,64.13,62.05,5/27/2021,11:36 AM
55,6451,110,mobile,Safari,87.39,26.6,1/4/2021,2:30 PM
56,7113,919,mobile,Edge,89.06,41.2,9/8/2021,2:55 PM
57,4343,174,tablet,Edge,14.37,82.09,9/6/2021,12:00 AM
58,2823,870,mobile,Chrome,70.33,72.58,10/16/2021,9:15 AM
59,4284,2185,tablet,Firefox,21.22,6.69,9/17/2021,7:50 PM
60,2210,2487,tablet,Safari,54.01,43.21,9/10/2021,11:32 PM
61,8138,3223,mobile,Firefox,48.28,53.79,11/24/2021,11:33 PM
62,567,3052,desktop,Safari,47.24,33.2,2/17/2021,12:03 AM
63,6310,382,mobile,Safari,64.59,97.57,8/17/2021,12:32 AM
64,4392,3544,mobile,Safari,32.01,51.15,11/2/2021,12:48 AM
65,3411,1122,mobile,Edge,86.66,84.37,12/27/2021,8:01 AM
66,4389,2107,mobile,Firefox,21.96,52.2,8/18/2021,12:50 AM
67,3849,237,mobile,Firefox,2.6,51.57,6/16/2021,3:23 PM
68,4936,2592,tablet,Safari,74.32,3.46,2/22/2021,8:24 AM
69,3686,2880,tablet,Firefox,51.54,96.53,5/31/2021,9:04 PM
70,5267,316,desktop,Edge,69.63,72.33,1/25/2021,4:39 PM
71,4676,1145,tablet,Safari,49.61,69.01,11/22/2021,11:15 AM
72,4357,218,tablet,Edge,71.3,47.73,1/15/2021,9:03 PM
73,5922,1092,desktop,Edge,59.89,34.07,1/20/2021,8:07 PM
74,829,3535,desktop,Chrome,51.01,93.72,8/9/2021,11:03 AM
75,3655,471,mobile,Firefox,2.6,16.08,8/10/2021,3:03 PM
76,6605,2080,mobile,Firefox,60.79,61.74,11/28/2021,2:00 PM
77,7698,1435,desktop,Firefox,94.76,69.44,4/19/2021,9:12 AM
78,8716,3347,mobile,Safari,13.06,83.45,10/2/2021,5:23 AM
79,10,5,tablet,Chrome,3.49,12.53,4/13/2021,12:56 PM
80,1490,785,tablet,Firefox,37.65,39.27,11/12/2021,11:48 PM
81,8512,3552,tablet,Safari,1.47,9.87,11/19/2021,9:36 PM
82,9026,2032,tablet,Chrome,60.57,6.63,8/22/2021,6:31 AM
83,3736,544,desktop,Chrome,52.9,47.8,7/25/2021,10:55 AM
84,8631,2044,mobile,Firefox,31.54,38.19,12/25/2021,5:01 AM
85,5564,328,desktop,Edge,46.12,26.03,3/12/2021,2:11 PM
86,8532,1005,tablet,Edge,90.61,93.47,12/17/2021,2:40 PM
87,2303,3358,desktop,Chrome,26.8,90.79,9/12/2021,4:32 PM
88,1926,1441,desktop,Edge,49.19,39.13,1/31/2021,12:22 PM
89,4917,3122,mobile,Safari,12.41,5.08,6/29/2021,8:56 AM
90,9806,1847,tablet,Chrome,0.23,81.47,11/4/2021,5:05 PM
91,20,581,desktop,Firefox,50.61,15.24,3/29/2021,10:08 AM
92,7769,2723,mobile,Chrome,22.63,70.42,3/21/2021,4:17 AM
93,4685,1346,desktop,Chrome,20.7,76.96,5/16/2021,11:56 AM
94,8485,2708,desktop,Safari,98.31,11.65,5/19/2021,9:18 PM
95,7403,762,tablet,Chrome,92.49,54.01,7/31/2021,7:20 AM
96,2822,701,desktop,Edge,68.36,6.82,3/15/2021,4:05 PM
97,5051,510,desktop,Edge,9.78,86.81,11/15/2021,6:15 AM
98,1987,2249,mobile,Safari,90.05,51.7,4/10/2021,12:55 PM
99,8086,2671,mobile,Firefox,17.0,3.07,6/8/2021,9:18 AM
100,6852,412,mobile,Chrome,24.13,42.53,7/27/2021,5:21 AM
101,8466,1600,desktop,Chrome,91.08,38.73,6/8/2021,10:33 PM
102,1092,1472,tablet,Safari,2.17,54.97,9/21/2021,7:46 PM
103,5231,2094,tablet,Firefox,58.6,16.74,9/18/2021,2:52 PM
104,5995,130,tablet,Safari,58.66,85.65,7/25/2021,5:08 PM
105,842,1091,mobile,Firefox,45.1,61.61,12/7/2021,11:13 AM
106,1341,633,mobile,Firefox,66.11,68.57,8/16/2021,10:57 PM
107,1709,564,tablet,Firefox,19.26,39.08,7/6/2021,5:53 AM
108,6952,3457,desktop,Edge,32.14,92.26,7/22/2021,3:21 PM
109,1030,2047,tablet,Edge,23.83,79.12,10/21/2021,3:58 PM
110,6277,2532,tablet,Chrome,53.48,51.45,1/5/2021,3:28 AM
111,807,3310,tablet,Edge,2.6,16.92,2/8/2021,8:47 AM
112,5995,2555,mobile,Chrome,50.14,52.54,10/20/2021,10:57 AM
113,3070,1383,desktop,Safari,94.55,42.67,11/7/2021,4:45 AM
114,5451,3488,desktop,Firefox,13.56,60.79,9/16/2021,8:32 AM
115,7287,3214,desktop,Chrome,15.69,26.3,11/28/2021,6:09 PM
116,5482,540,tablet,Edge,44.85,4.84,5/12/2021,6:59 AM
117,547,2465,tablet,Chrome,28.38,14.49,2/1/2021,1:44 AM
118,1681,1478,mobile,Edge,28.32,38.42,1/6/2021,10:40 PM
119,8247,2203,tablet,Chrome,73.96,65.39,9/17/2021,1:45 PM
120,4516,3263,tablet,Safari,66.9,98.42,10/28/2021,5:19 AM
121,873,1428,desktop,Firefox,46.44,21.14,11/13/2021,6:20 AM
122,8174,2878,desktop,Firefox,8.97,61.34,9/24/2021,6:04 PM
123,89,478,tablet,Edge,81.58,56.93,3/5/2021,7:43 PM
124,6423,1261,tablet,Chrome,64.28,80.05,8/2/2021,1:35 PM
125,6561,1178,mobile,Safari,99.39,63.33,11/29/2021,11:01 AM
126,1960,2367,mobile,Chrome,91.92,43.42,5/14/2021,9:26 AM
127,1560,530,desktop,Edge,10.92,83.29,1/23/2021,7:59 AM
128,553,1611,desktop,Edge,65.56,80.3,4/12/2021,10:20 AM
129,3240,1914,mobile,Firefox,49.0,77.28,8/30/2021,10:58 PM
130,1273,545,mobile,Edge,49.05,59.64,12/4/2021,1:23 AM
131,5071,501,mobile,Firefox,89.2,11.91,6/1/2021,3:15 AM
132,5506,749,tablet,Chrome,79.53,2.75,6/27/2021,9:55 AM
133,3905,886,desktop,Chrome,10.27,91.48,8/11/2021,5:30 AM
134,5144,3369,tablet,Safari,80.39,91.63,12/27/2021,3:01 AM
135,1096,3019,desktop,Edge,50.53,16.27,5/19/2021,10:12 AM
136,890,2090,tablet,Firefox,27.44,19.75,8/20/2021,8:18 AM
137,2003,23,desktop,Edge,27.92,64.43,5/20/2021,5:35 AM
138,558,2958,mobile,Firefox,23.21,65.81,4/5/2021,3:33 AM
139,5442,3073,desktop,Edge,30.12,79.28,1/16/2021,1:18 AM
140,1526,731,desktop,Safari,21.21,81.59,4/28/2021,11:18 AM
141,6355,2844,desktop,Safari,92.79,79.65,8/6/2021,12:25 PM
142,9663,146,desktop,Safari,15.23,74.92,7/26/2021,2:20 PM
143,7184,1285,mobile,Chrome,18.71,78.05,9/10/2021,12:43 AM
144,260,509,mobile,Firefox,92.68,65.9,9/30/2021,12:08 AM
145,4704,2919,desktop,Safari,44.74,98.52,4/14/2021,4:58 PM
146,3068,1197,desktop,Safari,26.5,0.27,7/31/2021,12:54 PM
147,3977,2272,mobile,Safari,39.09,93.5,5/23/2021,1:30 PM
148,7046,2987,desktop,Firefox,76.4,45.49,12/10/2021,8:43 PM
149,290,1065,tablet,Edge,12.83,84.26,4/3/2021,7:27 PM
150,697,1394,tablet,Chrome,85.67,81.78,1/3/2021,2:11 AM
151,5470,1087,mobile,Edge,25.59,46.52,5/24/2021,3:06 AM
152,661,2037,mobile,Firefox,84.24,53.57,4/11/2021,4:35 PM
153,2872,2626,tablet,Edge,96.54,9.25,10/8/2021,8:02 PM
154,8262,2743,mobile,Firefox,70.36,1.03,2/3/2021,12:33 AM
155,9663,3600,mobile,Safari,4.86,71.95,5/23/2021,3:55 AM
156,6155,1502,desktop,Safari,50.17,13.37,2/12/2021,11:03 PM
157,8885,3175,mobile,Safari,98.72,86.22,6/19/2021,4:39 AM
158,1403,765,mobile,Safari,23.53,9.43,10/15/2021,8:37 AM
159,8425,214,desktop,Firefox,63.41,21.15,11/8/2021,3:20 AM
160,946,3152,desktop,Safari,14.71,7.59,9/8/2021,8:26 AM
161,2564,1265,desktop,Firefox,42.89,73.71,9/1/2021,10:32 PM
162,9498,2832,tablet,Chrome,52.53,31.25,7/16/2021,6:52 PM
163,7161,2369,desktop,Chrome,42.77,21.27,10/8/2021,6:08 AM
164,9766,3600,tablet,Chrome,5.91,82.24,2/17/2021,7:11 PM
165,988,1114,desktop,Edge,29.58,40.52,3/6/2021,10:27 PM
166,1040,3171,desktop,Chrome,44.38,61.0,9/10/2021,8:25 PM
167,6457,2978,tablet,Safari,57.48,72.03,5/22/2021,9:52 PM
168,3680,3235,tablet,Safari,22.26,84.5,8/11/2021,2:33 AM
169,6369,535,desktop,Safari,60.9,50.0,5/6/2021,11:05 PM
170,8355,985,mobile,Edge,56.68,71.08,5/25/2021,6:58 PM
171,8653,2966,mobile,Chrome,78.61,46.49,3/26/2021,7:33 PM
172,8240,1269,mobile,Firefox,68.46,25.82,8/26/2021,6:49 AM
173,2273,117,desktop,Safari,93.3,75.82,11/27/2021,9:34 AM
174,954,1394,tablet,Firefox,47.96,47.53,1/2/2021,1:47 AM
175,1521,2024,mobile,Chrome,4.76,93.86,11/12/2021,3:09 PM
176,237,3004,mobile,Firefox,19.33,20.05,12/23/2021,8:30 PM
177,8146,3543,desktop,Firefox,66.63,86.77,5/7/2021,5:26 AM
178,6441,2439,mobile,Firefox,76.98,4.53,8/15/2021,3:17 PM
179,2046,1100,desktop,Chrome,92.79,6.47,5/11/2021,7:42 AM
180,2387,3495,mobile,Safari,96.83,49.56,6/16/2021,4:46 AM
181,1565,2820,desktop,Edge,14.83,62.03,6/13/2021,8:47 AM
182,9682,1303,desktop,Firefox,62.87,62.03,5/12/2021,11:23 PM
183,9292,98,desktop,Safari,79.97,71.64,8/19/2021,4:58 AM
184,4220,3597,tablet,Chrome,86.26,4.28,3/30/2021,12:55 AM
185,1966,2700,mobile,Chrome,80.78,30.83,11/29/2021,3:41 PM
186,7213,968,desktop,Firefox,27.26,42.02,6/27/2021,3:20 PM
187,2606,2723,desktop,Chrome,13.55,13.13,9/14/2021,8:55 PM
188,1293,3307,tablet,Edge,44.54,57.11,10/15/2021,4:17 PM
189,6645,3033,tablet,Edge,62.96,60.69,6/30/2021,6:13 PM
190,3391,456,mobile,Firefox,98.53,71.68,12/24/2021,3:00 PM
191,1028,2319,desktop,Edge,12.47,16.42,6/9/2021,6:14 AM
192,386,693,desktop,Chrome,18.36,85.51,1/24/2021,9:26 AM
193,536,499,tablet,Edge,55.27,89.08,12/3/2021,6:43 PM
194,6323,3550,mobile,Firefox,3.09,11.27,5/7/2021,4:49 PM
195,6856,981,desktop,Safari,96.17,5.09,6/20/2021,2:12 PM
196,4801,2352,mobile,Edge,40.67,4.06,5/10/2021,5:43 AM
197,3171,3208,tablet,Edge,52.35,17.72,9/29/2021,9:15 PM
198,1558,1896,desktop,Edge,22.33,5.99,6/9/2021,7:12 AM
199,4881,2987,tablet,Chrome,72.62,79.36,1/23/2021,10:18 AM
200,1403,2328,desktop,Chrome,43.32,94.05,8/2/2021,9:28 PM
201,8592,133,mobile,Firefox,2.65,81.37,2/1/2021,9:54 PM
202,308,3475,mobile,Edge,26.29,67.98,12/4/2021,7:34 AM
203,1451,3349,tablet,Safari,93.9,80.23,10/7/2021,3:31 AM
204,1670,22,mobile,Edge,5.67,3.47,1/31/2021,1:16 AM
205,7753,2483,tablet,Edge,24.91,49.72,1/6/2021,8:25 AM
206,8351,1828,desktop,Firefox,37.48,43.25,3/28/2021,7:10 PM
207,6486,2744,mobile,Firefox,73.36,59.02,12/1/2021,1:53 PM
208,3314,1142,desktop,Safari,41.12,96.95,8/17/2021,8:43 AM
209,5358,873,mobile,Safari,0.03,9.11,7/3/2021,7:30 PM
210,4790,2851,desktop,Chrome,27.14,71.33,11/24/2021,4:27 PM
211,4295,770,tablet,Firefox,54.97,16.02,9/9/2021,6:05 AM
212,6506,2775,tablet,Edge,70.71,1.6,12/11/2021,11:13 AM
213,3522,2416,tablet,Edge,45.41,3.76,11/13/2021,2:58 PM
214,441,846,tablet,Chrome,67.14,17.94,2/17/2021,5:18 AM
215,7875,1674,desktop,Firefox,26.54,90.78,11/28/2021,11:03 PM
216,9940,1177,mobile,Chrome,33.3,73.62,8/2/2021,11:33 AM
217,6892,79,tablet,Chrome,23.8,47.32,9/2/2021,3:08 PM
218,5287,2784,tablet,Chrome,1.14,58.78,11/21/2021,5:46 PM
219,3982,3183,desktop,Firefox,85.82,47.08,2/11/2021,6:47 AM
220,9886,1934,mobile,Firefox,7.35,83.75,1/19/2021,6:21 AM
221,796,2697,tablet,Chrome,90.42,12.04,6/25/2021,6:19 AM
222,6333,911,tablet,Safari,71.68,97.55,5/12/2021,1:16 PM
223,2633,536,tablet,Firefox,29.03,39.56,6/11/2021,6:01 PM
224,4144,1845,mobile,Firefox,85.0,95.44,3/9/2021,6:18 PM
225,5463,2797,mobile,Firefox,29.91,90.5,9/26/2021,7:31 PM
226,1816,3019,mobile,Edge,8.46,57.62,4/15/2021,6:48 PM
227,6525,159,tablet,Firefox,7.55,34.31,7/12/2021,11:43 PM
228,7255,960,mobile,Safari,4.45,45.57,11/21/2021,1:55 AM
229,5120,189,mobile,Firefox,75.57,64.61,8/23/2021,10:43 PM
230,8891,3372,tablet,Firefox,88.84,95.82,5/22/2021,4:48 AM
231,3633,1538,desktop,Safari,29.37,8.31,5/19/2021,12:06 AM
232,2478,392,tablet,Edge,93.48,63.22,9/12/2021,9:39 PM
233,9924,1797,mobile,Firefox,57.44,7.47,5/10/2021,4:56 AM
234,972,2511,tablet,Safari,65.67,89.19,6/23/2021,6:00 PM
235,7365,2035,mobile,Chrome,36.26,72.17,3/25/2021,12:25 PM
236,6901,1551,tablet,Edge,96.19,47.91,9/18/2021,4:53 AM
237,7633,2370,mobile,Safari,63.1,36.75,11/30/2021,3:22 PM
238,499,2331,mobile,Safari,60.17,57.11,1/7/2021,7:28 AM
239,7502,176,mobile,Edge,41.07,62.57,6/22/2021,2:13 PM
240,8808,1263,mobile,Chrome,53.5,18.09,2/10/2021,2:47 PM
241,4592,1219,tablet,Safari,5.25,16.97,6/16/2021,4:10 AM
242,4241,1487,mobile,Firefox,41.01,0.8,12/17/2021,5:20 AM
243,1993,2569,tablet,Safari,35.17,10.12,10/27/2021,1:47 AM
244,8539,1131,mobile,Chrome,87.73,0.06,2/24/2021,6:37 PM
245,299,3600,mobile,Edge,67.88,18.62,6/7/2021,9:41 PM
246,9461,240,mobile,Edge,91.92,98.75,3/15/2021,3:46 PM
247,8174,2258,mobile,Edge,71.05,54.94,10/30/2021,11:07 AM
248,2476,1152,tablet,Chrome,47.17,49.54,11/25/2021,7:46 AM
249,3602,1231,mobile,Safari,58.43,39.26,11/2/2021,3:02 PM
250,1553,1707,tablet,Edge,46.66,16.44,12/28/2021,6:37 PM
251,7607,2392,tablet,Safari,91.79,59.43,5/21/2021,1:34 PM
252,7691,965,mobile,Edge,94.26,58.31,3/24/2021,11:09 PM
253,7663,128,desktop,Edge,61.63,31.04,7/12/2021,2:14 AM
254,6876,2741,mobile,Safari,13.8,66.34,5/29/2021,11:30 AM
255,9431,608,mobile,Safari,64.76,11.56,1/18/2021,9:34 AM
256,3425,1831,tablet,Firefox,7.26,34.04,10/31/2021,10:16 AM
257,655,2960,tablet,Chrome,83.02,15.94,7/22/2021,11:48 AM
258,4848,943,desktop,Edge,52.72,56.19,1/22/2021,9:38 AM
259,9561,261,desktop,Chrome,37.89,33.48,8/9/2021,10:52 AM
260,2024,1913,mobile,Firefox,1.88,3.46,3/17/2021,2:09 AM
261,1478,879,mobile,Safari,46.52,81.74,12/2/2021,1:39 PM
262,1919,1790,mobile,Safari,56.64,11.76,7/22/2021,12:47 PM
263,642,3464,mobile,Safari,68.22,60.75,11/29/2021,2:39 PM
264,689,2041,desktop,Safari,81.9,74.11,6/13/2021,11:00 PM
265,9419,771,desktop,Firefox,54.98,97.41,1/30/2021,11:27 AM
266,2336,3109,mobile,Edge,96.57,39.16,6/12/2021,7:01 PM
267,8926,1116,mobile,Edge,38.34,91.4,2/14/2021,9:25 AM
268,5520,2991,tablet,Firefox,37.47,35.11,5/4/2021,12:21 AM
269,6824,276,tablet,Chrome,35.53,19.84,10/23/2021,12:14 PM
270,5827,3055,desktop,Safari,69.06,5.62,5/23/2021,7:53 AM
271,6114,2283,mobile,Edge,43.8,56.66,4/18/2021,3:01 AM
272,4604,871,desktop,Chrome,62.86,62.98,9/10/2021,8:16 PM
273,5976,2247,desktop,Safari,60.61,49.57,7/23/2021,1:52 PM
274,9886,604,desktop,Safari,78.29,84.73,4/11/2021,6:38 PM
275,2784,1003,tablet,Firefox,3.91,66.27,3/19/2021,7:23 AM
276,6188,1244,desktop,Safari,91.05,49.16,7/15/2021,5:56 AM
277,1750,559,desktop,Firefox,45.1,80.46,5/12/2021,12:54 AM
278,6508,1157,mobile,Firefox,80.2,64.08,8/29/2021,9:36 AM
279,5575,3191,mobile,Chrome,81.09,12.99,3/21/2021,1:15 PM
280,9287,120,mobile,Chrome,94.35,91.11,8/31/2021,7:06 PM
281,2638,1997,desktop,Safari,57.4,50.32,5/5/2021,11:42 AM
282,384,153,desktop,Edge,27.06,33.3,6/9/2021,11:42 PM
283,5419,1361,desktop,Safari,88.5,14.11,8/28/2021,5:55 AM
284,2115,1667,desktop,Chrome,54.18,99.35,5/26/2021,8:34 AM
285,3200,1309,tablet,Safari,73.73,41.85,1/16/2021,11:56 AM
286,3826,288,mobile,Safari,46.82,49.66,3/25/2021,2:08 AM
287,591,2036,mobile,Firefox,23.07,63.6,8/16/2021,9:51 PM
288,8158,1440,mobile,Edge,98.73,65.0,9/24/2021,8:46 PM
289,6967,241,mobile,Safari,80.4,23.94,5/10/2021,4:32 PM
290,1546,1552,desktop,Edge,14.77,60.14,10/16/2021,6:30 AM
291,8729,3592,tablet,Edge,36.64,16.61,1/18/2021,3:10 PM
292,2744,2102,desktop,Safari,73.69,62.26,9/23/2021,8:45 AM
293,5969,357,desktop,Chrome,31.43,53.66,8/20/2021,1:02 PM
294,4146,653,tablet,Edge,96.87,36.75,2/26/2021,7:58 PM
295,5087,1970,tablet,Chrome,60.61,29.43,3/23/2021,4:02 PM
296,9688,2811,desktop,Safari,97.96,80.4,11/14/2021,6:11 AM
297,9800,922,mobile,Firefox,47.17,72.28,11/10/2021,11:26 PM
298,1738,3415,mobile,Firefox,16.94,11.73,1/30/2021,9:31 PM
299,2948,12,mobile,Chrome,42.33,9.71,7/8/2021,4:14 PM
300,8818,1953,desktop,Firefox,78.79,9.73,12/29/2021,1:47 AM
301,773,3216,mobile,Safari,35.13,27.36,10/13/2021,12:49 PM
302,3024,2049,mobile,Chrome,86.16,31.62,10/8/2021,12:55 AM
303,484,333,mobile,Chrome,89.15,40.21,1/17/2021,10:41 AM
304,9915,3083,mobile,Safari,46.51,95.76,3/24/2021,4:17 AM
305,1839,1253,mobile,Edge,93.32,30.75,4/21/2021,4:19 PM
306,6915,573,desktop,Chrome,71.3,62.98,6/23/2021,2:18 PM
307,6396,479,mobile,Chrome,4.23,50.4,1/29/2021,5:14 AM
308,9329,1318,desktop,Edge,43.16,2.4,7/21/2021,6:51 PM
309,3447,1299,desktop,Chrome,59.2,11.39,3/19/2021,9:44 PM
310,837,3327,mobile,Safari,1.87,43.83,2/5/2021,8:10 AM
311,6730,2135,mobile,Edge,36.79,56.89,9/25/2021,11:20 PM
312,9116,2490,mobile,Safari,13.96,47.39,9/17/2021,6:11 AM
313,7889,3187,desktop,Safari,82.1,79.62,6/11/2021,11:37 PM
314,8722,308,tablet,Safari,13.16,19.3,7/10/2021,8:26 AM
315,5849,2779,desktop,Edge,97.14,67.55,1/22/2021,7:30 PM
316,4847,119,tablet,Safari,86.2,3.25,5/5/2021,12:00 PM
317,177,3538,mobile,Safari,52.15,6.22,12/9/2021,1:34 AM
318,1705,667,tablet,Edge,87.13,55.46,7/5/2021,7:24 PM
319,7984,1805,desktop,Chrome,7.61,11.91,7/12/2021,10:06 AM
320,8605,2270,mobile,Firefox,83.58,27.76,3/14/2021,4:42 PM
321,8933,1448,tablet,Firefox,31.16,60.12,2/10/2021,4:26 AM
322,1591,1320,tablet,Firefox,93.38,7.12,5/17/2021,11:49 AM
323,4398,418,tablet,Edge,84.81,19.56,9/11/2021,8:19 AM
324,6812,320,mobile,Chrome,34.84,47.3,6/12/2021,3:47 PM
325,8309,422,mobile,Safari,56.29,55.72,5/23/2021,4:49 PM
326,2965,1111,mobile,Safari,85.67,21.45,4/20/2021,5:15 AM
327,998,1917,desktop,Safari,61.0,82.88,3/30/2021,7:45 AM
328,7557,2299,mobile,Chrome,93.95,79.62,4/29/2021,11:15 AM
329,5910,3060,mobile,Edge,62.5,94.76,12/19/2021,5:10 PM
330,9415,1704,desktop,Firefox,22.62,80.84,6/21/2021,2:27 AM
331,7642,1410,desktop,Safari,98.25,42.53,12/6/2021,12:48 PM
332,3563,3212,desktop,Edge,41.22,50.24,1/11/2021,2:06 PM
333,8927,2198,desktop,Safari,89.24,60.12,8/25/2021,7:57 AM
334,4775,3220,mobile,Chrome,65.18,79.57,7/1/2021,2:09 PM
335,1459,331,desktop,Chrome,77.95,3.29,7/11/2021,9:22 AM
336,4148,1863,mobile,Edge,75.5,27.95,7/16/2021,10:37 PM
337,4214,2356,mobile,Safari,96.18,66.5,11/7/2021,6:30 AM
338,225,2926,mobile,Chrome,21.38,28.74,1/9/2021,11:54 PM
339,4966,3319,tablet,Firefox,0.06,12.18,8/17/2021,3:43 AM
340,6749,3460,mobile,Chrome,74.74,35.73,4/23/2021,1:34 AM
341,6520,691,tablet,Safari,70.98,26.1,1/22/2021,8:37 AM
342,2697,3129,desktop,Safari,27.9,51.03,9/11/2021,3:19 AM
343,206,1756,mobile,Chrome,25.92,61.69,9/29/2021,5:04 AM
344,8283,2655,mobile,Firefox,33.59,36.39,7/22/2021,2:46 AM
345,5909,1565,desktop,Edge,79.46,10.56,12/23/2021,9:11 AM
346,263,2704,tablet,Firefox,70.74,24.76,2/12/2021,11:36 PM
347,1396,2232,mobile,Safari,36.58,17.62,8/8/2021,5:31 AM
348,8651,2504,mobile,Safari,0.38,31.57,3/20/2021,7:15 AM
349,354,1469,tablet,Chrome,63.37,28.31,8/13/2021,6:04 AM
350,4593,733,desktop,Safari,79.61,95.74,8/12/2021,1:47 PM
351,2124,110,tablet,Safari,6.36,98.96,4/3/2021,8:18 AM
352,3296,2663,mobile,Chrome,83.44,31.95,5/16/2021,7:22 AM
353,4982,3282,tablet,Edge,43.71,88.28,10/13/2021,10:43 AM
354,9766,1372,mobile,Firefox,54.55,57.67,2/23/2021,1:08 PM
355,4342,2865,tablet,Chrome,0.03,61.51,6/22/2021,12:09 PM
356,2837,2894,desktop,Safari,59.52,33.77,2/26/2021,9:52 AM
357,6237,1016,tablet,Chrome,16.4,64.91,9/7/2021,1:18 AM
358,125,1488,mobile,Edge,42.22,69.56,8/23/2021,6:04 PM
359,3908,969,tablet,Chrome,39.34,76.06,6/12/2021,9:57 PM
360,7205,1644,tablet,Chrome,68.27,74.04,11/26/2021,4:09 AM
361,8772,424,tablet,Chrome,96.78,18.2,3/9/2021,8:43 PM
362,3365,253,desktop,Chrome,62.96,91.28,1/27/2021,2:23 AM
363,2936,3268,desktop,Chrome,44.44,79.63,6/7/2021,1:36 AM
364,2523,645,desktop,Chrome,47.55,66.52,1/8/2021,9:53 PM
365,4015,2809,tablet,Chrome,22.58,63.72,5/9/2021,4:55 PM
