user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
82,787,1664,mobile,Firefox,64.39,0.16,9/12/2025,2:42 AM
83,783,1136,mobile,Edge,64.03,78.21,9/29/2025,4:27 AM
84,2337,1176,mobile,Firefox,15.63,36.78,3/31/2025,1:50 AM
85,1503,2326,mobile,Edge,43.85,47.54,8/11/2025,9:17 AM
86,2385,3046,desktop,Chrome,23.15,60.02,3/11/2025,2:24 PM
87,2323,3197,mobile,Safari,81.58,18.38,4/2/2025,10:54 PM
88,859,446,desktop,Edge,49.05,69.21,5/10/2025,7:51 PM
89,2042,1098,mobile,Firefox,18.74,5.12,9/29/2025,2:31 AM
90,3337,2163,tablet,Edge,76.53,90.03,10/1/2025,6:00 PM
91,2095,3287,mobile,Firefox,41.69,77.38,1/25/2025,6:22 AM
92,9276,2797,mobile,Safari,27.78,70.24,5/28/2025,11:18 AM
93,9087,1557,mobile,Firefox,43.61,46.61,1/24/2025,3:36 AM
94,1811,336,desktop,Firefox,38.01,29.84,9/1/2025,9:55 AM
95,3086,2422,mobile,Edge,41.27,57.81,2/15/2025,1:34 AM
96,8768,888,mobile,Safari,37.55,25.87,5/14/2025,11:20 AM
97,1803,233,mobile,Chrome,43.49,68.44,4/14/2025,8:04 PM
98,7132,771,mobile,Edge,83.9,60.3,11/15/2025,10:53 PM
99,855,489,desktop,Chrome,89.39,54.91,6/1/2025,2:04 AM
100,2959,2134,mobile,Chrome,90.79,89.36,2/27/2025,5:37 AM
101,1006,2787,tablet,Edge,93.88,65.24,8/28/2025,2:21 PM
102,8277,262,desktop,Chrome,24.47,76.19,12/30/2025,5:00 PM
103,7684,2416,mobile,Firefox,90.15,34.61,9/15/2025,10:49 AM
104,2321,1492,desktop,Chrome,22.78,85.71,12/25/2025,12:20 AM
105,521,1198,mobile,Firefox,57.41,46.46,11/19/2025,3:03 AM
106,4034,371,mobile,Chrome,50.36,48.41,2/4/2025,10:47 PM
107,1779,3003,mobile,Edge,68.32,80.47,7/16/2025,5:43 PM
108,2354,1988,desktop,Edge,47.72,80.36,10/7/2025,7:33 PM
109,1120,1523,mobile,Edge,66.66,37.91,11/8/2025,4:23 PM
110,454,2430,desktop,Chrome,42.45,55.0,10/5/2025,2:00 PM
111,5395,3089,desktop,Chrome,67.42,65.95,1/11/2025,3:16 AM
112,6552,273,mobile,Edge,71.65,89.9,7/16/2025,5:10 AM
113,1573,120,mobile,Firefox,88.63,75.33,12/24/2025,1:39 PM
114,59,1037,desktop,Safari,93.63,73.08,3/26/2025,7:29 AM
115,3718,1457,mobile,Firefox,69.05,48.74,3/13/2025,7:57 PM
116,1753,384,mobile,Chrome,36.65,40.77,5/4/2025,6:36 PM
117,2838,295,mobile,Safari,64.08,68.06,12/4/2025,3:17 AM
118,2498,1390,mobile,Firefox,62.72,73.33,1/24/2025,7:04 AM
119,5914,1228,desktop,Firefox,78.52,34.95,1/6/2025,3:33 PM
120,2909,776,desktop,Firefox,46.12,55.87,11/5/2025,7:03 PM
121,8005,344,mobile,Edge,65.81,80.77,11/1/2025,2:55 PM
122,1296,1648,mobile,Firefox,48.64,92.07,3/9/2025,12:44 AM
123,2930,992,desktop,Firefox,76.5,33.89,5/16/2025,12:53 PM
124,5800,77,mobile,Chrome,62.78,40.51,9/19/2025,2:33 PM
125,288,3008,mobile,Firefox,46.5,59.62,3/14/2025,8:42 PM
126,879,244,mobile,Chrome,75.37,55.7,6/30/2025,12:42 AM
127,725,1918,desktop,Firefox,66.74,79.03,11/15/2025,3:21 AM
128,558,2490,mobile,Chrome,70.69,86.07,6/8/2025,6:54 PM
129,6470,2993,mobile,Chrome,42.77,47.82,2/17/2025,4:15 AM
130,3046,2897,mobile,Firefox,75.43,44.01,4/3/2025,10:26 AM
131,2476,2354,desktop,Edge,76.83,27.43,3/2/2025,1:47 PM
132,1441,2538,mobile,Firefox,30.88,43.21,4/8/2025,9:44 AM
133,815,2840,mobile,Edge,72.36,21.31,3/12/2025,5:36 AM
134,1990,1660,desktop,Chrome,76.88,6.89,8/28/2025,5:16 PM
135,4676,3061,desktop,Firefox,76.95,18.99,7/31/2025,8:09 PM
136,1005,3270,desktop,Safari,85.89,19.97,9/23/2025,1:38 AM
137,6839,1979,desktop,Edge,44.32,7.86,7/19/2025,11:19 PM
138,2474,1798,desktop,Firefox,70.79,71.92,1/13/2025,5:55 PM
139,2753,2949,mobile,Chrome,48.32,13.82,8/5/2025,2:10 AM
140,3608,793,mobile,Edge,32.31,77.92,9/11/2025,7:55 PM
141,231,2498,mobile,Chrome,46.79,38.86,8/30/2025,11:16 AM
142,66,925,desktop,Safari,58.62,72.23,7/4/2025,8:22 AM
143,406,3049,mobile,Safari,40.87,18.89,5/25/2025,4:44 AM
144,2801,3097,mobile,Safari,40.55,23.52,5/19/2025,6:41 AM
145,1201,2959,mobile,Edge,73.02,90.81,3/20/2025,9:51 AM
146,726,1777,mobile,Edge,53.79,69.12,7/20/2025,7:26 AM
147,5487,839,mobile,Firefox,64.41,94.44,1/3/2025,2:02 AM
148,206,1160,mobile,Edge,93.75,89.09,1/21/2025,5:56 AM
149,6849,1833,mobile,Safari,71.27,15.41,3/9/2025,5:21 AM
150,1367,2647,mobile,Firefox,26.16,68.98,6/24/2025,5:32 AM
151,5291,3134,desktop,Edge,24.24,51.98,4/16/2025,8:39 PM
152,9502,2838,desktop,Safari,60.23,30.28,12/5/2025,5:07 PM
153,140,286,desktop,Edge,81.81,31.1,11/28/2025,12:46 AM
154,226,1193,mobile,Edge,48.78,74.24,6/23/2025,3:47 PM
155,301,1344,desktop,Edge,60.88,6.81,10/2/2025,7:31 AM
156,2996,1430,mobile,Safari,87.8,16.82,8/1/2025,7:17 AM
157,1518,692,mobile,Firefox,49.72,1.03,6/14/2025,1:14 PM
158,5236,2018,mobile,Firefox,74.72,14.79,4/25/2025,12:56 AM
159,2958,1890,desktop,Safari,76.41,42.42,7/12/2025,3:25 PM
160,2235,1598,desktop,Edge,77.49,7.41,9/22/2025,3:22 AM
161,1775,3131,mobile,Chrome,84.09,38.91,10/16/2025,1:31 AM
162,2827,2161,desktop,Firefox,19.78,66.35,9/11/2025,11:50 PM
163,5163,332,mobile,Chrome,64.68,42.22,12/25/2025,4:43 PM
164,1445,2841,mobile,Firefox,43.27,33.04,11/11/2025,7:09 PM
165,1506,499,tablet,Chrome,17.58,83.12,9/10/2025,3:17 PM
166,2336,2705,mobile,Chrome,46.01,92.62,5/4/2025,4:29 AM
167,6847,1928,mobile,Edge,60.87,8.12,4/10/2025,12:35 PM
168,2120,3435,mobile,Firefox,26.3,59.97,5/9/2025,3:19 PM
169,5296,584,mobile,Firefox,58.72,76.04,3/14/2025,6:23 PM
170,3335,2900,mobile,Firefox,57.82,75.92,2/14/2025,7:07 PM
171,2338,1317,tablet,Edge,46.07,35.71,10/18/2025,1:10 AM
172,1790,868,mobile,Firefox,73.96,90.08,4/7/2025,11:10 AM
173,2520,844,tablet,Safari,56.22,52.67,4/6/2025,2:02 PM
174,580,3036,mobile,Safari,58.79,85.91,5/23/2025,12:58 AM
175,649,1368,mobile,Safari,68.47,26.72,10/21/2025,4:04 AM
176,1793,1088,desktop,Firefox,66.57,68.74,12/6/2025,7:12 AM
177,2730,2049,mobile,Chrome,68.55,33.31,7/7/2025,8:14 AM
178,5768,1589,mobile,Edge,30.65,6.77,5/6/2025,8:18 AM
179,4801,3316,mobile,Safari,31.44,72.34,1/4/2025,4:27 PM
180,2753,1636,desktop,Safari,92.92,33.49,8/25/2025,11:41 AM
181,5165,1322,mobile,Chrome,65.04,55.13,3/17/2025,10:43 AM
182,1260,301,tablet,Firefox,22.79,38.92,12/16/2025,3:39 AM
183,7150,3331,mobile,Safari,81.52,63.62,9/6/2025,6:21 PM
184,194,1002,desktop,Chrome,92.4,52.38,10/24/2025,8:53 PM
185,2603,3133,mobile,Edge,86.06,53.88,10/19/2025,4:01 PM
186,1384,1307,mobile,Safari,67.52,40.15,10/11/2025,9:05 AM
187,2156,2148,mobile,Chrome,18.69,30.11,7/25/2025,12:24 AM
188,4525,2801,desktop,Firefox,28.33,62.79,10/4/2025,4:05 PM
189,381,3039,tablet,Chrome,71.48,92.64,9/7/2025,6:30 AM
190,2126,307,desktop,Firefox,25.74,4.32,4/25/2025,7:13 AM
191,983,1650,mobile,Firefox,57.99,8.11,6/14/2025,9:23 AM
192,5044,2455,tablet,Safari,86.55,22.17,3/19/2025,12:56 PM
193,4498,994,mobile,Edge,78.87,17.89,2/10/2025,11:47 PM
194,1254,2851,tablet,Chrome,74.96,87.05,1/2/2025,11:37 AM
195,5108,48,desktop,Edge,60.58,38.01,4/22/2025,7:10 PM
196,635,2597,mobile,Edge,29.95,64.53,3/4/2025,4:01 AM
197,7993,2782,mobile,Edge,64.14,84.11,1/17/2025,11:02 PM
198,2067,1170,mobile,Safari,16.27,20.04,10/23/2025,9:46 PM
199,1362,2610,mobile,Chrome,80.81,66.95,1/3/2025,5:21 PM
200,860,1412,mobile,Chrome,67.34,63.65,2/13/2025,6:44 AM
201,746,186,desktop,Chrome,24.0,45.11,12/31/2025,7:39 AM
202,6658,1308,mobile,Chrome,16.2,94.48,10/9/2025,5:22 PM
203,2691,1151,desktop,Firefox,72.79,35.07,5/7/2025,9:27 PM
204,852,2734,mobile,Chrome,86.44,53.89,4/15/2025,7:22 AM
205,178,666,mobile,Safari,56.2,62.33,7/1/2025,1:02 AM
206,6650,1492,mobile,Edge,87.98,68.1,1/5/2025,4:54 AM
207,2756,746,desktop,Safari,53.94,50.13,12/19/2025,4:25 PM
208,2365,2215,mobile,Edge,40.0,85.44,5/13/2025,1:05 AM
209,8135,2054,mobile,Firefox,77.18,76.84,11/6/2025,11:37 PM
210,9587,927,desktop,Safari,44.07,24.77,8/20/2025,10:40 AM
211,9540,1511,desktop,Firefox,71.35,92.54,7/17/2025,5:27 PM
212,2809,63,desktop,Edge,69.89,11.3,10/11/2025,7:08 PM
213,1628,1501,mobile,Safari,76.25,46.14,9/29/2025,10:58 AM
214,6799,399,tablet,Safari,34.76,71.78,12/13/2025,2:18 PM
215,9704,2298,mobile,Safari,90.55,76.33,3/8/2025,12:36 PM
216,134,3079,desktop,Firefox,71.88,22.79,3/22/2025,8:49 AM
217,2604,899,mobile,Firefox,91.49,72.3,12/13/2025,5:20 PM
218,919,1432,mobile,Firefox,34.92,0.91,12/11/2025,10:54 PM
219,149,2456,mobile,Safari,74.22,27.02,6/8/2025,6:21 PM
220,1132,3038,desktop,Safari,92.6,72.31,10/22/2025,8:31 AM
221,7451,873,desktop,Chrome,57.26,91.14,7/5/2025,4:49 PM
222,1741,188,mobile,Chrome,79.96,2.12,9/4/2025,2:54 PM
223,2003,2919,mobile,Safari,30.98,19.05,10/10/2025,5:11 PM
224,2222,2012,mobile,Edge,38.33,3.12,5/20/2025,11:43 PM
225,8840,781,mobile,Safari,76.31,1.97,12/22/2025,5:05 AM
226,909,699,desktop,Firefox,79.03,43.64,7/21/2025,4:01 AM
227,685,975,mobile,Firefox,67.74,73.66,5/16/2025,6:33 AM
228,6120,1721,mobile,Firefox,73.78,5.58,1/13/2025,6:08 PM
229,2802,3192,mobile,Chrome,79.34,75.17,1/5/2025,8:07 PM
230,1259,2164,mobile,Firefox,36.84,16.26,10/13/2025,10:39 PM
231,1228,2457,mobile,Firefox,42.57,50.16,10/26/2025,10:55 AM
232,1225,913,mobile,Chrome,84.6,28.38,12/19/2025,6:15 AM
233,7932,875,mobile,Safari,45.9,36.72,10/7/2025,1:40 AM
234,2826,1494,mobile,Firefox,34.18,52.85,2/16/2025,9:46 AM
235,2156,2714,mobile,Chrome,26.19,45.86,1/12/2025,6:06 AM
236,2937,266,mobile,Safari,20.64,87.29,10/25/2025,2:17 AM
237,214,3399,mobile,Chrome,57.08,6.2,9/30/2025,8:00 PM
238,1094,2565,tablet,Safari,36.53,68.09,5/6/2025,1:20 PM
239,595,822,mobile,Safari,89.21,78.57,4/11/2025,1:37 PM
240,2678,2829,mobile,Edge,45.56,80.89,10/2/2025,2:59 AM
241,8826,2875,mobile,Safari,15.23,7.39,9/19/2025,5:43 PM
242,96,798,mobile,Chrome,19.93,59.18,11/23/2025,9:49 AM
243,2544,1071,tablet,Safari,45.78,20.33,5/20/2025,10:07 PM
244,4952,339,mobile,Chrome,59.65,32.17,5/26/2025,2:37 PM
245,906,1035,mobile,Firefox,82.89,32.99,10/7/2025,5:40 AM
246,991,1368,mobile,Edge,55.29,69.0,1/22/2025,3:52 PM
247,9197,3374,mobile,Chrome,70.29,58.45,12/7/2025,10:01 AM
248,8773,1912,mobile,Firefox,53.58,46.5,8/2/2025,4:39 PM
249,2719,61,mobile,Edge,21.43,4.61,2/26/2025,3:43 AM
250,794,807,desktop,Firefox,55.57,65.2,2/11/2025,12:44 PM
251,2867,3076,desktop,Firefox,15.64,20.02,4/17/2025,8:44 AM
252,2245,1508,mobile,Firefox,79.45,12.37,12/13/2025,7:59 PM
253,887,257,mobile,Chrome,45.05,4.33,7/11/2025,5:41 AM
254,589,1868,desktop,Chrome,27.38,91.28,5/27/2025,1:06 AM
255,82,647,desktop,Edge,63.32,26.26,5/12/2025,12:39 AM
256,2414,1642,mobile,Chrome,60.15,36.96,11/24/2025,7:14 PM
257,2767,946,tablet,Chrome,28.55,8.49,4/20/2025,2:18 AM
258,6825,3400,mobile,Edge,49.39,66.89,8/25/2025,1:39 PM
259,3750,2083,mobile,Firefox,93.67,41.25,7/21/2025,6:44 AM
260,7048,2598,tablet,Safari,40.39,13.91,5/29/2025,12:54 PM
261,152,2360,mobile,Safari,30.86,73.18,11/19/2025,12:28 PM
262,2955,315,mobile,Edge,81.39,13.21,6/12/2025,4:30 PM
263,7336,2424,mobile,Edge,51.5,0.73,5/19/2025,7:35 AM
264,2972,2855,desktop,Firefox,78.22,7.99,4/16/2025,1:20 PM
265,1364,2338,mobile,Safari,93.59,48.18,4/12/2025,11:36 AM
266,9029,2438,mobile,Chrome,53.11,58.92,1/30/2025,1:50 AM
267,3457,1306,mobile,Safari,29.59,49.31,11/20/2025,6:34 PM
268,8422,3316,mobile,Edge,43.21,14.64,1/23/2025,5:24 AM
269,2783,1797,mobile,Edge,91.21,71.63,11/24/2025,7:29 PM
270,8775,3457,tablet,Firefox,43.47,73.59,4/7/2025,8:37 PM
271,4021,457,desktop,Chrome,85.56,81.11,8/10/2025,10:16 AM
272,1694,826,desktop,Firefox,45.71,57.17,12/29/2025,9:00 PM
273,2122,615,mobile,Chrome,52.44,62.71,10/29/2025,10:01 AM
274,1568,640,tablet,Chrome,41.75,93.11,4/29/2025,9:35 PM
275,3861,535,mobile,Chrome,94.3,29.24,4/7/2025,6:08 AM
276,2402,3127,mobile,Firefox,46.1,8.46,4/3/2025,3:00 PM
277,2702,227,mobile,Safari,60.42,49.56,11/10/2025,12:21 AM
278,2214,976,mobile,Safari,91.8,57.94,2/4/2025,1:44 PM
279,2669,3131,mobile,Edge,53.06,1.38,3/14/2025,5:39 AM
280,626,928,mobile,Safari,59.71,4.61,3/8/2025,8:51 PM
281,562,2159,mobile,Chrome,56.53,59.49,11/25/2025,3:53 PM
282,2209,2905,mobile,Chrome,55.33,91.34,1/30/2025,2:40 AM
283,3833,402,tablet,Edge,26.12,81.46,11/27/2025,2:58 PM
284,2072,1544,tablet,Firefox,69.52,60.9,3/6/2025,4:47 AM
285,7854,872,tablet,Firefox,70.1,86.39,7/30/2025,3:49 PM
286,627,3006,tablet,Chrome,77.55,54.18,4/23/2025,6:36 AM
287,4451,1069,tablet,Edge,92.37,10.74,12/4/2025,12:01 PM
288,2804,401,desktop,Chrome,81.08,57.45,9/20/2025,1:56 AM
289,3386,1811,mobile,Firefox,54.62,18.07,9/11/2025,7:36 AM
290,5245,1135,mobile,Edge,64.31,32.55,3/1/2025,8:53 AM
291,1866,1907,desktop,Firefox,44.28,18.84,8/23/2025,1:00 AM
292,2130,134,mobile,Safari,28.32,69.57,11/21/2025,7:25 PM
293,1804,1361,mobile,Edge,43.12,80.7,2/2/2025,11:55 AM
294,5076,2712,mobile,Chrome,51.19,46.46,8/11/2025,10:48 PM
295,1356,3216,mobile,Firefox,27.65,72.13,3/14/2025,10:21 PM
296,1387,2062,mobile,Edge,61.44,75.66,4/1/2025,9:19 PM
297,6269,518,desktop,Chrome,21.13,82.31,5/6/2025,4:41 AM
298,642,569,mobile,Edge,21.73,65.29,4/22/2025,12:18 AM
299,8270,3383,mobile,Firefox,43.96,31.44,7/21/2025,3:34 AM
300,285,1564,mobile,Firefox,66.21,78.2,3/21/2025,5:52 AM
301,1623,54,mobile,Chrome,18.99,83.98,7/16/2025,12:36 PM
302,6372,1375,mobile,Edge,26.68,76.92,8/6/2025,2:53 AM
303,5767,852,desktop,Edge,85.14,65.26,6/27/2025,7:54 AM
304,1697,1389,mobile,Safari,43.81,11.93,9/3/2025,12:00 AM
305,356,3054,desktop,Chrome,40.68,78.87,10/11/2025,7:35 AM
306,2805,261,mobile,Safari,94.02,89.28,10/5/2025,5:03 AM
307,1292,2145,mobile,Chrome,56.92,5.11,10/19/2025,12:16 PM
308,214,1643,desktop,Firefox,86.52,79.38,3/22/2025,2:40 PM
309,62,1671,mobile,Safari,72.81,26.87,12/20/2025,5:34 PM
310,777,473,mobile,Safari,46.01,63.5,8/5/2025,10:46 PM
311,1225,650,mobile,Chrome,30.16,18.65,4/5/2025,2:29 PM
312,760,3070,mobile,Edge,67.33,37.94,1/7/2025,8:09 AM
313,1344,3439,mobile,Chrome,61.9,0.04,6/18/2025,2:14 AM
314,1577,2626,mobile,Safari,80.14,90.61,9/25/2025,6:22 AM
315,5921,2254,mobile,Chrome,54.9,3.47,11/15/2025,7:52 PM
316,1659,2661,desktop,Safari,15.22,21.79,12/8/2025,4:33 AM
317,439,1329,mobile,Safari,25.16,47.79,9/15/2025,8:58 AM
318,1153,279,mobile,Edge,50.04,86.21,6/28/2025,9:25 PM
319,6680,3405,desktop,Safari,92.0,53.81,2/18/2025,12:16 PM
320,1038,2938,mobile,Safari,43.96,79.99,6/13/2025,12:05 PM
321,757,1087,mobile,Chrome,94.91,79.3,2/1/2025,9:51 PM
322,920,2956,desktop,Edge,19.56,52.52,1/31/2025,3:34 AM
323,4511,544,mobile,Edge,70.22,22.3,2/27/2025,11:53 PM
324,2110,2709,mobile,Safari,20.86,38.16,7/29/2025,10:27 AM
325,2911,137,mobile,Chrome,38.72,89.4,6/13/2025,10:47 PM
326,767,784,desktop,Edge,52.2,35.86,5/2/2025,8:08 PM
327,2934,1765,mobile,Safari,16.4,45.6,12/31/2025,3:51 AM
328,911,2463,mobile,Firefox,63.0,63.67,3/24/2025,12:50 PM
329,2851,121,mobile,Edge,41.52,35.58,10/2/2025,9:09 PM
330,7672,1244,mobile,Chrome,25.42,64.1,10/15/2025,10:09 AM
331,1304,1182,mobile,Chrome,52.78,84.44,5/24/2025,9:41 AM
332,5451,824,desktop,Edge,26.66,28.94,12/20/2025,3:20 AM
333,142,1291,mobile,Safari,47.87,40.98,5/26/2025,9:16 PM
334,4344,3189,desktop,Edge,65.05,14.77,9/3/2025,9:55 PM
335,423,2881,mobile,Edge,46.04,55.04,11/9/2025,1:26 AM
336,8550,2842,mobile,Chrome,15.93,72.9,3/6/2025,9:36 PM
337,7317,2587,mobile,Chrome,75.69,83.63,12/18/2025,2:45 PM
338,1954,2814,desktop,Edge,74.65,24.04,6/9/2025,2:28 AM
339,1566,3468,mobile,Firefox,26.32,58.79,1/12/2025,5:06 PM
340,1030,489,desktop,Safari,27.02,43.35,11/6/2025,6:08 AM
341,5828,2307,tablet,Firefox,23.57,60.3,11/1/2025,7:54 AM
342,1631,1145,mobile,Safari,51.14,89.0,5/7/2025,11:50 AM
343,6057,1775,mobile,Edge,80.51,21.0,10/18/2025,7:36 AM
344,662,1962,mobile,Firefox,28.92,45.18,5/14/2025,2:14 PM
345,725,3450,mobile,Chrome,94.46,32.05,6/20/2025,4:40 AM
346,1365,77,mobile,Firefox,44.54,83.12,2/25/2025,8:24 PM
347,1947,2813,tablet,Firefox,40.15,87.24,3/3/2025,2:46 PM
348,5935,535,tablet,Edge,69.0,86.62,11/10/2025,10:49 AM
349,2671,3311,tablet,Safari,92.34,25.39,4/25/2025,8:11 AM
350,391,2443,mobile,Chrome,50.37,87.11,8/6/2025,5:49 AM
351,2895,888,mobile,Edge,90.41,65.84,2/7/2025,7:46 AM
352,204,2111,mobile,Edge,41.82,40.66,7/9/2025,3:16 PM
353,3726,3331,mobile,Edge,90.36,83.08,2/16/2025,2:06 PM
354,436,3137,desktop,Firefox,43.72,32.0,5/17/2025,11:03 PM
355,2228,1516,mobile,Edge,30.65,26.69,8/4/2025,12:10 PM
356,2972,2108,desktop,Firefox,52.36,91.88,7/13/2025,8:15 PM
357,2345,2686,mobile,Safari,66.26,53.87,1/25/2025,7:03 AM
358,877,597,desktop,Chrome,85.19,23.26,4/4/2025,10:12 PM
359,2230,963,mobile,Edge,21.01,9.82,5/12/2025,9:17 AM
360,1712,1486,desktop,Safari,55.2,24.29,12/11/2025,9:38 PM
361,2674,1149,mobile,Chrome,66.67,75.45,11/23/2025,9:09 PM
362,228,3285,mobile,Chrome,18.28,66.01,1/14/2025,8:52 PM
363,672,2357,mobile,Chrome,93.18,29.22,5/10/2025,10:13 AM
364,2999,413,mobile,Safari,63.98,14.77,8/12/2025,6:16 PM
365,2447,2885,desktop,Safari,33.78,83.16,3/27/2025,3:01 AM
366,2517,984,mobile,Chrome,34.74,63.83,2/9/2025,3:21 PM
