user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
30,4717,395,mobile,Chrome,53.31,51.96,11/26/2024,12:49 AM
31,1993,677,mobile,Edge,31.07,13.64,9/20/2024,3:48 PM
32,7530,1511,mobile,Chrome,91.59,83.38,11/14/2024,6:08 AM
33,528,3243,mobile,Edge,67.52,83.82,7/22/2024,5:29 AM
34,1425,782,tablet,Edge,83.82,72.7,1/2/2024,12:20 PM
35,1042,1489,mobile,Chrome,79.55,13.09,8/25/2024,6:13 AM
36,2106,165,desktop,Chrome,77.16,72.64,1/16/2024,2:51 PM
37,8491,675,mobile,Safari,38.12,6.7,1/31/2024,8:29 AM
38,1210,2403,mobile,Safari,32.89,27.89,7/29/2024,5:21 AM
39,1575,2971,mobile,Safari,14.89,42.81,10/16/2024,11:32 AM
40,8810,2664,desktop,Edge,47.61,86.8,9/13/2024,12:24 PM
41,2885,2626,mobile,Safari,57.35,43.74,7/19/2024,7:55 PM
42,2324,81,mobile,Firefox,73.33,7.6,4/27/2024,9:31 PM
43,1553,2273,mobile,Safari,74.72,78.08,4/25/2024,4:23 PM
44,5715,1439,mobile,Safari,83.04,94.47,1/6/2024,6:18 AM
45,2586,2163,mobile,Safari,80.38,67.66,12/31/2024,11:03 PM
46,682,3231,desktop,Firefox,77.57,68.01,4/28/2024,3:09 PM
47,9660,2882,desktop,Chrome,69.48,90.6,7/4/2024,12:06 AM
48,5159,1989,desktop,Chrome,55.79,12.59,11/30/2024,12:35 PM
49,1088,318,mobile,Edge,88.39,74.58,7/25/2024,6:42 PM
50,241,2268,mobile,Edge,71.34,2.97,3/30/2024,1:34 AM
51,3497,2716,desktop,Safari,64.65,55.89,5/28/2024,12:33 PM
52,3880,2108,mobile,Safari,24.99,86.35,6/12/2024,8:16 PM
53,6248,1949,mobile,Firefox,16.36,40.87,4/29/2024,2:44 AM
54,121,3447,mobile,Chrome,88.85,48.06,6/28/2024,8:17 AM
55,2602,749,mobile,Safari,82.31,4.52,3/7/2024,10:19 AM
56,1682,864,mobile,Edge,64.92,59.06,1/19/2024,9:29 AM
57,964,2857,tablet,Firefox,35.87,66.62,11/1/2024,9:21 PM
58,1207,2367,mobile,Edge,79.21,89.77,11/23/2024,7:51 AM
59,3694,3207,tablet,Edge,22.12,14.16,8/3/2024,12:05 AM
60,546,3203,mobile,Safari,67.01,53.77,9/25/2024,8:06 PM
61,409,2416,desktop,Firefox,56.96,19.19,9/6/2024,6:08 PM
62,1446,243,mobile,Safari,41.51,16.16,5/8/2024,6:54 PM
63,511,740,tablet,Chrome,59.15,21.54,6/19/2024,10:57 PM
64,2953,158,mobile,Chrome,89.04,47.61,5/12/2024,3:39 PM
65,6904,1240,mobile,Safari,34.77,17.2,3/16/2024,7:59 AM
66,9343,184,mobile,Chrome,24.44,62.3,1/25/2024,4:56 AM
67,2325,1062,tablet,Chrome,33.26,12.15,4/7/2024,4:36 PM
68,2040,2736,mobile,Edge,76.1,75.05,2/8/2024,1:14 PM
69,6988,1263,mobile,Edge,81.08,82.82,1/12/2024,3:26 AM
70,5082,504,tablet,Edge,30.69,47.92,7/8/2024,7:11 AM
71,938,457,desktop,Chrome,21.21,52.11,7/14/2024,11:30 AM
72,3831,709,mobile,Chrome,92.63,80.12,10/20/2024,6:16 PM
73,7414,2695,mobile,Firefox,85.57,30.23,6/23/2024,5:57 AM
74,9473,2182,mobile,Safari,76.38,12.0,10/7/2024,3:31 AM
75,248,444,desktop,Edge,30.72,5.0,10/1/2024,7:40 AM
76,4708,3364,desktop,Chrome,90.59,27.33,7/9/2024,8:32 AM
77,1496,2496,mobile,Safari,88.23,20.62,10/12/2024,3:46 AM
78,653,1021,mobile,Chrome,78.89,57.09,2/16/2024,8:20 PM
79,319,858,mobile,Firefox,34.16,90.22,6/9/2024,11:55 AM
80,1657,293,mobile,Safari,28.37,66.53,12/5/2024,10:42 AM
81,7237,1161,mobile,Firefox,69.67,56.36,4/21/2024,1:37 AM
82,647,2276,mobile,Chrome,90.93,22.26,12/17/2024,10:28 PM
83,5962,3190,mobile,Safari,52.46,67.28,5/20/2024,1:39 AM
84,1164,2721,mobile,Edge,88.66,35.41,12/19/2024,2:50 AM
85,1433,1110,desktop,Firefox,58.97,54.95,5/22/2024,8:25 AM
86,2166,2903,desktop,Chrome,28.92,69.97,3/11/2024,10:23 AM
87,8196,311,desktop,Edge,46.67,72.92,8/16/2024,10:57 PM
88,6590,545,mobile,Firefox,43.11,50.26,8/30/2024,11:11 AM
89,6891,2406,mobile,Edge,34.89,75.51,1/7/2024,4:09 PM
90,2203,2448,mobile,Chrome,39.3,61.13,10/28/2024,3:02 PM
91,559,1752,tablet,Safari,23.53,47.57,1/24/2024,6:20 PM
92,1057,511,mobile,Edge,17.48,32.82,3/10/2024,9:32 PM
93,317,1942,mobile,Firefox,64.18,49.61,8/2/2024,4:47 PM
94,5444,127,desktop,Safari,33.25,89.62,7/31/2024,3:40 AM
95,164,54,mobile,Edge,69.75,54.06,8/20/2024,2:39 AM
96,686,492,mobile,Safari,91.13,14.63,1/31/2024,12:42 PM
97,207,2207,mobile,Chrome,15.02,85.24,10/4/2024,4:44 AM
98,8293,2420,mobile,Edge,72.31,36.99,4/18/2024,3:52 PM
99,1636,990,mobile,Safari,66.68,75.82,4/17/2024,8:34 PM
100,2026,1466,mobile,Safari,49.27,3.64,11/28/2024,1:46 PM
101,2759,1959,mobile,Edge,84.77,27.95,3/7/2024,8:48 AM
102,345,1065,desktop,Edge,25.96,40.37,9/12/2024,7:47 AM
103,534,2327,mobile,Safari,89.44,72.02,9/20/2024,1:20 AM
104,5692,1675,desktop,Chrome,62.71,90.41,7/3/2024,8:30 AM
105,2735,3297,mobile,Chrome,19.25,3.49,8/13/2024,6:51 AM
106,2901,2557,tablet,Safari,46.93,54.83,9/8/2024,7:43 PM
107,2326,2088,mobile,Safari,33.33,23.25,11/17/2024,4:29 AM
108,2688,1263,mobile,Edge,21.39,64.45,8/8/2024,6:40 PM
109,57,2062,mobile,Safari,88.26,82.06,8/7/2024,4:59 AM
110,1916,2654,mobile,Safari,55.37,1.85,11/25/2024,9:01 AM
111,2313,3126,mobile,Chrome,40.07,57.11,9/7/2024,9:45 AM
112,3819,2744,mobile,Chrome,68.3,41.7,8/6/2024,3:00 AM
113,2175,1213,desktop,Chrome,80.45,74.16,12/4/2024,6:16 PM
114,5781,1157,mobile,Edge,87.88,70.61,11/17/2024,2:32 AM
115,7438,2919,mobile,Edge,15.94,14.95,7/10/2024,6:16 AM
116,2447,2717,desktop,Chrome,76.67,91.44,2/19/2024,2:41 PM
117,6667,1458,mobile,Firefox,64.49,2.13,12/28/2024,8:54 PM
118,7125,1213,mobile,Firefox,81.55,2.28,1/6/2024,7:48 AM
119,8853,3058,mobile,Edge,85.81,52.19,11/13/2024,8:20 AM
120,1227,548,desktop,Firefox,36.49,59.86,4/18/2024,7:12 PM
121,937,2740,mobile,Edge,89.83,30.77,12/7/2024,10:16 PM
122,5533,1885,desktop,Chrome,19.06,12.57,3/8/2024,3:54 PM
123,8381,3255,mobile,Edge,72.29,8.63,7/6/2024,3:56 PM
124,2019,2724,mobile,Chrome,41.76,72.0,4/28/2024,2:47 AM
125,1810,451,tablet,Firefox,64.69,80.05,3/15/2024,2:05 AM
126,5380,2594,tablet,Chrome,23.75,63.8,7/29/2024,1:15 AM
127,4231,2757,mobile,Firefox,32.78,45.87,5/2/2024,1:14 AM
128,421,2749,desktop,Safari,79.37,14.41,1/4/2024,5:31 AM
129,1065,616,mobile,Safari,87.34,94.97,2/29/2024,7:16 PM
130,2311,1837,mobile,Firefox,25.94,32.1,9/14/2024,7:16 AM
131,2886,2155,desktop,Firefox,51.81,27.92,7/21/2024,10:17 PM
132,7245,2683,mobile,Safari,14.09,77.38,4/11/2024,3:34 PM
133,744,988,tablet,Chrome,87.84,61.85,4/24/2024,11:25 PM
134,2753,645,desktop,Safari,47.64,60.57,4/9/2024,9:22 AM
135,1493,1528,desktop,Firefox,40.66,51.74,8/16/2024,10:00 PM
136,8031,2546,tablet,Chrome,66.75,84.28,4/8/2024,10:39 AM
137,641,550,mobile,Firefox,37.65,5.04,12/28/2024,12:15 PM
138,7850,2607,mobile,Firefox,42.72,22.11,9/15/2024,10:58 PM
139,7885,3127,mobile,Safari,91.35,40.42,11/3/2024,9:42 AM
140,4908,1475,desktop,Firefox,78.42,41.14,1/26/2024,7:14 AM
141,871,497,tablet,Chrome,40.06,17.02,4/20/2024,3:26 AM
142,5924,2589,tablet,Chrome,88.1,53.7,6/25/2024,3:57 PM
143,952,1884,mobile,Safari,37.04,91.84,3/27/2024,9:50 AM
144,6831,2286,desktop,Edge,14.94,23.31,7/7/2024,6:29 PM
145,9992,302,mobile,Firefox,68.29,76.46,8/22/2024,2:02 PM
146,3434,2597,desktop,Safari,41.62,67.41,12/18/2024,5:51 AM
147,732,1135,mobile,Safari,63.36,71.97,8/10/2024,10:59 PM
148,2297,824,desktop,Safari,53.88,75.66,3/23/2024,5:22 AM
149,1184,1245,mobile,Chrome,50.76,34.9,4/9/2024,11:30 PM
150,1964,572,mobile,Firefox,47.39,50.54,1/9/2024,6:19 PM
151,2599,1659,desktop,Chrome,44.14,6.4,9/24/2024,8:01 PM
152,9244,1101,desktop,Safari,88.27,73.18,3/24/2024,10:14 AM
153,1613,2534,desktop,Firefox,20.98,41.83,6/2/2024,8:47 PM
154,453,1792,mobile,Chrome,91.56,30.89,12/10/2024,1:43 PM
155,8340,291,desktop,Safari,36.43,21.9,8/15/2024,1:52 AM
156,983,597,mobile,Firefox,26.83,91.66,5/20/2024,5:13 PM
157,2865,766,mobile,Edge,23.82,16.75,12/6/2024,5:56 PM
158,4935,2394,mobile,Chrome,69.87,89.78,11/26/2024,5:31 AM
159,2715,1022,mobile,Edge,38.08,87.43,5/12/2024,10:03 PM
160,144,3283,desktop,Firefox,52.95,64.5,11/19/2024,6:00 AM
161,2029,2397,mobile,Edge,26.46,27.98,4/21/2024,8:27 PM
162,301,1438,desktop,Firefox,64.44,66.71,1/29/2024,12:22 AM
163,5134,1252,desktop,Edge,54.16,78.58,3/16/2024,4:04 PM
164,258,2373,desktop,Firefox,32.69,36.14,3/1/2024,12:53 AM
165,641,2416,mobile,Firefox,83.31,22.13,8/23/2024,6:39 AM
166,1994,1689,desktop,Firefox,60.92,13.54,1/9/2024,3:33 PM
167,836,749,mobile,Edge,26.69,65.8,12/5/2024,2:09 AM
168,8111,3138,mobile,Chrome,69.84,26.62,5/8/2024,7:23 PM
169,2681,454,mobile,Edge,58.07,38.81,5/17/2024,12:58 AM
170,1469,1560,mobile,Safari,23.88,50.38,3/22/2024,11:36 AM
171,9634,1022,mobile,Chrome,80.06,14.81,6/5/2024,11:46 PM
172,5223,1064,mobile,Chrome,71.35,17.21,2/21/2024,2:59 AM
173,1313,567,mobile,Edge,52.23,44.44,4/7/2024,3:52 PM
174,7811,1137,tablet,Edge,32.1,11.03,12/19/2024,8:08 AM
175,7931,1198,mobile,Chrome,52.79,90.3,3/2/2024,8:03 AM
176,8405,2484,mobile,Safari,79.02,92.63,6/4/2024,6:37 PM
177,1635,2645,mobile,Firefox,71.58,17.45,7/28/2024,9:35 PM
178,2860,1994,desktop,Edge,85.15,5.1,10/15/2024,2:55 AM
179,2410,1655,tablet,Chrome,78.28,31.44,8/2/2024,5:38 AM
180,7166,2881,mobile,Edge,35.08,90.82,4/4/2024,1:00 PM
181,2654,2729,tablet,Chrome,41.25,25.32,6/26/2024,9:33 AM
182,1139,771,mobile,Firefox,85.38,15.04,8/23/2024,9:06 PM
183,1596,1660,tablet,Chrome,14.49,83.75,9/6/2024,5:15 AM
184,2138,1260,mobile,Chrome,57.55,9.43,7/24/2024,7:04 AM
185,2898,2476,desktop,Safari,61.4,78.72,10/9/2024,7:51 AM
186,8100,3116,desktop,Edge,53.66,12.45,11/2/2024,1:36 AM
187,2419,3287,desktop,Chrome,18.41,40.54,8/30/2024,6:02 PM
188,2932,1013,mobile,Chrome,81.9,7.66,12/2/2024,4:16 PM
189,323,1070,mobile,Firefox,17.54,28.15,2/3/2024,12:09 AM
190,1617,965,mobile,Safari,26.36,71.15,1/27/2024,10:54 AM
191,7687,1011,mobile,Edge,66.12,54.52,7/10/2024,1:15 PM
192,1137,594,mobile,Edge,91.93,63.67,4/28/2024,11:49 AM
193,2512,2829,mobile,Safari,60.99,72.15,12/7/2024,1:13 PM
194,2843,2311,mobile,Chrome,32.85,50.28,7/24/2024,10:05 AM
195,1991,3438,desktop,Safari,16.74,90.74,3/5/2024,2:43 PM
196,2185,1514,mobile,Firefox,84.79,94.54,1/1/2024,4:44 AM
197,8716,2295,desktop,Safari,77.42,79.85,5/10/2024,11:24 PM
198,959,1530,mobile,Safari,30.0,22.51,6/6/2024,2:54 AM
199,1297,687,mobile,Firefox,50.67,0.3,12/23/2024,11:40 PM
200,9909,3190,desktop,Edge,18.02,15.49,3/3/2024,8:17 PM
201,81,1650,desktop,Firefox,25.66,55.72,2/29/2024,9:02 AM
202,1663,3277,desktop,Chrome,49.39,43.09,9/21/2024,4:48 AM
203,4006,3072,mobile,Safari,65.6,67.15,12/2/2024,10:29 AM
204,73,1984,mobile,Firefox,26.09,47.04,3/16/2024,9:57 PM
205,949,1253,tablet,Chrome,72.56,28.26,4/19/2024,9:21 AM
206,1910,70,desktop,Chrome,84.45,53.51,6/29/2024,5:19 PM
207,2499,2520,mobile,Safari,75.81,87.57,2/12/2024,5:22 AM
208,3150,1042,desktop,Edge,58.77,80.42,8/5/2024,3:33 PM
209,1536,1695,desktop,Safari,30.26,18.32,3/4/2024,8:17 AM
210,9961,2824,desktop,Safari,22.57,87.74,8/26/2024,12:32 PM
211,1324,1825,mobile,Chrome,78.65,16.96,5/28/2024,10:19 AM
212,9881,419,desktop,Firefox,36.94,88.7,4/16/2024,3:53 PM
213,5089,2608,mobile,Edge,82.89,89.3,6/16/2024,2:09 PM
214,1877,2535,desktop,Chrome,46.0,6.28,4/11/2024,7:20 PM
215,960,1074,mobile,Firefox,21.82,78.27,3/4/2024,4:53 AM
216,2993,1953,desktop,Firefox,26.4,28.97,6/18/2024,11:27 PM
217,2705,2663,desktop,Safari,29.89,91.88,7/10/2024,11:22 PM
218,1840,1441,mobile,Edge,88.72,77.7,12/3/2024,2:59 AM
219,1436,1874,mobile,Chrome,88.81,45.08,6/3/2024,7:35 PM
220,8738,808,desktop,Chrome,29.63,63.27,1/25/2024,1:19 PM
221,1348,1099,mobile,Safari,23.96,13.21,4/8/2024,8:43 PM
222,2449,1432,desktop,Chrome,70.73,40.76,5/18/2024,4:06 PM
223,2474,3148,mobile,Chrome,73.21,5.84,8/3/2024,4:20 PM
224,7725,714,tablet,Edge,82.54,51.7,2/22/2024,5:10 PM
225,4972,2309,desktop,Edge,18.74,36.63,11/13/2024,10:45 AM
226,1957,3058,mobile,Chrome,34.0,61.8,9/30/2024,9:21 AM
227,479,3299,desktop,Chrome,48.52,60.15,10/30/2024,5:58 AM
228,693,3496,mobile,Edge,69.83,13.96,10/8/2024,9:54 PM
229,2891,143,mobile,Firefox,25.21,58.61,8/30/2024,4:01 AM
230,2868,1090,tablet,Edge,75.42,11.41,7/21/2024,9:41 AM
231,1435,99,desktop,Chrome,92.4,73.02,7/26/2024,8:35 AM
232,9742,1447,desktop,Safari,25.01,80.99,3/4/2024,8:44 AM
233,1733,754,desktop,Firefox,23.89,64.71,1/7/2024,8:40 PM
234,4233,3196,mobile,Chrome,82.28,86.85,11/11/2024,6:45 PM
235,2813,48,desktop,Safari,36.11,24.62,1/16/2024,2:16 AM
236,2636,1623,mobile,Firefox,61.23,14.45,9/8/2024,8:35 PM
237,5395,2436,mobile,Edge,58.26,41.51,11/26/2024,1:30 PM
238,4505,2632,tablet,Edge,59.51,55.27,12/17/2024,8:27 PM
239,688,2184,mobile,Chrome,32.47,23.03,5/1/2024,3:12 AM
240,2665,997,desktop,Safari,93.06,39.15,12/6/2024,2:01 PM
241,8116,1740,mobile,Safari,84.93,75.62,5/10/2024,6:17 PM
242,1708,3194,mobile,Edge,42.59,31.21,11/29/2024,3:45 AM
243,826,2529,mobile,Edge,15.07,43.84,4/18/2024,10:52 PM
244,261,2811,tablet,Safari,46.12,89.39,6/22/2024,5:15 PM
245,2903,635,mobile,Chrome,27.0,10.35,1/16/2024,6:51 PM
246,3382,3482,mobile,Chrome,41.34,42.98,4/5/2024,6:55 AM
247,2653,2770,mobile,Firefox,92.2,66.85,6/20/2024,1:14 AM
248,2040,1516,mobile,Safari,37.39,27.79,3/21/2024,1:44 AM
249,1626,1508,mobile,Firefox,81.0,48.75,4/11/2024,6:18 PM
250,2933,1292,mobile,Chrome,28.03,67.83,11/4/2024,3:53 AM
251,4917,3091,desktop,Safari,35.67,42.78,12/7/2024,2:46 AM
252,731,386,desktop,Edge,23.24,53.38,4/6/2024,5:01 PM
253,738,2636,mobile,Chrome,68.13,74.05,6/29/2024,2:56 PM
254,874,1213,mobile,Edge,63.66,82.59,2/4/2024,10:03 PM
255,2276,746,desktop,Chrome,38.89,79.07,6/20/2024,9:44 PM
256,1608,580,desktop,Chrome,24.71,78.45,7/19/2024,4:34 PM
257,2063,2971,mobile,Firefox,16.82,52.65,4/26/2024,1:05 AM
258,2539,2596,mobile,Edge,83.15,4.54,7/24/2024,12:12 PM
259,8437,2338,mobile,Safari,73.69,37.67,7/2/2024,5:03 PM
260,7807,2428,desktop,Chrome,24.36,8.78,8/3/2024,6:10 PM
261,635,2946,tablet,Safari,19.34,46.08,7/3/2024,10:45 PM
262,1480,1059,mobile,Edge,35.86,49.91,7/2/2024,8:23 AM
263,9468,3402,mobile,Safari,31.15,41.6,5/27/2024,6:39 AM
264,1863,131,tablet,Safari,65.83,94.12,10/16/2024,2:46 PM
265,2101,2614,mobile,Firefox,88.13,91.63,3/7/2024,8:44 PM
266,6857,2682,mobile,Edge,55.56,40.17,9/22/2024,6:24 AM
267,5276,791,mobile,Edge,55.98,73.95,12/22/2024,1:20 PM
268,1226,1009,desktop,Safari,79.54,18.04,10/21/2024,6:48 AM
269,8904,1802,tablet,Chrome,77.17,69.18,11/19/2024,9:30 PM
270,4219,337,desktop,Edge,83.19,5.57,6/28/2024,3:37 AM
271,1145,3096,mobile,Edge,62.99,21.57,9/28/2024,6:29 PM
272,2760,924,mobile,Safari,53.27,65.53,11/12/2024,4:39 AM
273,81,2226,mobile,Chrome,72.95,83.49,12/18/2024,10:23 PM
274,1263,3039,mobile,Firefox,51.55,86.42,8/29/2024,7:08 AM
275,1956,3177,tablet,Edge,51.02,50.64,5/21/2024,7:02 PM
276,9102,3055,desktop,Safari,92.05,79.62,6/5/2024,5:02 AM
277,9300,1054,mobile,Safari,63.22,35.95,5/18/2024,6:00 PM
278,2983,3429,mobile,Firefox,72.15,62.86,10/19/2024,10:34 AM
279,9031,341,desktop,Safari,19.74,11.73,12/26/2024,2:33 PM
280,9307,2967,desktop,Safari,53.49,92.31,10/10/2024,8:54 AM
281,2215,1395,desktop,Chrome,28.71,29.08,6/14/2024,11:52 PM
282,1947,3289,mobile,Firefox,89.04,30.2,7/26/2024,5:04 PM
283,1765,764,mobile,Safari,19.34,30.74,8/1/2024,12:05 PM
284,7872,2257,tablet,Firefox,26.36,72.88,11/10/2024,4:39 PM
285,774,636,mobile,Firefox,27.09,25.71,3/22/2024,2:08 PM
286,338,127,mobile,Edge,50.65,12.65,10/8/2024,2:53 AM
287,674,2448,desktop,Edge,17.06,9.97,10/26/2024,8:35 PM
288,1902,3359,desktop,Chrome,28.63,26.14,9/25/2024,10:02 PM
289,237,3017,mobile,Safari,60.89,83.66,4/14/2024,7:09 PM
290,1555,2586,desktop,Chrome,36.09,90.46,12/10/2024,6:05 AM
291,2530,3060,mobile,Edge,70.54,92.88,7/31/2024,2:10 PM
292,749,2550,tablet,Safari,14.05,22.58,9/16/2024,3:27 AM
293,3133,896,desktop,Firefox,34.01,87.78,6/5/2024,3:27 AM
294,70,2715,desktop,Chrome,74.31,7.5,8/1/2024,5:34 AM
295,4785,1563,mobile,Safari,62.34,22.86,4/26/2024,1:30 AM
296,2049,301,mobile,Safari,70.51,25.48,7/19/2024,7:34 PM
297,2872,2360,tablet,Firefox,59.77,30.33,4/30/2024,2:43 PM
298,4138,1172,desktop,Chrome,46.59,7.64,8/3/2024,8:15 PM
299,860,1566,mobile,Safari,17.36,33.47,5/16/2024,2:16 AM
300,9277,812,mobile,Edge,14.53,91.24,8/16/2024,1:51 PM
301,241,732,tablet,Safari,51.31,65.77,5/21/2024,7:25 AM
302,750,726,mobile,Safari,37.83,41.14,10/30/2024,7:07 AM
303,1771,1354,desktop,Safari,47.42,93.91,1/21/2024,10:43 PM
304,2158,1885,mobile,Chrome,86.16,71.59,3/26/2024,1:13 AM
305,2632,1338,mobile,Firefox,76.55,48.6,4/21/2024,11:25 PM
306,1215,795,desktop,Chrome,61.69,18.52,12/7/2024,10:03 AM
307,591,576,desktop,Firefox,19.79,80.17,7/8/2024,2:12 PM
308,1386,2659,mobile,Chrome,42.73,73.56,9/7/2024,4:59 AM
309,8752,1250,desktop,Safari,17.68,84.01,5/28/2024,6:17 PM
310,1696,2916,tablet,Edge,28.95,88.93,9/6/2024,1:25 PM
311,3001,709,mobile,Safari,32.14,67.34,5/17/2024,4:49 AM
312,2848,164,mobile,Edge,50.84,85.36,7/13/2024,3:04 AM
313,1424,282,desktop,Chrome,59.58,2.38,7/30/2024,1:46 PM
314,435,2334,mobile,Chrome,43.24,8.63,2/1/2024,12:02 PM
315,1265,972,mobile,Firefox,43.85,64.71,9/10/2024,5:21 PM
316,2145,428,mobile,Safari,87.37,39.47,3/3/2024,7:28 AM
317,1045,1082,desktop,Chrome,24.05,57.41,2/19/2024,4:30 PM
318,1667,2580,mobile,Edge,71.96,50.2,12/22/2024,2:28 AM
319,2940,1619,mobile,Edge,23.22,18.57,2/1/2024,1:31 PM
320,819,2425,mobile,Firefox,60.8,34.76,10/19/2024,12:15 PM
321,1282,2176,mobile,Firefox,73.41,42.51,2/29/2024,11:33 PM
322,1372,351,desktop,Chrome,77.37,90.67,4/19/2024,12:06 AM
323,2597,384,desktop,Edge,83.11,14.28,7/31/2024,3:53 PM
324,3546,2719,desktop,Edge,49.28,60.02,7/21/2024,12:12 AM
325,600,1369,mobile,Firefox,38.83,7.71,6/9/2024,5:06 PM
326,2607,631,mobile,Safari,18.35,87.88,5/25/2024,3:59 PM
327,3902,66,mobile,Edge,14.01,28.34,4/21/2024,1:29 AM
328,5249,1231,mobile,Firefox,53.94,87.07,9/25/2024,8:55 PM
329,657,3142,desktop,Edge,91.0,66.24,11/12/2024,2:40 AM
330,2127,187,desktop,Firefox,82.56,8.77,10/15/2024,3:58 AM
331,2336,1094,mobile,Chrome,54.96,69.04,1/5/2024,9:48 PM
332,620,2983,mobile,Chrome,72.1,37.06,1/23/2024,3:39 AM
333,1350,2181,mobile,Firefox,42.25,59.4,8/16/2024,9:35 AM
334,494,2152,mobile,Safari,72.47,46.03,7/25/2024,6:29 AM
335,9715,1447,tablet,Firefox,34.34,73.47,10/9/2024,5:43 PM
336,2996,2282,mobile,Chrome,26.33,7.22,2/20/2024,6:41 AM
337,1041,1929,desktop,Edge,58.7,94.64,11/17/2024,1:54 AM
338,2346,3127,desktop,Firefox,33.62,85.03,7/17/2024,4:39 AM
339,956,2385,mobile,Safari,40.16,22.82,4/3/2024,1:51 PM
340,2167,315,mobile,Safari,26.42,0.06,4/6/2024,10:55 AM
341,2574,3154,mobile,Edge,72.59,4.26,6/17/2024,12:58 PM
342,896,1311,mobile,Safari,53.86,58.33,1/25/2024,11:31 PM
343,6521,2750,mobile,Safari,80.88,48.42,12/31/2024,7:49 AM
344,5354,2760,mobile,Edge,76.79,45.05,5/25/2024,6:07 AM
345,2798,1838,mobile,Firefox,87.17,62.15,9/1/2024,7:22 AM
346,759,2627,mobile,Firefox,72.67,26.27,9/17/2024,2:14 PM
347,7812,327,tablet,Firefox,32.0,23.77,5/7/2024,11:57 AM
348,7844,2764,mobile,Chrome,78.45,71.71,7/5/2024,4:29 PM
349,1546,2050,desktop,Firefox,49.44,54.86,1/26/2024,4:57 PM
350,1335,1059,mobile,Firefox,30.71,0.19,7/7/2024,12:58 AM
351,2819,2149,mobile,Edge,55.77,27.5,11/22/2024,1:45 AM
352,9768,548,mobile,Safari,46.74,57.86,9/21/2024,12:23 AM
353,7687,3297,mobile,Edge,57.35,59.72,8/2/2024,6:41 PM
354,2265,431,mobile,Edge,47.83,28.51,6/21/2024,9:35 AM
355,1887,780,desktop,Safari,17.56,4.05,2/1/2024,5:50 AM
356,1451,532,mobile,Firefox,21.42,49.91,12/1/2024,3:07 PM
357,3284,503,mobile,Chrome,53.66,0.28,7/22/2024,5:06 PM
358,2553,3288,tablet,Firefox,83.53,93.18,2/10/2024,2:13 PM
359,255,2828,desktop,Chrome,67.25,62.25,4/16/2024,7:27 PM
360,2938,104,mobile,Safari,54.48,84.21,10/15/2024,6:05 AM
361,925,419,desktop,Safari,49.48,70.95,4/3/2024,10:42 AM
362,4240,1151,mobile,Edge,49.58,49.92,8/13/2024,2:17 PM
363,6729,3466,mobile,Edge,45.56,70.85,3/2/2024,9:43 AM
364,1177,2588,desktop,Chrome,20.05,27.02,9/15/2024,5:17 PM
365,2745,334,mobile,Chrome,74.86,57.94,4/12/2024,4:56 AM
