user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
125,4931,32,mobile,Safari,16.08,6.52,5/5/2020,12:41 AM
126,3314,1555,mobile,Safari,65.63,70.43,1/10/2020,2:24 PM
127,6919,1275,tablet,Firefox,87.67,30.03,10/23/2020,5:49 PM
128,6946,3130,mobile,Edge,9.87,20.53,12/24/2020,1:15 PM
129,4252,741,mobile,Safari,54.7,31.31,10/2/2020,8:36 AM
130,3560,2416,desktop,Chrome,67.51,80.37,2/20/2020,4:42 AM
131,7707,2562,desktop,Chrome,68.73,65.15,9/4/2020,6:44 PM
132,3708,2354,mobile,Safari,37.73,31.65,4/18/2020,2:46 AM
133,9037,209,mobile,Chrome,66.67,15.75,5/30/2020,2:41 PM
134,2741,979,desktop,Safari,8.77,32.38,3/29/2020,7:24 AM
135,8988,974,tablet,Chrome,68.96,97.78,7/19/2020,3:55 PM
136,868,2623,desktop,Safari,69.28,15.0,2/23/2020,4:47 AM
137,1846,777,mobile,Chrome,61.25,30.05,6/23/2020,2:25 PM
138,6412,1174,mobile,Edge,54.7,57.94,3/27/2020,10:19 AM
139,4910,1114,tablet,Chrome,17.26,44.5,2/25/2020,8:32 AM
140,2284,1521,desktop,Safari,17.56,72.49,9/23/2020,4:49 PM
141,8628,1086,mobile,Firefox,61.28,4.34,6/19/2020,6:43 PM
142,1913,2588,mobile,Safari,44.62,23.16,8/9/2020,3:56 AM
143,9272,1875,desktop,Edge,62.73,24.3,8/14/2020,5:51 PM
144,8539,3539,tablet,Edge,8.8,5.9,1/11/2020,5:49 AM
145,9405,1065,tablet,Safari,64.51,55.42,8/17/2020,4:24 PM
146,7908,1537,mobile,Chrome,66.14,86.19,8/3/2020,4:47 AM
147,8473,589,desktop,Edge,28.45,4.88,2/13/2020,9:20 AM
148,7883,1457,tablet,Chrome,26.75,5.51,10/29/2020,12:55 AM
149,8611,3304,mobile,Firefox,54.68,39.92,4/21/2020,11:02 PM
150,4622,1192,desktop,Edge,28.54,22.98,9/26/2020,2:32 PM
151,4327,2230,desktop,Firefox,71.67,25.96,5/9/2020,5:53 AM
152,2293,3030,mobile,Safari,59.88,9.12,6/25/2020,10:17 PM
153,4507,1632,tablet,Safari,1.6,94.77,8/6/2020,2:33 AM
154,8112,2139,mobile,Firefox,98.06,91.8,12/22/2020,10:34 AM
155,9520,952,desktop,Firefox,78.12,37.93,12/17/2020,1:08 AM
156,6552,2975,desktop,Safari,93.92,59.53,2/7/2020,1:32 AM
157,5817,2465,mobile,Safari,81.16,26.84,8/26/2020,2:19 AM
158,2430,2175,desktop,Edge,68.58,44.21,8/19/2020,3:56 PM
159,3365,1629,desktop,Safari,50.44,6.38,2/15/2020,3:35 PM
160,4052,197,mobile,Firefox,29.39,38.08,11/20/2020,7:41 PM
161,3141,1044,tablet,Edge,84.86,32.39,3/18/2020,10:03 PM
162,3852,1601,desktop,Firefox,96.54,57.02,4/19/2020,1:54 AM
163,8050,673,desktop,Chrome,98.77,30.06,2/28/2020,1:52 PM
164,8420,3173,tablet,Chrome,50.09,45.85,8/19/2020,8:43 PM
165,5058,3234,mobile,Safari,43.49,36.4,5/30/2020,8:02 PM
166,2414,2932,mobile,Safari,60.19,92.02,2/27/2020,7:38 AM
167,8598,1974,tablet,Firefox,96.18,36.05,5/27/2020,4:28 AM
168,1962,3482,mobile,Safari,24.21,73.82,4/19/2020,8:34 AM
169,8791,214,desktop,Firefox,74.5,91.11,2/6/2020,4:23 PM
170,2379,2496,tablet,Safari,16.33,29.29,11/26/2020,12:31 AM
171,9048,2841,tablet,Edge,56.64,26.18,2/26/2020,9:28 PM
172,5961,3127,tablet,Edge,78.05,36.84,9/2/2020,6:55 AM
173,2835,2179,desktop,Safari,36.37,59.07,12/21/2020,5:35 AM
174,6901,954,tablet,Chrome,48.69,44.35,11/26/2020,1:08 AM
175,3064,1612,tablet,Edge,98.69,87.71,10/15/2020,9:01 AM
176,8713,1962,mobile,Firefox,20.27,18.13,6/25/2020,4:24 AM
177,9437,939,mobile,Safari,0.57,58.04,5/7/2020,4:13 AM
178,9937,2875,tablet,Safari,27.42,16.98,1/13/2020,5:40 AM
179,2862,941,tablet,Safari,10.15,16.46,4/7/2020,11:12 AM
180,8257,723,desktop,Firefox,65.58,87.71,9/3/2020,10:54 PM
181,5458,997,mobile,Chrome,32.81,84.79,5/13/2020,11:54 PM
182,128,2197,mobile,Safari,19.59,97.16,7/6/2020,10:43 AM
183,4288,2248,desktop,Safari,54.01,64.28,10/11/2020,7:00 PM
184,9175,1334,desktop,Edge,94.39,29.68,4/26/2020,9:30 AM
185,8666,1231,tablet,Firefox,16.63,51.44,5/29/2020,6:49 AM
186,190,282,mobile,Safari,61.8,96.36,12/27/2020,8:03 PM
187,6946,1718,tablet,Chrome,81.45,18.29,2/9/2020,1:54 PM
188,3253,508,tablet,Edge,21.36,95.89,5/26/2020,2:21 AM
189,5128,565,tablet,Firefox,71.3,9.5,12/21/2020,10:46 PM
190,3281,1646,mobile,Safari,78.1,21.8,6/28/2020,12:54 AM
191,626,2540,mobile,Firefox,31.09,45.68,6/22/2020,11:12 AM
192,2976,1487,desktop,Chrome,96.86,75.35,2/14/2020,2:33 PM
193,6869,2842,mobile,Chrome,83.53,15.94,3/19/2020,11:50 PM
194,4648,791,desktop,Firefox,90.89,38.28,8/10/2020,10:00 AM
195,1428,2446,mobile,Chrome,60.51,9.42,11/15/2020,12:05 PM
196,5021,1820,desktop,Chrome,32.1,45.85,3/11/2020,11:05 AM
197,8165,1926,tablet,Edge,1.81,25.82,3/1/2020,7:18 AM
198,5541,27,mobile,Chrome,1.85,22.96,8/4/2020,7:33 PM
199,640,850,tablet,Chrome,66.92,37.34,8/4/2020,7:16 PM
200,5458,3165,mobile,Edge,76.02,29.01,1/30/2020,1:46 PM
201,7179,691,mobile,Firefox,82.15,75.94,5/31/2020,1:55 PM
202,2228,972,mobile,Edge,48.45,28.94,8/11/2020,4:07 AM
203,4638,3575,tablet,Safari,68.27,76.38,4/1/2020,11:04 AM
204,1663,2422,tablet,Edge,10.85,18.58,6/4/2020,5:37 AM
205,4788,976,mobile,Edge,13.51,59.12,8/29/2020,10:19 AM
206,6386,353,desktop,Safari,40.19,24.94,4/19/2020,3:29 PM
207,3303,3320,mobile,Chrome,41.29,92.31,11/11/2020,12:24 AM
208,3167,1972,mobile,Edge,90.43,42.67,11/16/2020,11:50 PM
209,5623,2107,mobile,Safari,37.5,54.58,9/30/2020,9:30 AM
210,8615,896,tablet,Chrome,63.93,22.35,9/3/2020,7:26 PM
211,8731,1899,mobile,Firefox,55.2,34.53,5/5/2020,5:00 PM
212,6009,3167,desktop,Firefox,23.36,28.83,6/19/2020,3:11 AM
213,7332,3119,desktop,Chrome,47.16,32.01,3/5/2020,5:34 PM
214,5901,2996,tablet,Firefox,85.19,86.6,7/10/2020,6:06 PM
215,78,2874,mobile,Safari,75.13,85.94,5/18/2020,12:25 PM
216,2080,2227,tablet,Edge,21.56,69.24,2/26/2020,7:34 AM
217,5808,2877,desktop,Chrome,78.22,41.97,3/4/2020,8:48 PM
218,5058,2152,tablet,Firefox,98.8,62.9,5/14/2020,12:58 AM
219,6783,3361,desktop,Chrome,30.18,47.13,3/27/2020,6:06 AM
220,3763,833,mobile,Chrome,51.31,38.33,1/4/2020,12:26 AM
221,4199,1725,tablet,Chrome,93.65,69.88,6/20/2020,3:51 PM
222,6351,1159,tablet,Chrome,84.34,21.74,5/21/2020,7:22 PM
223,6302,1051,mobile,Safari,57.46,94.82,10/19/2020,5:07 PM
224,1106,482,tablet,Edge,40.85,8.0,9/7/2020,10:57 AM
225,4759,1643,mobile,Chrome,15.32,45.31,5/5/2020,5:43 AM
226,1725,3229,tablet,Chrome,8.09,72.75,7/11/2020,9:59 AM
227,7639,2136,tablet,Chrome,28.64,69.69,12/7/2020,4:46 PM
228,4766,710,desktop,Firefox,35.1,63.82,1/13/2020,11:34 AM
229,372,2730,mobile,Edge,15.78,49.81,6/1/2020,2:12 AM
230,7228,299,desktop,Firefox,89.25,37.03,7/27/2020,1:16 PM
231,7954,1899,mobile,Edge,57.64,20.67,8/15/2020,1:56 AM
232,7734,396,desktop,Firefox,68.29,56.14,9/28/2020,8:09 AM
233,248,2403,tablet,Edge,86.22,74.94,12/7/2020,1:48 AM
234,396,535,desktop,Firefox,24.93,22.13,12/13/2020,4:56 PM
235,5102,3229,tablet,Edge,38.35,97.68,1/13/2020,7:37 AM
236,8984,1552,tablet,Firefox,25.39,93.87,8/27/2020,1:11 PM
237,9901,3114,desktop,Firefox,38.02,18.68,4/16/2020,2:30 AM
238,3697,3558,mobile,Safari,51.31,41.73,12/2/2020,6:28 PM
239,5844,2520,desktop,Chrome,91.17,21.23,2/18/2020,3:16 PM
240,2373,2453,desktop,Edge,5.34,51.39,4/25/2020,4:46 PM
241,9257,2833,desktop,Firefox,66.5,17.07,3/21/2020,10:46 AM
242,4115,2297,tablet,Firefox,54.71,91.91,5/10/2020,12:30 PM
243,6606,1647,desktop,Safari,89.37,99.93,5/15/2020,11:12 AM
244,601,1174,tablet,Safari,18.34,13.5,1/28/2020,8:12 PM
245,3726,1391,desktop,Firefox,38.76,46.39,5/18/2020,6:16 AM
246,8806,1765,tablet,Safari,78.26,12.48,11/12/2020,10:32 PM
247,6844,3101,tablet,Firefox,69.18,7.38,1/7/2020,1:43 AM
248,1726,2154,tablet,Edge,71.69,36.17,11/21/2020,4:50 AM
249,633,984,mobile,Firefox,52.91,58.15,1/8/2020,8:32 PM
250,9288,229,desktop,Chrome,3.39,89.69,3/30/2020,4:51 AM
251,5367,1952,mobile,Firefox,56.98,87.54,2/3/2020,10:20 AM
252,6996,1922,desktop,Chrome,62.41,54.68,2/3/2020,4:17 PM
253,1680,694,desktop,Firefox,6.78,62.12,10/23/2020,7:46 AM
254,4517,1401,mobile,Edge,18.71,5.42,4/19/2020,12:01 AM
255,1445,1432,desktop,Firefox,21.58,54.96,5/7/2020,9:06 AM
256,8236,1902,desktop,Safari,79.94,90.14,6/2/2020,10:23 AM
257,4456,367,mobile,Chrome,53.82,68.74,11/9/2020,4:55 PM
258,3739,1955,desktop,Edge,38.45,22.58,9/16/2020,3:51 AM
259,5009,1666,tablet,Safari,22.64,33.59,1/27/2020,6:56 PM
260,3556,3448,tablet,Edge,27.47,43.71,10/9/2020,3:16 PM
261,4540,601,desktop,Firefox,51.84,4.6,9/5/2020,1:34 PM
262,2020,1299,tablet,Firefox,33.41,87.94,3/29/2020,8:08 AM
263,5036,2884,desktop,Firefox,27.43,9.12,2/14/2020,4:37 AM
264,9223,1460,desktop,Edge,58.73,35.23,1/15/2020,11:34 PM
265,6538,2170,mobile,Safari,9.55,14.99,8/3/2020,3:00 AM
266,7680,2438,tablet,Safari,52.18,29.93,4/6/2020,10:31 PM
267,2223,2523,tablet,Safari,86.34,81.9,6/13/2020,10:00 PM
268,4982,3384,desktop,Firefox,95.51,74.17,1/15/2020,9:30 AM
269,3871,760,desktop,Firefox,70.73,75.51,6/11/2020,5:17 PM
270,3368,3246,mobile,Safari,69.03,67.47,5/16/2020,11:00 PM
271,8616,3197,tablet,Safari,5.95,90.88,12/15/2020,6:58 PM
272,8394,1786,tablet,Safari,76.5,13.99,12/11/2020,10:09 PM
273,6977,3328,mobile,Chrome,64.76,9.45,3/29/2020,6:32 AM
274,1831,1083,desktop,Chrome,74.15,93.47,9/13/2020,2:10 PM
275,5409,1601,tablet,Edge,12.0,52.02,10/26/2020,12:34 PM
276,4249,947,desktop,Edge,54.38,42.45,1/4/2020,9:14 AM
277,386,2587,tablet,Safari,28.0,84.1,2/26/2020,3:28 AM
278,5950,2439,mobile,Edge,17.24,34.07,8/19/2020,1:34 PM
279,4578,1837,mobile,Edge,38.4,58.39,11/26/2020,4:06 AM
280,7576,56,tablet,Firefox,90.77,50.37,1/30/2020,12:47 PM
281,9229,47,tablet,Safari,72.67,22.58,10/23/2020,10:47 PM
282,8093,2554,mobile,Firefox,40.88,31.35,4/14/2020,12:48 PM
283,8336,3316,desktop,Edge,56.53,3.16,4/14/2020,2:27 AM
284,8162,2133,desktop,Edge,53.93,6.63,12/5/2020,12:01 AM
285,1179,3177,desktop,Safari,40.21,7.93,1/24/2020,2:57 AM
286,8997,3250,desktop,Firefox,90.37,4.79,10/17/2020,2:23 AM
287,795,3135,tablet,Safari,27.97,53.42,5/17/2020,6:54 AM
288,7659,1286,tablet,Safari,32.64,84.8,3/8/2020,10:36 PM
289,9408,3306,mobile,Edge,6.09,61.74,8/23/2020,3:32 PM
290,7601,3501,desktop,Firefox,68.74,61.46,9/17/2020,12:24 PM
291,7094,1612,tablet,Chrome,52.44,4.94,12/26/2020,6:27 PM
292,7423,2689,desktop,Safari,10.4,4.36,3/3/2020,6:12 AM
293,2179,1573,tablet,Safari,81.08,33.79,12/20/2020,4:19 PM
294,798,118,desktop,Edge,60.84,93.18,9/17/2020,3:49 AM
295,9642,3481,desktop,Chrome,94.81,62.58,12/16/2020,6:22 AM
296,2128,995,desktop,Edge,10.39,34.52,10/18/2020,2:33 PM
297,4048,3297,tablet,Firefox,99.94,4.59,8/17/2020,9:44 PM
298,3613,1900,tablet,Firefox,11.5,72.35,5/28/2020,7:37 AM
299,8840,2857,mobile,Safari,63.27,49.98,2/20/2020,4:53 AM
300,1910,3419,mobile,Safari,64.1,53.58,5/16/2020,9:47 PM
301,9273,1119,desktop,Safari,44.28,54.94,1/17/2020,6:25 PM
302,7067,1392,desktop,Firefox,58.99,4.46,10/29/2020,4:31 PM
303,1883,2578,tablet,Edge,9.76,99.12,3/4/2020,3:53 AM
304,6701,890,desktop,Firefox,24.4,92.46,3/18/2020,6:03 PM
305,9059,705,tablet,Safari,44.0,65.72,10/1/2020,6:56 AM
306,3499,2564,tablet,Chrome,85.98,22.5,1/16/2020,7:19 PM
307,4767,778,mobile,Edge,91.86,86.01,3/21/2020,3:40 PM
308,1343,2341,tablet,Edge,53.61,32.54,9/26/2020,5:41 AM
309,1620,3195,mobile,Safari,77.62,69.95,12/6/2020,2:47 PM
310,38,458,tablet,Firefox,14.0,35.77,5/9/2020,3:37 AM
311,6537,3099,desktop,Safari,65.09,70.01,3/15/2020,1:59 AM
312,2373,2844,mobile,Chrome,5.18,64.48,12/27/2020,4:27 PM
313,8671,1446,desktop,Chrome,6.81,65.21,9/6/2020,10:42 PM
314,5556,2413,tablet,Chrome,48.34,96.51,5/31/2020,9:53 PM
315,4041,395,desktop,Edge,54.35,78.0,9/25/2020,10:47 PM
316,2206,686,tablet,Edge,36.36,95.5,6/6/2020,8:08 PM
317,9592,144,tablet,Chrome,32.41,55.25,1/1/2020,5:52 AM
318,8889,31,mobile,Firefox,65.26,39.04,9/18/2020,6:54 AM
319,434,2013,tablet,Chrome,27.82,50.62,7/25/2020,8:42 PM
320,9146,2519,desktop,Safari,30.97,78.85,10/25/2020,10:20 PM
321,2137,3360,desktop,Edge,62.74,62.04,12/7/2020,12:21 PM
322,804,1248,tablet,Firefox,1.45,25.97,10/4/2020,11:44 AM
323,7019,2597,desktop,Firefox,19.71,73.52,7/17/2020,3:59 PM
324,7014,1137,mobile,Firefox,66.28,61.93,10/21/2020,2:26 AM
325,7624,983,mobile,Edge,96.35,88.1,2/4/2020,9:39 PM
326,999,3475,tablet,Safari,59.56,58.11,9/6/2020,2:08 PM
327,9316,3016,mobile,Safari,91.86,6.61,8/15/2020,5:42 AM
328,8769,560,tablet,Safari,52.55,5.55,6/24/2020,3:06 PM
329,836,3259,tablet,Firefox,46.93,75.76,1/22/2020,6:30 AM
330,5432,3398,tablet,Chrome,23.28,11.63,6/30/2020,2:51 PM
331,8359,1665,mobile,Chrome,86.66,24.89,1/27/2020,5:13 PM
332,9709,2955,desktop,Safari,32.28,5.72,4/4/2020,6:32 PM
333,6512,1549,tablet,Chrome,91.45,53.15,10/9/2020,10:51 PM
334,1159,619,mobile,Firefox,22.59,82.97,5/1/2020,10:10 AM
335,1385,1112,tablet,Edge,47.8,97.73,1/18/2020,1:08 AM
336,158,2238,desktop,Safari,43.82,27.94,5/15/2020,2:18 AM
337,6419,391,desktop,Safari,97.61,35.49,12/22/2020,2:58 AM
338,9897,3214,desktop,Firefox,67.3,53.17,12/30/2020,3:51 AM
339,5236,3135,tablet,Edge,61.05,73.33,3/25/2020,7:49 PM
340,6914,2681,mobile,Firefox,69.43,66.94,3/1/2020,11:37 PM
341,9510,2828,tablet,Edge,34.89,72.3,12/1/2020,9:05 PM
342,6037,3522,mobile,Edge,71.84,21.52,9/27/2020,2:40 AM
343,7056,861,desktop,Firefox,17.51,81.22,6/13/2020,9:52 AM
344,1329,1091,desktop,Chrome,2.32,20.11,7/9/2020,12:32 PM
345,3803,3046,mobile,Edge,2.86,1.45,3/23/2020,1:24 PM
346,6207,3074,mobile,Chrome,51.0,33.13,9/8/2020,2:09 PM
347,9235,1396,desktop,Firefox,16.22,24.01,3/5/2020,9:52 AM
348,1680,1859,tablet,Firefox,74.11,76.89,2/11/2020,12:29 AM
349,5683,1372,mobile,Safari,63.76,62.13,6/4/2020,7:07 PM
350,6111,689,tablet,Firefox,58.61,19.99,7/4/2020,3:38 PM
351,6181,1638,tablet,Firefox,67.91,89.77,6/24/2020,6:13 AM
352,3441,3042,tablet,Edge,15.27,6.67,8/3/2020,12:21 AM
353,2100,1146,mobile,Edge,14.36,78.95,11/12/2020,10:05 PM
354,4048,2439,mobile,Chrome,4.87,2.15,8/14/2020,12:49 AM
355,1908,2685,tablet,Safari,61.0,14.68,10/10/2020,8:30 PM
356,199,2754,desktop,Safari,58.48,10.68,11/25/2020,7:46 AM
357,3540,1806,tablet,Firefox,34.47,6.02,5/28/2020,4:39 PM
358,4807,949,mobile,Edge,80.45,44.68,4/26/2020,2:50 AM
359,3747,2718,mobile,Edge,12.18,84.95,9/13/2020,2:46 AM
360,7237,333,mobile,Safari,39.63,88.27,11/6/2020,5:14 AM
361,6479,1256,tablet,Safari,80.56,40.27,6/9/2020,1:30 PM
362,4519,2762,desktop,Edge,46.17,89.73,8/22/2020,9:24 AM
363,4895,3249,tablet,Safari,72.53,83.55,11/14/2020,9:30 AM
364,7178,3471,mobile,Chrome,92.76,99.96,8/22/2020,10:16 AM
