LineItemID,OrderID,ItemID,Qty,DiscountID,Date,LocationID
162,51,5,1,,2017-02-04 00:00:00,L01
163,51,23,1,,2017-02-04 00:00:00,L01
164,52,14,1,,2017-02-16 00:00:00,L01
165,52,31,1,,2017-02-16 00:00:00,L01
166,53,16,1,,2017-01-15 00:00:00,L01
167,53,28,1,,2017-01-15 00:00:00,L01
168,54,4,1,,2017-02-07 00:00:00,L01
169,54,43,1,,2017-02-07 00:00:00,L01
170,55,3,1,,2017-02-13 00:00:00,L01
171,55,53,1,,2017-02-13 00:00:00,L01
172,55,48,1,,2017-02-13 00:00:00,L01
173,56,21,1,,2017-02-14 00:00:00,L01
174,56,25,1,,2017-02-14 00:00:00,L01
175,56,47,1,,2017-02-14 00:00:00,L01
176,56,47,1,,2017-02-14 00:00:00,L01
177,56,36,1,,2017-02-14 00:00:00,L01
178,57,14,1,,2017-02-03 00:00:00,L01
179,57,45,1,,2017-02-03 00:00:00,L01
180,57,47,1,,2017-02-03 00:00:00,L01
181,57,31,1,,2017-02-03 00:00:00,L01
182,58,12,1,,2017-01-02 00:00:00,L01
183,58,15,1,,2017-01-02 00:00:00,L01
184,58,9,1,,2017-01-02 00:00:00,L01
185,58,50,1,,2017-01-02 00:00:00,L01
186,58,22,1,,2017-01-02 00:00:00,L01
187,58,24,1,,2017-01-02 00:00:00,L01
188,59,7,1,,2017-01-18 00:00:00,L01
189,59,35,1,,2017-01-18 00:00:00,L01
190,60,5,1,,2017-02-17 00:00:00,L01
191,60,21,1,,2017-02-17 00:00:00,L01
192,60,51,1,,2017-02-17 00:00:00,L01
193,61,13,1,,2017-08-26 00:00:00,L01
194,61,52,1,,2017-08-26 00:00:00,L01
195,62,20,1,,2017-08-05 00:00:00,L01
196,62,3,1,,2017-08-05 00:00:00,L01
197,62,35,1,,2017-08-05 00:00:00,L01
198,62,34,1,,2017-08-05 00:00:00,L01
199,63,15,1,,2017-04-11 00:00:00,L01
200,63,38,1,,2017-04-11 00:00:00,L01
201,63,23,1,,2017-04-11 00:00:00,L01
202,63,33,1,,2017-04-11 00:00:00,L01
203,64,15,1,,2017-05-28 00:00:00,L01
204,64,32,1,,2017-05-28 00:00:00,L01
205,65,4,1,,2017-04-13 00:00:00,L01
206,65,4,1,,2017-04-13 00:00:00,L01
207,65,24,1,,2017-04-13 00:00:00,L01
208,66,7,1,,2017-09-16 00:00:00,L01
209,66,24,1,,2017-09-16 00:00:00,L01
210,67,10,1,,2017-04-07 00:00:00,L01
211,67,14,1,,2017-04-07 00:00:00,L01
212,67,45,1,,2017-04-07 00:00:00,L01
213,67,31,1,,2017-04-07 00:00:00,L01
214,68,17,1,,2017-04-03 00:00:00,L01
215,68,52,1,D1,2017-04-03 00:00:00,L01
216,69,8,1,D1,2017-07-30 00:00:00,L01
217,69,44,1,,2017-07-30 00:00:00,L01
218,70,13,1,,2017-05-30 00:00:00,L01
219,70,8,1,,2017-05-30 00:00:00,L01
220,70,40,1,,2017-05-30 00:00:00,L01
221,71,19,1,,2017-07-26 00:00:00,L01
222,71,6,1,,2017-07-26 00:00:00,L01
223,71,21,1,,2017-07-26 00:00:00,L01
224,71,25,1,,2017-07-26 00:00:00,L01
225,71,41,1,,2017-07-26 00:00:00,L01
226,72,10,1,,2017-04-21 00:00:00,L01
227,72,24,1,,2017-04-21 00:00:00,L01
228,72,44,1,,2017-04-21 00:00:00,L01
229,72,33,1,,2017-04-21 00:00:00,L01
230,73,14,1,,2017-08-26 00:00:00,L01
231,73,29,1,,2017-08-26 00:00:00,L01
232,74,12,1,,2017-04-08 00:00:00,L01
233,74,53,1,,2017-04-08 00:00:00,L01
234,75,11,1,,2017-07-13 00:00:00,L01
235,75,33,1,,2017-07-13 00:00:00,L01
236,75,35,1,,2017-07-13 00:00:00,L01
237,76,12,1,,2017-09-16 00:00:00,L01
238,76,27,1,,2017-09-16 00:00:00,L01
239,76,31,1,D2,2017-09-16 00:00:00,L01
240,77,17,1,,2017-06-01 00:00:00,L01
241,77,11,1,,2017-06-01 00:00:00,L01
242,77,35,1,,2017-06-01 00:00:00,L01
243,78,17,1,,2017-09-21 00:00:00,L01
244,78,41,1,,2017-09-21 00:00:00,L01
245,78,49,1,,2017-09-21 00:00:00,L01
246,79,16,1,,2017-05-13 00:00:00,L01
247,79,21,1,,2017-05-13 00:00:00,L01
248,79,47,1,,2017-05-13 00:00:00,L01
249,80,14,1,,2017-04-28 00:00:00,L01
250,80,4,1,,2017-04-28 00:00:00,L01
251,80,11,1,,2017-04-28 00:00:00,L01
252,80,24,1,,2017-04-28 00:00:00,L01
253,81,7,1,,2017-08-27 00:00:00,L01
254,81,4,1,,2017-08-27 00:00:00,L01
255,81,10,1,,2017-08-27 00:00:00,L01
256,81,40,1,,2017-08-27 00:00:00,L01
257,82,19,1,,2017-04-17 00:00:00,L01
258,82,24,1,,2017-04-17 00:00:00,L01
259,82,25,1,,2017-04-17 00:00:00,L01
260,83,4,1,,2017-04-06 00:00:00,L01
261,83,38,1,,2017-04-06 00:00:00,L01
262,84,2,1,,2017-03-12 00:00:00,L01
263,84,35,1,,2017-03-12 00:00:00,L01
264,84,40,1,,2017-03-12 00:00:00,L01
265,85,4,1,,2017-04-03 00:00:00,L01
266,85,13,1,,2017-04-03 00:00:00,L01
267,85,41,1,,2017-04-03 00:00:00,L01
268,85,40,1,,2017-04-03 00:00:00,L01
269,86,7,1,,2017-03-18 00:00:00,L01
270,86,1,1,,2017-03-18 00:00:00,L01
271,86,29,1,,2017-03-18 00:00:00,L01
272,86,36,1,,2017-03-18 00:00:00,L01
273,86,39,1,,2017-03-18 00:00:00,L01
274,87,3,1,,2017-04-24 00:00:00,L01
275,87,52,1,,2017-04-24 00:00:00,L01
276,88,4,1,,2017-03-18 00:00:00,L01
277,88,29,1,,2017-03-18 00:00:00,L01
278,88,39,1,,2017-03-18 00:00:00,L01
279,89,8,1,,2017-08-05 00:00:00,L01
280,89,39,1,D2,2017-08-05 00:00:00,L01
281,89,31,1,,2017-08-05 00:00:00,L01
282,89,46,1,,2017-08-05 00:00:00,L01
283,89,37,1,,2017-08-05 00:00:00,L01
284,90,4,1,,2017-05-25 00:00:00,L01
285,90,41,1,,2017-05-25 00:00:00,L01
286,91,21,1,,2017-08-25 00:00:00,L01
287,91,13,1,,2017-08-25 00:00:00,L01
288,91,36,1,,2017-08-25 00:00:00,L01
289,91,41,1,,2017-08-25 00:00:00,L01
290,91,34,1,,2017-08-25 00:00:00,L01
291,92,20,1,,2017-09-27 00:00:00,L01
292,92,36,1,,2017-09-27 00:00:00,L01
293,92,29,1,,2017-09-27 00:00:00,L01
294,93,13,1,,2017-05-31 00:00:00,L01
295,93,24,1,,2017-05-31 00:00:00,L01
296,93,33,1,,2017-05-31 00:00:00,L01
297,94,6,1,,2017-04-10 00:00:00,L01
298,94,29,1,,2017-04-10 00:00:00,L01
299,95,19,1,,2017-03-29 00:00:00,L01
300,95,15,1,,2017-03-29 00:00:00,L01
301,95,41,1,,2017-03-29 00:00:00,L01
302,95,31,1,,2017-03-29 00:00:00,L01
303,95,39,1,,2017-03-29 00:00:00,L01
304,96,17,1,,2017-03-23 00:00:00,L01
305,96,8,1,,2017-03-23 00:00:00,L01
306,96,46,1,,2017-03-23 00:00:00,L01
307,96,28,1,,2017-03-23 00:00:00,L01
308,97,19,1,,2017-09-23 00:00:00,L01
309,97,35,1,,2017-09-23 00:00:00,L01
310,97,51,1,,2017-09-23 00:00:00,L01
311,97,30,1,,2017-09-23 00:00:00,L01
312,97,29,1,,2017-09-23 00:00:00,L01
313,98,8,1,,2017-08-24 00:00:00,L01
314,98,8,1,,2017-08-24 00:00:00,L01
315,98,50,1,,2017-08-24 00:00:00,L01
316,99,16,1,,2017-09-13 00:00:00,L01
317,99,53,1,,2017-09-13 00:00:00,L01
318,99,32,1,,2017-09-13 00:00:00,L01
319,100,5,1,,2017-04-23 00:00:00,L01
320,100,15,1,,2017-04-23 00:00:00,L01
321,100,4,1,,2017-04-23 00:00:00,L01
322,100,24,1,,2017-04-23 00:00:00,L01
323,100,39,1,,2017-04-23 00:00:00,L01
324,101,2,1,,2017-04-16 00:00:00,L01
325,101,44,1,,2017-04-16 00:00:00,L01
326,101,48,1,,2017-04-16 00:00:00,L01
327,101,50,1,,2017-04-16 00:00:00,L01
328,101,23,1,,2017-04-16 00:00:00,L01
329,102,11,1,,2017-04-24 00:00:00,L01
330,102,34,1,,2017-04-24 00:00:00,L01
331,102,43,1,,2017-04-24 00:00:00,L01
332,103,9,1,,2017-08-31 00:00:00,L01
333,103,50,1,,2017-08-31 00:00:00,L01
334,104,13,1,D1,2017-07-23 00:00:00,L01
335,104,12,1,,2017-07-23 00:00:00,L01
336,104,5,1,,2017-07-23 00:00:00,L01
337,104,51,1,,2017-07-23 00:00:00,L01
338,105,20,1,,2017-05-10 00:00:00,L01
339,105,51,1,,2017-05-10 00:00:00,L01
340,106,6,1,,2017-05-27 00:00:00,L01
341,106,42,1,,2017-05-27 00:00:00,L01
342,106,35,1,,2017-05-27 00:00:00,L01
343,106,33,1,,2017-05-27 00:00:00,L01
344,107,9,1,,2017-05-30 00:00:00,L01
345,107,34,1,,2017-05-30 00:00:00,L01
346,108,7,1,,2017-05-19 00:00:00,L01
347,108,51,1,,2017-05-19 00:00:00,L01
348,109,8,1,,2017-07-01 00:00:00,L01
349,109,40,1,,2017-07-01 00:00:00,L01
350,109,36,1,,2017-07-01 00:00:00,L01
351,110,1,1,,2017-08-10 00:00:00,L01
352,110,40,1,,2017-08-10 00:00:00,L01
353,111,10,1,,2017-04-11 00:00:00,L01
354,111,17,1,,2017-04-11 00:00:00,L01
355,111,40,1,,2017-04-11 00:00:00,L01
356,112,10,1,,2017-07-12 00:00:00,L01
357,112,39,1,D1,2017-07-12 00:00:00,L01
358,112,45,1,,2017-07-12 00:00:00,L01
359,113,16,1,,2017-09-14 00:00:00,L01
360,113,37,1,,2017-09-14 00:00:00,L01
361,114,12,1,,2017-05-26 00:00:00,L01
362,114,25,1,,2017-05-26 00:00:00,L01
363,114,44,1,,2017-05-26 00:00:00,L01
364,115,15,1,,2017-08-05 00:00:00,L01
365,115,35,1,,2017-08-05 00:00:00,L01
366,115,47,1,,2017-08-05 00:00:00,L01
367,116,8,1,,2017-07-21 00:00:00,L01
368,116,49,1,,2017-07-21 00:00:00,L01
369,116,44,1,D3,2017-07-21 00:00:00,L01
370,116,43,1,,2017-07-21 00:00:00,L01
371,116,49,1,,2017-07-21 00:00:00,L01
372,117,20,1,,2017-03-23 00:00:00,L01
373,117,42,1,,2017-03-23 00:00:00,L01
374,117,44,1,,2017-03-23 00:00:00,L01
375,118,12,1,,2017-07-21 00:00:00,L01
376,118,23,1,,2017-07-21 00:00:00,L01
377,118,26,1,,2017-07-21 00:00:00,L01
378,119,8,1,,2017-05-31 00:00:00,L01
379,119,32,1,,2017-05-31 00:00:00,L01
380,120,20,1,,2017-08-26 00:00:00,L01
381,120,10,1,,2017-08-26 00:00:00,L01
382,120,2,1,,2017-08-26 00:00:00,L01
383,120,23,1,D1,2017-08-26 00:00:00,L01
384,120,31,1,,2017-08-26 00:00:00,L01
385,121,18,1,,2017-07-04 00:00:00,L01
386,121,34,1,,2017-07-04 00:00:00,L01
387,121,25,1,,2017-07-04 00:00:00,L01
388,122,8,1,,2017-06-05 00:00:00,L01
389,122,40,1,,2017-06-05 00:00:00,L01
390,123,14,1,,2017-09-08 00:00:00,L01
391,123,1,1,,2017-09-08 00:00:00,L01
392,123,41,1,,2017-09-08 00:00:00,L01
393,124,2,1,,2017-05-11 00:00:00,L01
394,124,52,1,,2017-05-11 00:00:00,L01
395,125,15,1,,2017-03-10 00:00:00,L01
396,125,41,1,,2017-03-10 00:00:00,L01
397,126,12,1,,2017-07-05 00:00:00,L01
398,126,15,1,,2017-07-05 00:00:00,L01
399,126,14,1,,2017-07-05 00:00:00,L01
400,126,53,1,,2017-07-05 00:00:00,L01
401,127,13,1,D3,2017-09-19 00:00:00,L01
402,127,19,1,,2017-09-19 00:00:00,L01
403,127,53,1,,2017-09-19 00:00:00,L01
404,128,11,1,,2017-04-19 00:00:00,L01
405,128,31,1,,2017-04-19 00:00:00,L01
406,128,26,1,,2017-04-19 00:00:00,L01
407,128,36,1,,2017-04-19 00:00:00,L01
408,129,9,1,D1,2017-06-26 00:00:00,L01
409,129,21,1,,2017-06-26 00:00:00,L01
410,129,11,1,,2017-06-26 00:00:00,L01
411,129,26,1,,2017-06-26 00:00:00,L01
412,129,42,1,,2017-06-26 00:00:00,L01
413,129,26,1,,2017-06-26 00:00:00,L01
414,130,12,1,,2017-05-09 00:00:00,L01
415,130,7,1,,2017-05-09 00:00:00,L01
416,130,3,1,,2017-05-09 00:00:00,L01
417,130,53,1,,2017-05-09 00:00:00,L01
418,130,35,1,,2017-05-09 00:00:00,L01
419,130,28,1,D2,2017-05-09 00:00:00,L01
420,131,13,1,,2017-09-15 00:00:00,L01
421,131,45,1,,2017-09-15 00:00:00,L01
422,131,22,1,,2017-09-15 00:00:00,L01
423,132,1,1,,2017-05-01 00:00:00,L01
424,132,29,1,,2017-05-01 00:00:00,L01
425,132,32,1,,2017-05-01 00:00:00,L01
426,132,24,1,,2017-05-01 00:00:00,L01
427,132,49,1,,2017-05-01 00:00:00,L01
428,133,6,1,,2017-03-13 00:00:00,L01
429,133,39,1,,2017-03-13 00:00:00,L01
430,134,20,1,,2017-04-30 00:00:00,L01
431,134,6,1,,2017-04-30 00:00:00,L01
432,134,40,1,,2017-04-30 00:00:00,L01
433,134,38,1,,2017-04-30 00:00:00,L01
434,135,2,1,,2017-08-25 00:00:00,L01
435,135,39,1,,2017-08-25 00:00:00,L01
436,136,1,1,,2017-07-29 00:00:00,L01
437,136,10,1,,2017-07-29 00:00:00,L01
438,136,44,1,,2017-07-29 00:00:00,L01
439,136,34,1,,2017-07-29 00:00:00,L01
440,136,40,1,,2017-07-29 00:00:00,L01
441,136,46,1,,2017-07-29 00:00:00,L01
442,137,12,1,,2017-09-09 00:00:00,L01
443,137,35,1,,2017-09-09 00:00:00,L01
444,138,11,1,,2017-08-12 00:00:00,L01
445,138,50,1,,2017-08-12 00:00:00,L01
446,138,38,1,,2017-08-12 00:00:00,L01
447,139,6,1,,2017-04-25 00:00:00,L01
448,139,27,1,,2017-04-25 00:00:00,L01
449,140,18,1,,2017-05-08 00:00:00,L01
450,140,29,1,,2017-05-08 00:00:00,L01
451,140,29,1,,2017-05-08 00:00:00,L01
452,141,5,1,,2017-04-06 00:00:00,L01
453,141,48,1,,2017-04-06 00:00:00,L01
454,141,45,1,,2017-04-06 00:00:00,L01
455,141,34,1,,2017-04-06 00:00:00,L01
456,142,8,1,,2017-04-02 00:00:00,L01
457,142,30,1,,2017-04-02 00:00:00,L01
458,143,5,1,,2017-04-25 00:00:00,L01
459,143,46,1,,2017-04-25 00:00:00,L01
460,144,21,1,,2017-09-14 00:00:00,L01
461,144,40,1,,2017-09-14 00:00:00,L01
462,145,21,1,,2017-09-22 00:00:00,L01
463,145,11,1,,2017-09-22 00:00:00,L01
464,145,42,1,D3,2017-09-22 00:00:00,L01
465,146,2,1,,2017-05-03 00:00:00,L01
466,146,9,1,,2017-05-03 00:00:00,L01
467,146,45,1,,2017-05-03 00:00:00,L01
468,147,2,1,,2017-05-17 00:00:00,L01
469,147,52,1,,2017-05-17 00:00:00,L01
470,147,51,1,,2017-05-17 00:00:00,L01
471,148,16,1,,2017-09-24 00:00:00,L01
472,148,8,1,,2017-09-24 00:00:00,L01
473,148,48,1,D3,2017-09-24 00:00:00,L01
474,149,2,1,D3,2017-05-23 00:00:00,L01
475,149,29,1,,2017-05-23 00:00:00,L01
476,149,32,1,,2017-05-23 00:00:00,L01
477,150,13,1,,2017-05-16 00:00:00,L01
478,150,51,1,,2017-05-16 00:00:00,L01
479,150,50,1,D1,2017-05-16 00:00:00,L01
480,151,19,1,,2017-05-07 00:00:00,L01
481,151,39,1,,2017-05-07 00:00:00,L01
482,152,11,1,,2017-06-19 00:00:00,L01
483,152,49,1,,2017-06-19 00:00:00,L01
484,152,49,1,,2017-06-19 00:00:00,L01
485,153,7,1,,2017-07-10 00:00:00,L01
486,153,15,1,,2017-07-10 00:00:00,L01
487,153,50,1,,2017-07-10 00:00:00,L01
488,153,24,1,,2017-07-10 00:00:00,L01
489,154,8,1,,2017-05-30 00:00:00,L01
490,154,16,1,,2017-05-30 00:00:00,L01
491,154,46,1,,2017-05-30 00:00:00,L01
492,154,46,1,,2017-05-30 00:00:00,L01
493,155,7,1,,2017-04-10 00:00:00,L01
494,155,52,1,,2017-04-10 00:00:00,L01
495,156,4,1,,2017-04-14 00:00:00,L01
496,156,45,1,,2017-04-14 00:00:00,L01
497,156,29,1,,2017-04-14 00:00:00,L01
498,157,7,1,,2017-04-04 00:00:00,L01
499,157,32,1,,2017-04-04 00:00:00,L01
500,158,15,1,,2017-06-12 00:00:00,L01
501,158,32,1,,2017-06-12 00:00:00,L01
502,159,1,1,,2017-04-24 00:00:00,L01
503,159,50,1,,2017-04-24 00:00:00,L01
504,160,21,1,,2017-07-23 00:00:00,L01
505,160,43,1,,2017-07-23 00:00:00,L01
506,161,2,1,,2017-09-15 00:00:00,L01
507,161,11,1,,2017-09-15 00:00:00,L01
508,161,33,1,D3,2017-09-15 00:00:00,L01
509,162,6,1,,2017-08-25 00:00:00,L01
510,162,14,1,,2017-08-25 00:00:00,L01
511,162,26,1,,2017-08-25 00:00:00,L01
512,163,11,1,,2017-05-05 00:00:00,L01
513,163,40,1,,2017-05-05 00:00:00,L01
514,164,16,1,,2017-08-06 00:00:00,L01
515,164,20,1,,2017-08-06 00:00:00,L01
516,164,43,1,,2017-08-06 00:00:00,L01
517,165,6,1,,2017-04-16 00:00:00,L01
518,165,29,1,,2017-04-16 00:00:00,L01
519,166,11,1,,2017-07-20 00:00:00,L01
520,166,33,1,,2017-07-20 00:00:00,L01
521,167,5,1,,2017-04-19 00:00:00,L01
522,167,29,1,,2017-04-19 00:00:00,L01
523,167,24,1,D2,2017-04-19 00:00:00,L01
524,168,2,1,,2017-09-10 00:00:00,L01
525,168,25,1,,2017-09-10 00:00:00,L01
526,169,2,1,,2017-07-11 00:00:00,L01
527,169,41,1,,2017-07-11 00:00:00,L01
528,169,45,1,,2017-07-11 00:00:00,L01
529,170,8,1,D3,2017-06-11 00:00:00,L01
530,170,12,1,D2,2017-06-11 00:00:00,L01
531,170,16,1,,2017-06-11 00:00:00,L01
532,170,22,1,,2017-06-11 00:00:00,L01
533,171,5,1,,2017-05-23 00:00:00,L01
534,171,36,1,D2,2017-05-23 00:00:00,L01
535,172,4,1,,2017-03-27 00:00:00,L01
536,172,30,1,,2017-03-27 00:00:00,L01
537,172,44,1,,2017-03-27 00:00:00,L01
538,172,51,1,,2017-03-27 00:00:00,L01
539,173,7,1,,2017-04-07 00:00:00,L01
540,173,38,1,,2017-04-07 00:00:00,L01
541,174,8,1,,2017-08-14 00:00:00,L01
542,174,22,1,,2017-08-14 00:00:00,L01
543,174,25,1,,2017-08-14 00:00:00,L01
544,174,49,1,,2017-08-14 00:00:00,L01
545,175,19,1,,2017-08-17 00:00:00,L01
546,175,36,1,,2017-08-17 00:00:00,L01
547,175,24,1,,2017-08-17 00:00:00,L01
548,176,13,1,,2017-08-18 00:00:00,L01
549,176,31,1,,2017-08-18 00:00:00,L01
550,177,5,1,,2017-09-20 00:00:00,L01
551,177,48,1,,2017-09-20 00:00:00,L01
552,178,19,1,,2017-03-26 00:00:00,L01
553,178,18,1,,2017-03-26 00:00:00,L01
554,178,14,1,,2017-03-26 00:00:00,L01
