user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
255,1763,1306,mobile,Firefox,42.81,75.02,5/26/2018,7:58 PM
256,5793,2295,tablet,Safari,7.04,38.38,2/21/2018,5:52 PM
257,6925,2804,desktop,Chrome,91.88,64.24,7/15/2018,3:27 AM
258,8410,2550,desktop,Firefox,52.31,35.06,8/26/2018,5:34 AM
259,254,2571,desktop,Safari,23.42,91.69,10/3/2018,1:10 PM
260,8646,2999,mobile,Safari,58.94,73.8,4/19/2018,6:09 PM
261,3751,103,mobile,Chrome,45.6,56.7,10/25/2018,4:00 AM
262,5454,2560,mobile,Firefox,91.08,4.1,2/10/2018,4:55 PM
263,4681,2622,mobile,Safari,99.98,3.25,5/7/2018,12:57 AM
264,8348,1980,desktop,Chrome,33.42,89.12,2/13/2018,2:15 AM
265,4219,3509,mobile,Safari,70.13,50.08,6/30/2018,7:54 PM
266,4422,2328,tablet,Firefox,80.64,16.17,3/15/2018,1:41 PM
267,2581,144,mobile,Firefox,5.4,80.32,2/14/2018,7:50 PM
268,8265,1538,mobile,Edge,34.0,83.23,8/18/2018,7:46 AM
269,6229,1263,tablet,Chrome,26.3,87.79,4/23/2018,1:20 AM
270,1124,1024,desktop,Safari,57.55,39.99,6/1/2018,6:29 AM
271,8389,2461,desktop,Safari,68.8,20.98,6/4/2018,2:46 PM
272,158,3072,desktop,Edge,51.03,87.95,10/22/2018,11:53 PM
273,1059,520,mobile,Firefox,27.57,84.92,8/27/2018,12:16 PM
274,3429,2057,desktop,Firefox,85.95,29.59,11/10/2018,12:18 AM
275,2328,3201,tablet,Edge,91.4,24.4,9/24/2018,7:46 PM
276,4000,2152,desktop,Chrome,83.44,5.4,2/19/2018,9:07 AM
277,2290,1309,tablet,Chrome,52.11,52.32,5/30/2018,3:00 PM
278,6187,245,desktop,Firefox,68.95,70.14,5/6/2018,5:06 PM
279,7126,1118,desktop,Safari,9.71,16.18,1/20/2018,10:56 PM
280,7648,208,tablet,Safari,49.56,66.67,3/25/2018,4:31 PM
281,7793,2945,tablet,Firefox,27.26,0.98,1/13/2018,4:27 AM
282,6676,1828,tablet,Safari,42.06,5.83,9/24/2018,10:35 PM
283,26,3512,desktop,Chrome,72.92,74.67,6/5/2018,2:41 AM
284,2024,2194,desktop,Chrome,3.68,31.59,4/24/2018,5:58 AM
285,4784,2328,desktop,Firefox,22.53,88.85,7/5/2018,4:54 PM
286,3621,3048,tablet,Firefox,68.73,69.35,5/24/2018,2:14 PM
287,1590,112,mobile,Firefox,81.43,23.58,7/7/2018,1:09 AM
288,9074,875,desktop,Edge,64.14,5.45,9/6/2018,12:12 AM
289,7381,3259,mobile,Firefox,60.5,37.34,8/31/2018,3:29 AM
290,9581,2876,mobile,Chrome,2.5,5.01,10/3/2018,3:17 AM
291,3116,2259,desktop,Edge,0.05,20.23,3/11/2018,2:51 AM
292,5365,1481,mobile,Edge,89.54,4.93,3/27/2018,9:48 PM
293,8006,3291,mobile,Safari,2.23,94.31,8/2/2018,5:45 AM
294,9616,814,mobile,Chrome,36.65,73.47,10/6/2018,2:33 PM
295,195,662,tablet,Chrome,72.17,47.04,2/20/2018,4:10 PM
296,7632,3009,tablet,Firefox,53.54,11.0,11/2/2018,4:15 PM
297,8056,2633,mobile,Safari,4.53,36.27,2/27/2018,10:59 PM
298,8212,3221,desktop,Firefox,52.5,72.25,7/5/2018,10:37 AM
299,5304,775,desktop,Safari,85.36,31.75,10/8/2018,10:24 PM
300,4452,921,mobile,Chrome,92.35,38.63,9/27/2018,12:41 PM
301,4620,407,tablet,Firefox,99.27,0.86,5/2/2018,10:13 AM
302,5338,1298,desktop,Edge,16.8,20.91,4/21/2018,8:27 AM
303,1851,2117,desktop,Safari,96.92,73.15,4/24/2018,7:12 PM
304,7768,3153,desktop,Chrome,6.68,6.81,5/9/2018,4:32 PM
305,7434,2754,mobile,Safari,80.26,65.2,11/19/2018,10:25 PM
306,1679,716,mobile,Firefox,24.45,10.83,6/16/2018,2:04 PM
307,7691,422,desktop,Safari,9.99,33.48,5/28/2018,11:27 AM
308,8549,1226,mobile,Chrome,90.66,40.79,11/5/2018,12:23 PM
309,1929,1627,mobile,Edge,69.19,94.71,8/30/2018,3:51 AM
310,734,1032,desktop,Edge,59.17,8.74,7/19/2018,1:26 AM
311,9109,2886,desktop,Firefox,3.86,55.11,11/21/2018,1:36 PM
312,7100,2408,tablet,Edge,40.45,77.65,9/16/2018,12:19 AM
313,5419,1501,desktop,Chrome,19.32,25.06,1/19/2018,2:39 AM
314,6906,3281,desktop,Safari,69.1,36.71,11/19/2018,5:20 PM
315,527,2126,mobile,Safari,46.88,36.98,6/4/2018,7:55 AM
316,4617,3592,desktop,Firefox,27.12,93.08,3/19/2018,8:46 AM
317,3184,388,mobile,Edge,44.85,4.96,12/4/2018,4:03 AM
318,5775,2487,desktop,Safari,46.78,10.4,9/16/2018,9:35 PM
319,9933,1775,mobile,Chrome,99.1,24.83,3/14/2018,4:21 AM
320,7245,930,tablet,Edge,60.72,35.35,11/17/2018,4:58 AM
321,7848,767,mobile,Edge,40.08,97.95,9/20/2018,10:09 AM
322,6327,1027,mobile,Firefox,91.3,58.74,9/27/2018,6:50 AM
323,7135,2995,mobile,Chrome,40.56,89.76,7/19/2018,7:45 PM
324,6497,1430,tablet,Safari,29.13,50.66,7/27/2018,1:35 AM
325,1520,2266,mobile,Edge,84.64,32.99,6/9/2018,3:32 PM
326,8011,2959,desktop,Chrome,27.29,27.2,6/23/2018,11:33 PM
327,4759,1665,desktop,Edge,62.47,37.28,10/30/2018,6:54 PM
328,7611,3421,desktop,Firefox,48.77,48.88,5/31/2018,10:50 AM
329,1122,2415,desktop,Edge,73.38,55.9,3/19/2018,3:09 AM
330,3535,309,mobile,Safari,47.15,62.09,11/4/2018,12:12 PM
331,4306,2301,desktop,Edge,79.52,89.36,8/13/2018,8:00 PM
332,5321,1638,mobile,Safari,62.83,90.75,9/11/2018,8:02 AM
333,3850,1907,tablet,Firefox,0.45,23.83,11/1/2018,9:30 PM
334,5562,3199,tablet,Edge,57.88,88.11,11/29/2018,12:50 AM
335,2136,1017,tablet,Edge,76.29,10.3,7/25/2018,5:44 AM
336,4688,1451,mobile,Firefox,9.35,44.27,1/29/2018,5:07 AM
337,1583,3212,mobile,Edge,94.61,19.88,12/22/2018,9:59 AM
338,605,2065,tablet,Firefox,20.67,16.01,8/29/2018,6:43 AM
339,6949,178,desktop,Chrome,68.96,35.28,3/22/2018,3:08 AM
340,1563,762,tablet,Chrome,25.41,25.15,1/7/2018,1:04 AM
341,6967,3246,desktop,Firefox,34.34,57.26,6/6/2018,3:23 AM
342,3961,808,desktop,Safari,62.94,99.98,3/21/2018,1:54 PM
343,8928,77,mobile,Edge,60.66,16.91,7/27/2018,9:08 PM
344,7598,2946,mobile,Firefox,77.55,88.66,2/1/2018,11:30 PM
345,5710,414,tablet,Edge,69.52,88.92,11/2/2018,7:13 AM
346,5407,597,tablet,Edge,90.74,15.94,12/9/2018,3:48 PM
347,8015,2825,desktop,Safari,45.55,53.12,2/13/2018,3:14 AM
348,4956,255,desktop,Chrome,68.27,68.3,11/12/2018,6:38 PM
349,6390,1034,mobile,Chrome,32.68,20.3,2/23/2018,12:55 AM
350,7254,2319,desktop,Safari,43.11,45.23,6/11/2018,4:22 PM
351,6569,336,tablet,Firefox,99.0,16.93,6/11/2018,2:47 AM
352,4842,402,tablet,Edge,56.07,84.36,2/27/2018,12:51 AM
353,7087,2981,desktop,Safari,87.18,1.82,8/21/2018,5:29 AM
354,1996,2057,desktop,Firefox,49.3,34.74,6/26/2018,11:22 PM
355,2556,759,desktop,Firefox,74.62,76.66,6/8/2018,12:18 PM
356,68,2543,desktop,Firefox,42.94,53.37,2/15/2018,2:51 AM
357,9779,3005,desktop,Firefox,25.83,10.08,11/8/2018,1:20 AM
358,129,3043,tablet,Edge,62.65,50.13,10/22/2018,9:12 AM
359,4200,2630,tablet,Edge,54.45,56.96,6/25/2018,12:06 AM
360,3481,2082,desktop,Firefox,45.46,86.42,3/10/2018,11:47 AM
361,5865,415,desktop,Safari,55.21,5.82,10/9/2018,3:53 PM
362,8117,2407,tablet,Firefox,9.0,33.3,9/7/2018,4:38 AM
363,7921,2269,tablet,Edge,86.87,80.82,12/3/2018,3:36 PM
364,6220,999,tablet,Edge,5.24,9.89,3/20/2018,3:48 PM
