user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
95,7386,425,desktop,Chrome,27.95,50.86,3/23/2019,11:48 AM
96,2057,275,desktop,Chrome,69.49,89.22,7/13/2019,11:34 PM
97,1089,2290,mobile,Firefox,59.5,35.1,8/4/2019,7:04 PM
98,2491,2241,desktop,Edge,42.28,30.25,5/19/2019,5:37 PM
99,8870,2338,desktop,Chrome,50.22,99.02,4/24/2019,11:31 PM
100,785,2534,desktop,Edge,0.16,23.43,7/31/2019,5:45 PM
101,7026,2815,mobile,Chrome,40.52,49.64,11/12/2019,10:15 PM
102,6076,2261,desktop,Safari,58.64,31.76,11/24/2019,10:06 PM
103,6318,2786,mobile,Safari,21.98,4.83,10/19/2019,10:58 AM
104,48,934,mobile,Edge,41.46,5.62,3/20/2019,2:20 PM
105,4272,2404,desktop,Safari,21.79,34.32,8/8/2019,5:48 AM
106,3693,3209,desktop,Safari,95.78,78.27,5/13/2019,6:27 AM
107,4031,3191,tablet,Edge,72.9,8.49,4/16/2019,11:53 AM
108,8619,2293,tablet,Chrome,86.11,11.22,9/4/2019,5:33 PM
109,3969,2188,desktop,Edge,80.76,0.68,11/23/2019,1:27 AM
110,199,2394,tablet,Chrome,51.04,34.91,1/14/2019,11:58 PM
111,1043,2634,desktop,Chrome,58.7,16.4,10/10/2019,3:41 PM
112,1608,1548,tablet,Firefox,77.52,9.77,3/28/2019,2:51 PM
113,6093,477,mobile,Edge,18.64,98.17,8/7/2019,10:41 PM
114,9570,29,tablet,Safari,31.78,22.98,9/18/2019,1:29 PM
115,154,1445,tablet,Chrome,93.19,18.1,8/28/2019,4:34 AM
116,9942,1478,tablet,Edge,73.14,83.78,5/20/2019,1:04 PM
117,84,478,mobile,Safari,44.47,36.82,4/21/2019,4:33 PM
118,9584,119,mobile,Chrome,54.17,18.94,4/1/2019,10:16 PM
119,5508,2790,desktop,Safari,49.58,24.05,9/1/2019,11:48 AM
120,6686,736,desktop,Edge,28.65,8.24,1/3/2019,4:40 PM
121,9906,986,desktop,Chrome,56.19,49.61,1/18/2019,7:27 PM
122,6877,899,desktop,Edge,59.45,54.82,2/27/2019,2:58 AM
123,4754,374,tablet,Chrome,88.55,33.01,1/23/2019,12:43 PM
124,4439,1711,mobile,Firefox,93.97,11.64,8/27/2019,1:14 AM
125,6527,3449,mobile,Edge,22.61,97.59,5/23/2019,8:13 PM
126,7028,1192,desktop,Safari,85.08,94.64,9/8/2019,12:35 PM
127,8741,3139,desktop,Edge,13.51,49.31,5/12/2019,2:47 AM
128,2329,549,mobile,Edge,20.28,62.5,3/27/2019,10:32 AM
129,7172,2223,mobile,Safari,92.8,95.62,9/14/2019,3:09 AM
130,917,255,tablet,Safari,63.97,54.6,1/19/2019,12:59 PM
131,3489,1919,desktop,Chrome,56.85,55.52,12/22/2019,9:54 PM
132,673,1595,desktop,Firefox,55.97,5.4,2/1/2019,5:14 AM
133,5764,83,mobile,Edge,2.93,32.0,11/3/2019,6:50 AM
134,6286,1243,mobile,Firefox,43.9,16.51,5/4/2019,1:12 AM
135,9651,293,desktop,Safari,4.06,82.64,6/21/2019,5:45 PM
136,7645,3012,desktop,Safari,56.29,25.42,1/1/2019,8:13 AM
137,3334,111,tablet,Edge,82.09,81.56,9/9/2019,1:38 AM
138,4211,1169,tablet,Safari,9.81,29.28,11/14/2019,11:00 PM
139,8721,1555,mobile,Safari,80.68,54.85,2/10/2019,7:30 AM
140,4002,1051,tablet,Chrome,76.52,14.95,2/9/2019,5:22 AM
141,6615,2142,mobile,Firefox,70.06,32.62,8/10/2019,10:51 PM
142,8062,2275,tablet,Edge,71.14,89.45,3/10/2019,7:50 PM
143,2486,261,desktop,Safari,10.38,94.29,8/2/2019,7:56 AM
144,9806,1858,desktop,Chrome,75.98,26.68,11/26/2019,5:19 PM
145,2989,955,tablet,Edge,1.43,95.17,1/18/2019,1:20 PM
146,6393,1613,tablet,Firefox,51.29,19.8,10/4/2019,10:34 PM
147,876,3113,tablet,Chrome,89.12,37.77,2/27/2019,11:40 AM
148,5245,909,desktop,Edge,47.1,29.99,11/26/2019,7:17 PM
149,1234,2611,desktop,Firefox,9.97,54.37,1/30/2019,2:05 PM
150,7062,1671,mobile,Safari,54.94,76.3,11/25/2019,9:48 PM
151,7254,2035,mobile,Edge,67.27,52.67,9/5/2019,8:55 PM
152,8335,1274,desktop,Safari,12.47,96.85,7/9/2019,4:08 AM
153,3280,2609,desktop,Chrome,17.24,69.88,4/17/2019,11:36 AM
154,4308,2300,tablet,Chrome,46.65,86.27,2/6/2019,4:53 PM
155,3382,1239,mobile,Chrome,65.07,48.14,11/23/2019,4:52 PM
156,3199,1202,mobile,Edge,99.96,77.21,11/4/2019,2:12 PM
157,1022,3340,desktop,Edge,31.43,43.77,2/21/2019,10:31 AM
158,7515,10,tablet,Safari,63.51,84.54,11/29/2019,8:03 PM
159,5934,2146,desktop,Edge,49.92,3.4,1/28/2019,3:55 PM
160,2014,113,desktop,Safari,32.95,2.09,7/10/2019,10:15 AM
161,8211,2659,tablet,Firefox,4.32,0.59,10/16/2019,11:40 PM
162,693,2320,tablet,Safari,5.34,12.8,9/20/2019,1:18 PM
163,9748,1274,desktop,Safari,92.16,50.11,5/29/2019,1:35 AM
164,5129,2308,desktop,Safari,55.09,25.69,7/1/2019,2:52 PM
165,6451,1950,mobile,Safari,67.36,45.42,6/19/2019,2:46 AM
166,4518,753,mobile,Safari,60.23,73.5,7/23/2019,12:16 PM
167,6360,1591,desktop,Edge,1.28,67.99,9/24/2019,10:13 PM
168,1324,555,desktop,Firefox,5.47,84.34,7/22/2019,9:22 PM
169,6256,1520,tablet,Safari,91.53,20.97,8/13/2019,3:41 AM
170,6357,3262,desktop,Edge,98.06,26.37,5/17/2019,4:04 AM
171,5007,1753,mobile,Chrome,8.63,4.99,10/27/2019,9:30 PM
172,6204,2830,tablet,Edge,22.11,93.41,7/31/2019,5:56 PM
173,9761,1748,desktop,Edge,7.46,3.34,11/10/2019,2:24 AM
174,4269,3228,mobile,Edge,41.24,26.39,5/28/2019,1:23 PM
175,1717,3450,desktop,Chrome,54.87,90.47,7/12/2019,2:53 AM
176,6318,1736,mobile,Chrome,67.53,90.71,11/13/2019,4:47 AM
177,3817,2868,mobile,Edge,79.77,30.05,3/5/2019,8:38 AM
178,5364,1035,mobile,Chrome,68.67,93.43,6/29/2019,12:44 PM
179,1482,3085,mobile,Firefox,36.91,49.77,7/1/2019,3:16 AM
180,5152,372,desktop,Firefox,69.12,77.23,9/5/2019,11:03 PM
181,5216,622,tablet,Safari,62.22,55.9,2/23/2019,8:25 PM
182,8801,3445,desktop,Edge,77.28,26.32,3/24/2019,6:43 AM
183,9177,2825,mobile,Firefox,46.6,48.03,7/11/2019,9:30 PM
184,3742,3549,tablet,Edge,25.45,17.43,12/29/2019,1:31 PM
185,9493,3304,desktop,Chrome,94.89,30.18,10/22/2019,4:05 PM
186,8768,2050,desktop,Safari,62.7,6.19,11/7/2019,6:37 AM
187,7212,1180,mobile,Chrome,36.52,23.3,2/21/2019,6:26 PM
188,6888,1757,tablet,Chrome,4.89,98.65,5/16/2019,6:40 AM
189,271,2897,desktop,Chrome,82.38,92.73,11/1/2019,5:12 AM
190,130,3232,tablet,Edge,13.35,13.19,1/22/2019,4:43 PM
191,6117,1895,tablet,Chrome,82.53,54.82,9/1/2019,6:46 AM
192,589,34,mobile,Firefox,49.68,69.78,2/23/2019,6:35 PM
193,9623,637,tablet,Firefox,41.72,5.3,6/1/2019,10:42 AM
194,7346,1041,desktop,Edge,36.12,24.15,5/29/2019,11:45 PM
195,8528,3465,tablet,Edge,11.24,56.44,12/22/2019,11:47 AM
196,4029,2739,mobile,Safari,63.43,7.42,9/25/2019,11:56 AM
197,1096,1719,tablet,Safari,92.13,34.12,6/1/2019,5:57 AM
198,4485,1970,desktop,Safari,28.3,38.74,5/24/2019,5:13 PM
199,3987,3262,desktop,Firefox,57.12,90.46,7/10/2019,2:55 AM
200,3292,2700,mobile,Safari,20.11,8.0,4/17/2019,6:41 AM
201,5252,3215,desktop,Chrome,14.95,5.47,11/10/2019,1:42 AM
202,1890,1219,tablet,Firefox,10.48,30.58,7/4/2019,5:33 AM
203,3070,1642,desktop,Firefox,14.92,13.37,9/1/2019,7:33 AM
204,6480,3324,mobile,Edge,0.29,41.23,2/25/2019,7:06 AM
205,6977,831,mobile,Edge,65.42,39.9,8/22/2019,12:35 PM
206,7919,2971,mobile,Firefox,70.79,30.58,6/20/2019,6:47 AM
207,6118,711,mobile,Firefox,84.78,99.61,1/6/2019,4:25 PM
208,5200,875,desktop,Chrome,10.21,90.35,12/2/2019,11:29 AM
209,5662,1330,tablet,Firefox,80.27,27.39,2/18/2019,3:24 PM
210,3899,3200,tablet,Firefox,28.21,85.26,10/28/2019,1:27 PM
211,1269,1773,tablet,Safari,63.17,61.49,6/20/2019,2:14 AM
212,4026,917,tablet,Safari,23.05,48.36,9/16/2019,4:44 AM
213,6276,2968,tablet,Firefox,90.55,40.9,12/4/2019,10:03 AM
214,4385,2512,mobile,Firefox,7.39,31.77,7/24/2019,6:42 PM
215,7728,1974,tablet,Safari,91.24,0.8,10/22/2019,9:55 PM
216,5301,1094,desktop,Safari,97.39,85.16,6/7/2019,10:28 PM
217,2751,745,desktop,Chrome,54.3,89.73,10/2/2019,5:49 AM
218,4199,2675,tablet,Safari,91.86,78.9,10/1/2019,3:33 AM
219,3390,2281,desktop,Edge,88.37,76.03,10/14/2019,6:51 AM
220,1340,224,desktop,Firefox,71.86,68.36,7/10/2019,5:40 PM
221,8650,1547,desktop,Chrome,70.24,84.2,8/14/2019,6:54 PM
222,9537,2636,tablet,Firefox,58.19,96.89,4/8/2019,11:38 PM
223,3081,1934,mobile,Safari,24.78,95.25,5/13/2019,9:16 AM
224,9915,3512,mobile,Chrome,81.42,91.5,10/15/2019,10:10 AM
225,7596,961,desktop,Firefox,62.51,49.52,6/2/2019,11:44 AM
226,9431,1765,tablet,Chrome,96.83,63.96,8/24/2019,10:03 AM
227,9693,2669,mobile,Firefox,61.02,55.67,1/7/2019,3:44 AM
228,236,3517,tablet,Chrome,30.35,49.75,3/16/2019,4:31 AM
229,1886,1184,mobile,Firefox,71.12,17.17,7/21/2019,8:42 AM
230,7758,1938,desktop,Edge,93.88,36.9,6/26/2019,6:08 PM
231,3756,2078,mobile,Safari,88.22,17.51,3/24/2019,9:32 AM
232,2633,1960,tablet,Chrome,75.74,25.93,11/30/2019,5:45 AM
233,3337,3123,tablet,Firefox,73.41,12.85,5/25/2019,8:27 AM
234,9040,670,tablet,Chrome,40.55,1.03,7/13/2019,12:03 PM
235,1736,2790,mobile,Safari,31.95,91.19,11/24/2019,1:29 AM
236,8725,1934,mobile,Firefox,40.98,99.72,8/16/2019,9:39 PM
237,6003,188,desktop,Firefox,92.32,90.01,3/9/2019,8:07 AM
238,3362,827,mobile,Safari,12.06,51.76,11/10/2019,4:10 PM
239,9896,1246,mobile,Edge,37.76,69.38,4/14/2019,9:42 PM
240,2425,3132,mobile,Firefox,90.12,0.63,11/3/2019,9:20 PM
241,2386,143,mobile,Firefox,73.57,15.08,12/13/2019,10:16 PM
242,6088,1549,desktop,Edge,56.97,24.01,9/7/2019,8:50 PM
243,3757,2304,desktop,Chrome,52.86,82.98,4/7/2019,9:07 PM
244,5956,1334,tablet,Safari,8.11,5.31,5/8/2019,1:53 PM
245,9272,3222,tablet,Firefox,67.18,46.7,3/27/2019,5:45 PM
246,6179,2587,desktop,Safari,15.86,54.67,2/16/2019,6:35 PM
247,4406,116,desktop,Firefox,84.33,72.71,3/14/2019,10:38 PM
248,1037,1982,tablet,Safari,11.41,45.14,3/13/2019,3:17 PM
249,4012,674,mobile,Chrome,58.31,49.06,3/16/2019,5:42 AM
250,8656,12,desktop,Edge,41.31,75.78,1/3/2019,2:47 PM
251,2807,1405,desktop,Edge,10.45,25.15,2/23/2019,3:47 PM
252,3800,664,mobile,Chrome,15.95,73.31,2/11/2019,6:11 PM
253,5292,1735,desktop,Edge,96.84,91.66,8/14/2019,12:53 AM
254,5554,2286,tablet,Safari,99.31,77.44,1/20/2019,5:07 AM
255,9331,1137,tablet,Firefox,83.53,20.73,8/19/2019,1:26 AM
256,845,349,mobile,Edge,97.58,0.42,4/22/2019,6:04 AM
257,6500,2219,mobile,Edge,18.49,25.43,3/9/2019,10:44 AM
258,4815,832,mobile,Firefox,25.22,7.77,10/8/2019,5:22 AM
259,2536,1588,desktop,Chrome,6.93,74.28,11/20/2019,8:35 AM
260,1957,2289,mobile,Edge,48.75,11.08,11/9/2019,8:38 AM
261,9682,3387,desktop,Firefox,12.01,74.55,5/24/2019,1:36 AM
262,1853,339,mobile,Chrome,59.98,25.7,8/11/2019,5:56 AM
263,2625,1931,desktop,Edge,33.06,36.93,4/20/2019,6:57 AM
264,1344,2124,desktop,Safari,74.28,81.35,7/19/2019,5:19 AM
265,4245,539,mobile,Chrome,64.01,14.48,1/27/2019,1:22 AM
266,3961,1562,tablet,Safari,89.24,3.32,8/26/2019,10:08 PM
267,108,3538,mobile,Edge,42.96,95.2,6/22/2019,1:26 AM
268,6223,1129,tablet,Chrome,41.46,26.94,1/13/2019,6:51 PM
269,7010,1414,desktop,Firefox,98.98,89.71,3/18/2019,6:07 AM
270,7313,849,desktop,Chrome,79.32,63.28,8/4/2019,7:24 AM
271,8264,41,mobile,Firefox,63.65,25.11,8/9/2019,7:10 AM
272,1385,3358,mobile,Edge,89.08,0.18,7/5/2019,5:30 PM
273,4115,1518,tablet,Edge,17.03,88.36,10/9/2019,6:07 PM
274,8987,2152,tablet,Firefox,36.15,96.57,3/17/2019,11:00 AM
275,3476,36,tablet,Firefox,30.06,62.21,1/24/2019,4:43 AM
276,3465,866,tablet,Chrome,54.12,12.42,6/19/2019,4:51 PM
277,8339,196,mobile,Safari,82.22,96.06,3/26/2019,3:56 AM
278,5443,3233,desktop,Safari,30.23,15.81,5/14/2019,12:58 AM
279,7306,2513,desktop,Firefox,19.88,11.07,4/17/2019,8:19 PM
280,3857,3335,tablet,Safari,53.35,75.58,4/24/2019,8:45 AM
281,7425,2432,mobile,Safari,5.0,30.16,1/3/2019,6:51 AM
282,8337,2283,desktop,Chrome,94.89,84.32,1/24/2019,11:10 AM
283,2459,3066,tablet,Safari,99.7,14.63,4/20/2019,9:09 AM
284,8865,686,tablet,Safari,71.19,83.64,5/18/2019,7:08 PM
285,7760,444,mobile,Edge,73.92,10.63,8/4/2019,12:21 PM
286,3751,1388,tablet,Safari,3.62,81.28,7/10/2019,12:55 AM
287,7491,1062,desktop,Edge,75.39,99.17,12/4/2019,7:40 PM
288,4344,576,desktop,Edge,77.27,70.64,9/30/2019,9:42 AM
289,5620,3121,mobile,Edge,4.94,14.33,7/11/2019,3:22 AM
290,5470,283,tablet,Firefox,87.25,27.32,5/25/2019,6:11 PM
291,8372,2439,mobile,Edge,91.25,94.8,6/3/2019,8:41 PM
292,339,753,desktop,Firefox,81.47,70.75,4/4/2019,11:28 AM
293,884,3462,tablet,Edge,15.19,52.61,6/11/2019,3:55 AM
294,9991,175,tablet,Safari,45.56,74.04,10/17/2019,1:35 PM
295,5499,83,mobile,Firefox,52.3,76.28,7/5/2019,9:09 PM
296,5488,3375,tablet,Firefox,64.09,13.59,5/10/2019,8:51 AM
297,1359,3260,desktop,Safari,83.52,53.81,3/30/2019,10:20 PM
298,6370,254,mobile,Edge,63.19,2.77,9/26/2019,11:44 AM
299,9540,2140,desktop,Safari,42.46,58.48,3/10/2019,4:01 PM
300,2546,1399,mobile,Edge,75.91,87.1,1/26/2019,5:45 PM
301,5819,2186,desktop,Edge,35.36,46.44,12/4/2019,9:31 AM
302,7548,1106,tablet,Firefox,22.05,76.02,12/13/2019,10:02 AM
303,8054,3540,mobile,Firefox,91.24,3.76,11/2/2019,5:11 PM
304,9875,614,tablet,Chrome,8.94,23.35,10/1/2019,11:41 PM
305,974,115,desktop,Chrome,90.51,16.75,7/10/2019,5:31 AM
306,7586,599,desktop,Safari,8.61,25.95,7/23/2019,2:16 AM
307,8599,3072,mobile,Chrome,27.59,86.92,4/30/2019,5:23 AM
308,7438,337,tablet,Safari,29.56,24.16,2/21/2019,2:28 PM
309,4180,66,tablet,Safari,9.16,3.31,10/30/2019,11:20 PM
310,1168,3365,desktop,Firefox,94.23,41.25,8/15/2019,10:33 AM
311,9182,540,tablet,Safari,36.24,7.41,12/15/2019,6:49 PM
312,344,3262,desktop,Firefox,24.75,29.98,11/18/2019,2:17 PM
313,5802,1889,mobile,Chrome,59.73,1.71,1/23/2019,8:39 AM
314,2009,2365,tablet,Chrome,23.9,84.06,11/24/2019,7:00 PM
315,2002,1924,desktop,Firefox,17.4,76.82,5/17/2019,10:55 PM
316,1091,1737,desktop,Firefox,32.16,48.09,8/6/2019,2:14 AM
317,7057,1079,mobile,Chrome,12.09,56.74,9/29/2019,12:17 PM
318,5306,850,desktop,Edge,54.31,8.36,8/9/2019,11:24 AM
319,3615,817,tablet,Firefox,20.39,2.08,7/22/2019,3:26 AM
320,2678,1672,tablet,Safari,1.88,69.03,11/24/2019,6:23 PM
321,8543,451,mobile,Chrome,81.35,97.44,5/18/2019,6:51 PM
322,68,2451,tablet,Safari,98.16,89.51,1/24/2019,2:47 AM
323,9481,652,desktop,Chrome,43.63,28.75,2/5/2019,11:16 PM
324,2711,1970,tablet,Edge,80.55,86.58,2/9/2019,5:01 PM
325,875,2853,tablet,Firefox,59.37,16.28,8/4/2019,3:11 PM
326,8103,2001,desktop,Firefox,54.63,69.62,10/13/2019,9:42 PM
327,2925,2433,desktop,Firefox,7.06,69.94,7/28/2019,7:05 AM
328,8372,2356,desktop,Safari,99.61,38.33,12/11/2019,12:15 PM
329,2639,123,desktop,Edge,56.8,57.2,12/6/2019,5:28 AM
330,476,2140,desktop,Safari,65.51,1.83,6/13/2019,10:09 PM
331,2212,684,mobile,Safari,63.47,77.71,5/22/2019,6:16 PM
332,688,1763,desktop,Chrome,48.83,59.88,2/4/2019,7:45 PM
333,7407,496,mobile,Safari,21.37,3.64,1/22/2019,10:22 PM
334,5422,1594,desktop,Edge,54.34,83.1,2/22/2019,7:16 AM
335,3029,2017,tablet,Edge,5.64,41.5,3/21/2019,5:16 AM
336,662,1388,desktop,Edge,38.48,70.4,12/5/2019,6:59 PM
337,8352,2873,mobile,Firefox,78.27,59.18,11/14/2019,3:51 AM
338,1551,2758,tablet,Firefox,37.1,62.08,11/3/2019,12:07 PM
339,163,2877,tablet,Safari,27.14,62.26,11/8/2019,2:45 PM
340,2797,2756,mobile,Safari,92.95,31.8,7/18/2019,5:35 PM
341,137,1664,desktop,Chrome,7.75,22.61,5/7/2019,7:33 AM
342,3154,1168,desktop,Edge,95.27,74.56,5/16/2019,9:25 PM
343,7424,75,mobile,Firefox,46.68,33.75,7/13/2019,4:58 PM
344,3583,2251,desktop,Safari,1.77,37.48,9/22/2019,1:08 PM
345,909,3281,desktop,Edge,89.94,47.81,5/1/2019,7:31 PM
346,8825,2912,tablet,Firefox,67.21,13.56,7/7/2019,4:20 AM
347,9162,2625,desktop,Firefox,67.17,37.1,11/1/2019,9:06 AM
348,9295,332,tablet,Firefox,58.81,61.97,3/7/2019,12:20 PM
349,8484,3371,mobile,Firefox,55.62,13.45,5/29/2019,10:49 AM
350,9379,3472,desktop,Firefox,75.02,49.75,8/6/2019,9:52 AM
351,7972,245,mobile,Safari,50.84,21.98,6/27/2019,1:53 PM
352,7460,341,tablet,Safari,72.77,65.07,9/1/2019,11:00 PM
353,296,2858,tablet,Safari,48.37,80.18,11/17/2019,3:41 AM
354,2151,2572,desktop,Firefox,8.93,13.23,5/2/2019,6:40 AM
355,1767,2651,desktop,Chrome,6.96,0.98,1/19/2019,9:45 AM
356,2810,1743,tablet,Firefox,88.46,26.03,1/30/2019,7:09 AM
357,3996,2974,desktop,Safari,10.3,0.9,11/10/2019,2:48 PM
358,8419,2719,mobile,Firefox,51.49,12.32,12/8/2019,9:40 PM
359,4014,240,desktop,Safari,51.03,13.59,4/2/2019,11:39 PM
360,4679,3180,tablet,Chrome,65.31,19.93,11/26/2019,1:26 AM
361,7679,3557,tablet,Safari,97.37,93.29,11/11/2019,5:19 PM
362,7732,335,desktop,Safari,18.8,78.31,6/25/2019,9:22 PM
363,5079,324,tablet,Edge,91.25,26.41,2/3/2019,12:50 PM
364,6745,2323,mobile,Safari,24.02,54.3,10/16/2019,7:58 AM
