LineItemID,OrderID,ItemID,Qty,DiscountID,Date,LocationID
80429,29571,40,1,,2022-02-11,L12
80430,29571,7,1,,2022-02-11,L12
80431,29221,49,1,,2022-02-12,L06
80432,29221,8,1,,2022-02-12,L06
80433,29018,17,1,,2022-02-12,L08
80434,29018,5,1,,2022-02-12,L08
80435,29018,40,1,,2022-02-12,L08
80436,29018,61,1,,2022-02-12,L08
80437,29044,32,1,,2022-02-12,L05
80438,29044,3,1,D1,2022-02-12,L05
80439,29044,38,1,,2022-02-12,L05
80440,28891,5,1,,2022-02-12,L10
80441,28891,1,1,,2022-02-12,L10
80442,28891,44,1,,2022-02-12,L10
80443,28891,2,1,,2022-02-12,L10
80444,29288,17,1,,2022-02-13,L11
80445,29288,30,1,,2022-02-13,L11
80446,29288,1,1,,2022-02-13,L11
80447,29288,29,1,,2022-02-13,L11
80448,29618,51,1,,2022-02-13,L12
80449,29618,36,1,,2022-02-13,L12
80450,29554,29,1,,2022-02-14,L12
80451,29616,2,1,,2022-02-14,L12
80452,29442,11,1,,2022-02-14,L09
80453,29057,30,1,,2022-02-14,L10
80454,29057,9,1,,2022-02-14,L10
80455,29057,37,1,,2022-02-14,L10
80456,29057,55,1,,2022-02-14,L10
80457,29373,22,1,,2022-02-15,L02
80458,29373,36,1,,2022-02-15,L02
80459,29373,61,1,,2022-02-15,L02
80460,29117,16,1,,2022-02-15,L03
80461,29117,48,1,,2022-02-15,L03
80462,29117,9,1,,2022-02-15,L03
80463,29117,1,1,,2022-02-15,L03
80464,29594,50,1,,2022-02-15,L12
80465,29594,36,1,D2,2022-02-15,L12
80466,29594,11,1,,2022-02-15,L12
80467,29527,29,1,,2022-02-16,L12
80468,29527,36,1,,2022-02-16,L12
80469,29527,53,1,,2022-02-16,L12
80470,29527,28,1,,2022-02-16,L12
80471,28938,4,1,,2022-02-16,L04
80472,29562,12,1,,2022-02-16,L12
80473,29512,4,1,,2022-02-16,L12
80474,29512,47,1,,2022-02-16,L12
80475,29512,37,1,,2022-02-16,L12
80476,29512,51,1,,2022-02-16,L12
80477,29547,12,1,,2022-02-17,L12
80478,29547,21,1,,2022-02-17,L12
80479,29547,44,1,D2,2022-02-17,L12
80480,29547,40,1,,2022-02-17,L12
80481,29521,28,1,,2022-02-17,L12
80482,29521,25,1,,2022-02-17,L12
80483,29521,32,1,,2022-02-17,L12
80484,29521,42,1,,2022-02-17,L12
80485,29546,5,1,D2,2022-02-18,L12
80486,29546,26,1,,2022-02-18,L12
80487,29546,39,1,,2022-02-18,L12
80488,29546,13,1,,2022-02-18,L12
80489,29578,2,1,,2022-02-18,L12
80490,29578,46,1,,2022-02-18,L12
80491,29578,16,1,,2022-02-18,L12
80492,29578,28,1,,2022-02-18,L12
80493,29321,8,1,D2,2022-02-18,L07
80494,29321,33,1,,2022-02-18,L07
80495,29321,52,1,,2022-02-18,L07
80496,29321,25,1,,2022-02-18,L07
80497,29606,47,1,,2022-02-18,L12
80498,29583,8,1,,2022-02-19,L12
80499,29583,29,1,,2022-02-19,L12
80500,29481,46,1,,2022-02-19,L02
80501,29481,26,1,,2022-02-19,L02
80502,29481,3,1,,2022-02-19,L02
80503,29478,9,1,,2022-02-20,L07
80504,29478,46,1,,2022-02-20,L07
80505,29478,4,1,,2022-02-20,L07
80506,28911,49,1,,2022-02-20,L06
80507,29366,35,1,,2022-02-20,L08
80508,29366,55,1,,2022-02-20,L08
80509,29366,47,1,,2022-02-20,L08
80510,29366,7,1,,2022-02-20,L08
80511,29519,43,1,,2022-02-20,L12
80512,29537,34,1,,2022-02-21,L12
80513,29600,61,1,,2022-02-21,L12
80514,29600,57,1,,2022-02-21,L12
80515,29600,49,1,,2022-02-21,L12
80516,29539,29,1,,2022-02-22,L12
80517,29539,45,1,,2022-02-22,L12
80518,29539,19,1,,2022-02-22,L12
80519,29539,41,1,,2022-02-22,L12
80520,29281,39,1,,2022-02-22,L03
80521,29281,38,1,,2022-02-22,L03
80522,29281,30,1,,2022-02-22,L03
80523,29281,18,1,D2,2022-02-22,L03
80524,28888,27,1,,2022-02-23,L07
80525,28888,20,1,,2022-02-23,L07
80526,28888,18,1,,2022-02-23,L07
80527,29538,9,1,,2022-02-23,L12
80528,29538,31,1,,2022-02-23,L12
80529,29538,3,1,,2022-02-23,L12
80530,29179,54,1,,2022-02-23,L09
80531,29179,4,1,,2022-02-23,L09
80532,29179,57,1,,2022-02-23,L09
80533,29552,6,1,,2022-02-23,L12
80534,29552,58,1,D1,2022-02-23,L12
80535,29552,49,1,,2022-02-23,L12
80536,29552,50,1,,2022-02-23,L12
80537,29046,46,1,,2022-02-23,L07
80538,29046,6,1,,2022-02-23,L07
80539,29046,52,1,,2022-02-23,L07
80540,29046,40,1,,2022-02-23,L07
80541,29516,48,1,,2022-02-23,L12
80542,29573,45,1,,2022-02-23,L12
80543,29573,38,1,,2022-02-23,L12
80544,29573,49,1,,2022-02-23,L12
80545,29573,51,1,,2022-02-23,L12
80546,29591,7,1,,2022-02-24,L12
80547,29591,21,1,,2022-02-24,L12
80548,29577,7,1,,2022-02-24,L12
80549,29211,4,1,,2022-02-24,L06
80550,29211,48,1,,2022-02-24,L06
80551,29271,45,1,,2022-02-24,L07
80552,29271,41,1,,2022-02-24,L07
80553,29271,35,1,D2,2022-02-24,L07
80554,29271,57,1,,2022-02-24,L07
80555,29134,28,1,,2022-02-24,L05
80556,29134,31,1,,2022-02-24,L05
80557,29470,44,1,,2022-02-24,L05
80558,29470,4,1,,2022-02-24,L05
80559,29470,41,1,,2022-02-24,L05
80560,28899,38,1,,2022-02-25,L03
80561,28899,13,1,,2022-02-25,L03
80562,28899,23,1,,2022-02-25,L03
80563,28903,13,1,D1,2022-02-25,L06
80564,28903,43,1,,2022-02-25,L06
80565,28903,54,1,,2022-02-25,L06
80566,28903,50,1,,2022-02-25,L06
80567,29543,4,1,,2022-02-25,L12
80568,29599,2,1,D1,2022-02-26,L12
80569,29599,24,1,,2022-02-26,L12
80570,29599,41,1,,2022-02-26,L12
80571,29599,10,1,,2022-02-26,L12
80572,29296,6,1,D1,2022-02-27,L08
80573,29296,40,1,,2022-02-27,L08
80574,29619,32,1,,2022-02-27,L12
80575,29619,21,1,,2022-02-27,L12
80576,29393,37,1,,2022-02-28,L11
80577,29393,23,1,,2022-02-28,L11
80578,29393,6,1,,2022-02-28,L11
80579,29393,40,1,,2022-02-28,L11
80580,29335,35,1,,2022-02-28,L11
80581,29335,11,1,,2022-02-28,L11
80582,29335,22,1,,2022-02-28,L11
80583,29091,13,1,,2022-02-28,L02
80584,29091,44,1,,2022-02-28,L02
80585,29405,17,1,D1,2022-03-01,L10
80586,29405,36,1,,2022-03-01,L10
80587,29557,45,1,,2022-03-01,L12
80588,29613,53,1,,2022-03-01,L12
80589,29613,57,1,,2022-03-01,L12
80590,29613,16,1,,2022-03-01,L12
80591,29613,27,1,,2022-03-01,L12
80592,29540,32,1,,2022-03-01,L12
80593,29209,9,1,,2022-03-02,L01
80594,29209,40,1,,2022-03-02,L01
80595,29209,36,1,,2022-03-02,L01
80596,29278,10,1,,2022-03-02,L03
80597,29278,37,1,,2022-03-02,L03
80598,29567,49,1,,2022-03-03,L12
80599,29567,2,1,,2022-03-03,L12
80600,29491,5,1,,2022-03-03,L03
80601,29491,27,1,,2022-03-03,L03
80602,29491,23,1,,2022-03-03,L03
80603,29491,21,1,,2022-03-03,L03
80604,29610,3,1,,2022-03-03,L12
80605,29610,17,1,,2022-03-03,L12
80606,29610,32,1,,2022-03-03,L12
80607,29197,49,1,,2022-03-03,L04
80608,29197,7,1,,2022-03-03,L04
80609,29197,47,1,,2022-03-03,L04
80610,29197,33,1,,2022-03-03,L04
80611,29416,49,4,,2022-03-04,L01
80612,29416,39,1,,2022-03-04,L01
80613,29416,11,1,,2022-03-04,L01
80614,29416,2,1,,2022-03-04,L01
80615,29496,6,1,,2022-03-04,L04
80616,29595,24,4,D1,2022-03-04,L12
80617,29559,9,1,,2022-03-04,L12
80618,29559,41,1,,2022-03-04,L12
80619,29559,37,1,,2022-03-04,L12
80620,29590,47,1,,2022-03-04,L12
80621,29590,11,1,,2022-03-04,L12
80622,29590,41,1,,2022-03-04,L12
80623,29024,52,1,,2022-03-04,L05
80624,29024,55,1,,2022-03-04,L05
80625,29024,4,1,,2022-03-04,L05
80626,29448,9,1,,2022-03-05,L04
80627,29448,18,1,,2022-03-05,L04
80628,28969,28,1,,2022-03-05,L08
80629,28969,4,1,,2022-03-05,L08
80630,29515,19,1,,2022-03-05,L12
80631,29515,45,1,,2022-03-05,L12
80632,29515,26,1,,2022-03-05,L12
80633,28900,10,1,,2022-03-05,L07
80634,29395,59,1,,2022-03-06,L10
80635,29395,3,1,,2022-03-06,L10
80636,29395,48,1,,2022-03-06,L10
80637,29395,36,1,,2022-03-06,L10
80638,28965,13,1,,2022-03-06,L11
80639,28965,10,1,,2022-03-06,L11
80640,29520,2,1,,2022-03-06,L12
80641,29520,33,1,,2022-03-06,L12
80642,28995,18,1,,2022-03-07,L10
80643,28995,34,1,,2022-03-07,L10
80644,29604,38,1,,2022-03-07,L12
80645,29604,53,1,,2022-03-07,L12
80646,29604,34,1,,2022-03-07,L12
80647,29587,55,1,,2022-03-07,L12
80648,29596,9,1,,2022-03-07,L12
80649,29596,29,1,,2022-03-07,L12
80650,29596,45,1,,2022-03-07,L12
80651,29596,40,1,,2022-03-07,L12
80652,29608,27,1,,2022-03-08,L12
80653,29608,48,1,,2022-03-08,L12
80654,28930,20,1,,2022-03-08,L04
80655,28930,46,1,,2022-03-08,L04
80656,29561,20,1,,2022-03-08,L12
80657,29159,44,1,,2022-03-08,L10
80658,29159,10,1,,2022-03-08,L10
80659,29159,41,1,,2022-03-08,L10
80660,29514,42,1,,2022-03-09,L12
80661,29514,23,1,,2022-03-09,L12
80662,29514,51,1,,2022-03-09,L12
80663,29580,23,1,,2022-03-09,L12
80664,29093,18,1,,2022-03-09,L02
80665,29598,32,1,D3,2022-03-09,L12
80666,29598,46,4,,2022-03-09,L12
80667,29598,55,1,,2022-03-09,L12
80668,29598,19,1,,2022-03-09,L12
80669,29530,41,1,,2022-03-10,L12
80670,29530,33,1,,2022-03-10,L12
80671,29530,16,1,,2022-03-10,L12
80672,29143,22,3,,2022-03-10,L10
80673,29143,41,1,,2022-03-10,L10
80674,29143,59,1,,2022-03-10,L10
80675,29425,45,1,,2022-03-11,L04
80676,29425,30,1,,2022-03-11,L04
80677,29425,22,1,D2,2022-03-11,L04
80678,29509,59,1,,2022-03-11,L12
80679,29585,17,1,,2022-03-11,L12
80680,29585,31,1,,2022-03-11,L12
80681,29585,26,2,,2022-03-11,L12
80682,29585,1,1,,2022-03-11,L12
80683,29556,31,1,,2022-03-12,L12
80684,29556,10,1,,2022-03-12,L12
80685,29556,19,1,,2022-03-12,L12
80686,29556,45,1,,2022-03-12,L12
80687,29612,30,1,,2022-03-12,L12
80688,29612,55,1,,2022-03-12,L12
80689,29612,35,1,,2022-03-12,L12
80690,29612,42,1,,2022-03-12,L12
80691,29579,57,1,,2022-03-12,L12
80692,29525,23,1,,2022-03-12,L12
80693,29525,45,1,,2022-03-12,L12
80694,29525,29,1,,2022-03-12,L12
80695,29525,22,1,,2022-03-12,L12
80696,29586,49,1,,2022-03-13,L12
80697,28890,48,1,,2022-03-14,L11
80698,28890,9,1,,2022-03-14,L11
80699,29035,6,1,,2022-03-14,L04
80700,29035,23,1,,2022-03-14,L04
80701,29029,49,1,,2022-03-14,L02
80702,29029,26,1,D2,2022-03-14,L02
80703,29029,5,1,,2022-03-14,L02
80704,29575,52,1,,2022-03-14,L12
80705,29077,22,1,,2022-03-14,L05
80706,28987,10,1,,2022-03-14,L01
80707,29466,10,1,,2022-03-14,L10
80708,29466,50,1,,2022-03-14,L10
80709,29466,9,1,,2022-03-14,L10
80710,29078,61,1,,2022-03-15,L02
80711,29078,21,1,,2022-03-15,L02
80712,29078,9,1,,2022-03-15,L02
80713,29551,60,1,,2022-03-15,L12
80714,29056,12,1,,2022-03-15,L01
80715,29056,5,1,,2022-03-15,L01
80716,29056,46,1,,2022-03-15,L01
80717,28940,14,1,,2022-03-15,L06
80718,28940,48,1,,2022-03-15,L06
80719,28940,35,1,,2022-03-15,L06
80720,29174,10,1,,2022-03-15,L03
80721,29174,7,1,,2022-03-15,L03
80722,29174,18,1,,2022-03-15,L03
80723,29528,11,1,,2022-03-15,L12
80724,29528,57,1,,2022-03-15,L12
80725,29528,51,1,,2022-03-15,L12
80726,29239,40,1,,2022-03-16,L04
80727,29239,27,1,,2022-03-16,L04
80728,29239,29,1,,2022-03-16,L04
80729,29239,34,1,,2022-03-16,L04
80730,29568,45,1,,2022-03-16,L12
80731,29568,2,1,,2022-03-16,L12
80732,29568,5,1,,2022-03-16,L12
80733,29169,3,1,,2022-03-17,L01
80734,29169,17,1,,2022-03-17,L01
80735,29581,27,1,,2022-03-17,L12
80736,29581,37,1,,2022-03-17,L12
80737,29581,12,1,,2022-03-17,L12
80738,29581,15,1,,2022-03-17,L12
80739,29609,15,1,,2022-03-17,L12
80740,28877,37,1,,2022-03-17,L10
80741,29095,7,1,,2022-03-18,L03
80742,29095,23,1,,2022-03-18,L03
80743,29095,46,1,,2022-03-18,L03
80744,29095,26,1,,2022-03-18,L03
80745,29589,6,1,,2022-03-18,L12
80746,29589,1,1,,2022-03-18,L12
80747,29589,15,1,,2022-03-18,L12
80748,29031,11,1,,2022-03-19,L02
80749,29031,7,1,,2022-03-19,L02
80750,29031,40,1,,2022-03-19,L02
80751,29231,10,1,,2022-03-20,L07
80752,29231,7,1,,2022-03-20,L07
80753,29231,46,1,,2022-03-20,L07
80754,29001,8,1,,2022-03-22,L09
80755,29001,34,1,,2022-03-22,L09
80756,29399,32,1,,2022-03-22,L08
80757,29161,25,1,,2022-03-22,L08
80758,29161,7,1,,2022-03-22,L08
80759,29146,33,1,,2022-03-22,L01
80760,29483,60,1,,2022-03-22,L10
80761,29483,21,1,,2022-03-22,L10
80762,29545,40,1,,2022-03-23,L12
80763,29508,27,1,,2022-03-23,L12
80764,29112,61,1,,2022-03-24,L01
80765,29112,53,1,,2022-03-24,L01
80766,29112,49,1,,2022-03-24,L01
80767,28893,6,1,,2022-03-24,L08
80768,28893,43,1,,2022-03-24,L08
80769,28893,31,1,,2022-03-24,L08
80770,29479,8,1,,2022-03-24,L07
80771,29479,24,1,,2022-03-24,L07
80772,29479,22,1,,2022-03-24,L07
80773,29593,22,3,,2022-03-25,L12
80774,29593,52,1,,2022-03-25,L12
80775,29593,60,1,,2022-03-25,L12
80776,29298,12,1,,2022-03-25,L09
80777,29298,36,1,,2022-03-25,L09
80778,29533,10,1,,2022-03-25,L12
80779,29474,48,1,,2022-03-25,L07
80780,29313,14,1,,2022-03-25,L02
80781,29313,21,1,,2022-03-25,L02
80782,29313,24,4,,2022-03-25,L02
80783,29313,5,1,,2022-03-25,L02
80784,29574,3,1,D1,2022-03-25,L12
80785,29305,4,1,,2022-03-26,L02
80786,29305,39,1,,2022-03-26,L02
80787,29305,13,1,,2022-03-26,L02
80788,29584,21,1,D2,2022-03-26,L12
80789,29584,26,1,,2022-03-26,L12
80790,29584,4,1,,2022-03-26,L12
80791,29391,41,1,,2022-03-26,L11
80792,29391,52,1,,2022-03-26,L11
80793,29391,60,1,,2022-03-26,L11
80794,29304,51,1,,2022-03-27,L09
80795,29304,55,1,,2022-03-27,L09
80796,29304,43,1,,2022-03-27,L09
80797,29304,37,1,,2022-03-27,L09
80798,29541,51,1,,2022-03-27,L12
80799,29541,41,1,,2022-03-27,L12
80800,29541,15,1,,2022-03-27,L12
