user_id,page_views,time_on_page,device_type,browser,conversion_rate,bounce_rate,date_visited,time_of_day_visited
71,629,2095,mobile,Chrome,57.23,16.42,3/9/2022,9:58 PM
72,252,2497,mobile,Firefox,81.51,68.43,8/28/2022,11:38 AM
73,5362,1664,tablet,Safari,32.53,66.47,7/28/2022,11:14 AM
74,1331,2428,tablet,Edge,63.27,31.35,5/17/2022,3:34 AM
75,945,2227,desktop,Edge,62.24,11.2,10/20/2022,6:23 PM
76,1369,1239,mobile,Edge,46.54,54.55,7/5/2022,8:45 AM
77,772,1911,mobile,Chrome,25.26,47.59,3/28/2022,12:34 AM
78,1029,825,tablet,Safari,69.12,16.71,8/16/2022,8:53 AM
79,4427,1489,mobile,Chrome,24.92,26.95,10/28/2022,1:33 PM
80,2502,2445,mobile,Edge,82.43,60.55,9/4/2022,3:32 PM
81,1577,2572,desktop,Firefox,67.51,51.03,2/22/2022,10:43 PM
82,1694,3456,desktop,Chrome,74.65,13.79,10/24/2022,4:06 AM
83,6998,436,mobile,Chrome,16.16,49.02,10/7/2022,5:08 PM
84,5096,1018,mobile,Edge,20.69,31.1,12/24/2022,2:21 AM
85,1252,2954,tablet,Safari,82.67,54.07,9/25/2022,11:25 AM
86,821,2520,tablet,Edge,74.34,3.02,8/31/2022,9:59 PM
87,1957,1348,tablet,Firefox,28.62,83.13,8/15/2022,4:06 PM
88,1947,391,mobile,Chrome,70.02,92.51,2/8/2022,6:11 AM
89,1425,747,mobile,Safari,13.77,57.57,7/13/2022,8:44 AM
90,5167,160,tablet,Edge,86.4,17.54,3/22/2022,9:20 PM
91,235,268,desktop,Safari,41.04,3.48,12/14/2022,8:27 AM
92,1311,2466,desktop,Firefox,19.0,84.26,8/11/2022,10:36 PM
93,4362,1579,desktop,Safari,77.47,48.22,7/22/2022,12:18 AM
94,1212,3439,mobile,Safari,47.71,22.69,12/27/2022,10:59 AM
95,5038,679,desktop,Firefox,58.92,46.82,4/10/2022,7:28 PM
96,1760,2095,mobile,Safari,60.4,71.59,6/22/2022,4:17 PM
97,6564,1644,mobile,Firefox,19.87,67.8,5/13/2022,9:36 PM
98,1064,3451,desktop,Firefox,91.56,16.98,5/27/2022,5:10 AM
99,4291,181,mobile,Safari,86.54,80.37,4/30/2022,6:34 PM
100,5898,2613,mobile,Edge,30.08,28.89,10/6/2022,6:27 AM
101,3198,2292,desktop,Firefox,13.49,27.15,7/27/2022,2:45 AM
102,3516,330,desktop,Edge,39.12,11.41,5/6/2022,8:24 PM
103,6976,1595,mobile,Firefox,35.89,81.85,5/2/2022,10:19 PM
104,5681,3388,tablet,Edge,32.9,89.15,9/23/2022,4:28 PM
105,8589,303,tablet,Firefox,84.86,22.54,6/5/2022,12:51 AM
106,4479,624,mobile,Edge,88.37,60.56,3/17/2022,12:27 PM
107,610,1274,tablet,Firefox,15.44,79.19,2/18/2022,3:34 PM
108,7924,587,mobile,Edge,50.64,11.91,5/17/2022,1:55 PM
109,5283,1332,tablet,Chrome,66.13,13.34,3/27/2022,2:50 AM
110,1861,1062,mobile,Firefox,90.53,66.01,2/4/2022,8:52 AM
111,2628,3441,desktop,Safari,23.11,20.54,10/15/2022,8:09 AM
112,4784,863,desktop,Chrome,51.21,17.17,10/14/2022,4:09 PM
113,5806,3006,desktop,Firefox,57.37,77.74,12/14/2022,7:26 PM
114,2173,1458,tablet,Chrome,69.03,66.3,4/8/2022,8:14 PM
115,3135,112,mobile,Edge,54.59,53.01,7/5/2022,2:15 PM
116,95,1737,mobile,Safari,38.58,92.99,8/5/2022,3:26 PM
117,2706,2427,mobile,Firefox,57.98,4.94,9/23/2022,7:48 AM
118,2410,3236,mobile,Chrome,19.29,82.64,10/16/2022,3:19 PM
119,119,122,mobile,Edge,38.2,38.98,5/30/2022,10:36 PM
120,1902,2382,mobile,Chrome,45.12,58.66,5/6/2022,12:26 PM
121,1816,1644,mobile,Edge,26.45,72.23,2/27/2022,1:11 PM
122,7993,336,mobile,Edge,36.23,1.44,7/8/2022,5:47 AM
123,9583,299,mobile,Firefox,17.28,63.56,9/20/2022,12:02 PM
124,2814,2095,mobile,Firefox,30.32,25.42,1/15/2022,11:32 AM
125,1175,3030,tablet,Edge,23.64,61.47,9/23/2022,12:58 AM
126,2021,164,desktop,Firefox,53.26,12.85,12/29/2022,9:56 AM
127,2600,2046,mobile,Edge,21.36,49.69,10/22/2022,1:57 AM
128,1875,1919,desktop,Chrome,67.39,45.25,3/31/2022,8:10 AM
129,1326,2179,mobile,Chrome,14.58,23.03,1/5/2022,9:53 AM
130,2624,2476,mobile,Safari,15.37,88.02,4/16/2022,5:44 AM
131,1308,2616,tablet,Edge,27.07,55.8,11/7/2022,3:58 PM
132,715,1820,tablet,Edge,17.4,30.17,11/28/2022,10:39 AM
133,435,367,desktop,Firefox,62.61,78.73,10/23/2022,11:26 PM
134,1423,2200,desktop,Safari,25.42,72.65,12/29/2022,7:02 PM
135,1722,1851,mobile,Chrome,70.37,83.7,9/26/2022,5:25 AM
136,2169,1396,mobile,Chrome,45.61,32.36,11/30/2022,6:33 PM
137,4557,2724,mobile,Chrome,47.04,6.75,9/23/2022,3:25 AM
138,2899,2140,desktop,Edge,22.49,18.36,3/6/2022,8:54 PM
139,8255,2678,mobile,Edge,73.91,12.52,6/19/2022,11:53 PM
140,1123,3194,tablet,Edge,43.42,13.35,2/9/2022,2:58 AM
141,2553,83,mobile,Chrome,82.96,15.97,6/30/2022,1:37 AM
142,492,3341,mobile,Firefox,60.39,37.52,12/7/2022,2:44 PM
143,2398,209,mobile,Chrome,46.32,68.37,5/17/2022,4:53 PM
144,2423,3399,desktop,Chrome,81.03,2.73,7/24/2022,9:37 AM
145,3264,2753,tablet,Chrome,22.29,30.2,10/21/2022,8:21 PM
146,5807,3066,desktop,Edge,39.65,22.8,4/19/2022,2:33 AM
147,3806,3218,mobile,Safari,14.75,59.57,6/3/2022,12:04 AM
148,1268,2323,mobile,Chrome,72.6,93.89,11/9/2022,11:39 AM
149,1816,2537,desktop,Safari,38.83,33.4,1/10/2022,12:29 PM
150,372,1467,mobile,Firefox,61.4,16.83,11/28/2022,10:22 AM
151,2898,429,desktop,Firefox,25.65,81.23,1/16/2022,4:08 AM
152,2939,3090,mobile,Firefox,24.99,24.47,3/6/2022,3:03 AM
153,699,169,mobile,Chrome,47.08,75.72,11/13/2022,10:35 AM
154,2500,376,desktop,Firefox,57.14,1.33,9/15/2022,1:43 PM
155,123,1762,desktop,Edge,29.93,55.79,6/11/2022,6:34 AM
156,2403,979,desktop,Edge,38.34,33.93,12/29/2022,1:10 PM
157,2921,2086,tablet,Chrome,28.92,14.62,12/2/2022,4:24 AM
158,1999,2974,mobile,Safari,56.45,6.93,10/22/2022,12:19 PM
159,1113,625,mobile,Safari,74.28,68.44,7/3/2022,4:44 AM
160,1119,2565,mobile,Chrome,32.59,38.96,6/9/2022,7:18 AM
161,2521,2631,mobile,Safari,80.19,87.7,10/25/2022,11:29 PM
162,1768,1550,mobile,Edge,12.48,31.85,1/26/2022,11:40 AM
163,8765,3265,desktop,Chrome,47.39,36.16,1/5/2022,4:02 PM
164,1305,816,desktop,Firefox,40.4,2.34,9/1/2022,9:24 PM
165,2820,2821,desktop,Safari,80.67,54.63,5/25/2022,10:59 AM
166,1624,1742,tablet,Edge,48.65,1.64,5/20/2022,2:41 PM
167,2522,2627,mobile,Safari,59.38,57.95,11/12/2022,10:16 AM
168,1341,428,mobile,Chrome,82.14,70.13,7/26/2022,7:23 PM
169,1264,1632,mobile,Edge,19.22,6.08,7/29/2022,9:18 PM
170,2538,734,mobile,Edge,23.92,54.1,8/21/2022,6:22 PM
171,2867,789,mobile,Chrome,17.52,86.07,2/1/2022,12:36 PM
172,2640,3455,mobile,Chrome,65.22,47.72,3/9/2022,7:24 AM
173,1573,1723,mobile,Firefox,25.77,36.52,11/8/2022,8:14 AM
174,1860,1325,mobile,Safari,26.18,45.84,12/6/2022,3:40 AM
175,4358,2990,desktop,Chrome,27.75,26.52,10/14/2022,8:11 AM
176,1116,3151,desktop,Safari,46.02,66.95,5/22/2022,2:05 PM
177,1916,2048,mobile,Safari,62.35,87.88,12/7/2022,10:54 PM
178,2669,1272,mobile,Edge,63.21,67.93,4/19/2022,12:08 PM
179,2585,2412,desktop,Edge,31.68,4.05,2/6/2022,6:09 AM
180,5372,1567,mobile,Chrome,68.44,79.3,5/30/2022,5:37 AM
181,1973,254,tablet,Safari,52.99,24.98,5/4/2022,6:37 PM
182,6202,433,mobile,Edge,23.42,76.54,3/23/2022,7:54 PM
183,449,640,desktop,Safari,85.14,39.18,3/8/2022,3:30 AM
184,481,2343,mobile,Firefox,43.99,58.35,1/11/2022,2:49 AM
185,4104,1324,mobile,Firefox,88.12,52.55,7/13/2022,8:39 AM
186,6471,2849,tablet,Chrome,12.12,58.22,5/31/2022,8:23 PM
187,311,1324,mobile,Edge,77.72,90.57,1/25/2022,6:44 AM
188,1694,2205,desktop,Safari,78.14,35.72,7/11/2022,9:33 PM
189,1299,1091,desktop,Firefox,47.32,18.88,12/17/2022,5:11 AM
190,135,201,mobile,Edge,65.71,7.74,6/25/2022,4:21 PM
191,1912,3153,desktop,Chrome,92.0,94.75,3/4/2022,1:05 PM
192,5415,2641,desktop,Safari,44.12,87.88,8/2/2022,4:52 PM
193,1375,598,mobile,Firefox,50.5,3.32,7/21/2022,8:30 AM
194,6085,67,mobile,Edge,83.37,86.94,7/28/2022,12:40 AM
195,2702,2209,mobile,Safari,64.74,56.54,10/16/2022,5:50 PM
196,7772,298,tablet,Firefox,24.38,78.99,9/23/2022,11:23 AM
197,7008,207,desktop,Chrome,83.02,1.56,11/29/2022,1:00 AM
198,129,2576,desktop,Edge,80.03,62.02,10/2/2022,9:14 PM
199,9604,3147,mobile,Firefox,31.03,82.82,3/3/2022,12:17 PM
200,1000,1084,mobile,Safari,72.77,29.09,6/2/2022,9:50 PM
201,359,3090,desktop,Chrome,81.8,61.55,11/10/2022,9:21 AM
202,1450,1777,mobile,Chrome,78.71,9.36,9/1/2022,8:02 PM
203,2263,1373,mobile,Chrome,59.76,59.7,4/19/2022,6:46 AM
204,1166,90,tablet,Chrome,76.0,14.75,12/1/2022,1:33 PM
205,3250,1959,mobile,Edge,22.41,25.92,1/4/2022,8:27 AM
206,7794,262,desktop,Edge,19.39,55.43,11/2/2022,7:26 PM
207,411,1871,mobile,Edge,18.78,17.21,5/1/2022,6:02 PM
208,440,1114,mobile,Safari,27.21,0.82,1/5/2022,6:40 AM
209,1622,3335,mobile,Chrome,70.43,22.74,10/8/2022,12:12 AM
210,447,1424,tablet,Safari,81.92,22.47,2/22/2022,5:55 PM
211,526,1891,mobile,Firefox,53.26,39.31,1/17/2022,6:25 AM
212,871,3047,mobile,Safari,44.18,43.43,6/18/2022,9:37 PM
213,5765,276,mobile,Firefox,82.5,54.4,2/1/2022,1:34 PM
214,2762,958,mobile,Chrome,81.22,16.46,8/16/2022,6:59 PM
215,2143,2985,desktop,Firefox,70.43,38.38,7/5/2022,4:40 PM
216,7695,2754,mobile,Edge,54.69,68.59,6/17/2022,10:36 PM
217,505,2136,desktop,Safari,86.68,94.43,5/18/2022,3:23 PM
218,5659,471,mobile,Firefox,14.24,82.04,3/16/2022,5:50 AM
219,5246,1721,tablet,Safari,80.02,58.09,5/30/2022,2:32 PM
220,1150,1155,mobile,Firefox,74.39,23.88,2/15/2022,5:37 PM
221,240,1999,mobile,Edge,66.24,34.95,6/15/2022,2:33 PM
222,7419,264,mobile,Safari,86.5,63.95,5/7/2022,1:13 AM
223,1683,3360,mobile,Firefox,15.34,94.59,7/23/2022,11:45 AM
224,440,3333,desktop,Edge,86.51,32.45,5/20/2022,10:45 PM
225,2274,613,desktop,Edge,65.28,55.93,11/30/2022,11:23 AM
226,2155,2707,desktop,Safari,31.55,77.35,9/5/2022,1:33 AM
227,219,1781,desktop,Safari,12.46,90.63,1/14/2022,6:07 AM
228,1270,776,desktop,Chrome,51.88,56.87,5/16/2022,4:45 PM
229,2499,3391,mobile,Safari,51.65,55.64,3/23/2022,9:31 AM
230,7124,355,desktop,Edge,74.29,52.1,4/11/2022,10:29 AM
231,2463,503,desktop,Firefox,57.31,73.64,9/8/2022,9:31 PM
232,1202,1232,tablet,Edge,61.15,15.04,2/7/2022,1:14 PM
233,2194,2133,mobile,Safari,24.3,73.84,6/7/2022,8:56 PM
234,7075,1099,mobile,Chrome,65.14,49.72,9/13/2022,10:59 PM
235,1379,1031,mobile,Safari,13.38,27.89,5/7/2022,2:33 PM
236,471,1674,mobile,Chrome,76.32,31.71,3/2/2022,2:58 AM
237,8804,871,desktop,Edge,89.13,90.98,2/1/2022,9:37 PM
238,1295,1044,desktop,Safari,85.47,4.81,7/23/2022,5:51 AM
239,4595,592,mobile,Safari,44.98,89.74,5/7/2022,3:44 AM
240,9236,1275,desktop,Chrome,59.72,88.71,5/22/2022,4:13 PM
241,2378,2590,mobile,Edge,24.31,77.97,6/1/2022,12:20 PM
242,8171,1014,desktop,Safari,29.38,73.49,3/28/2022,4:34 AM
243,7041,588,desktop,Firefox,44.77,1.74,11/19/2022,10:10 AM
244,1902,1395,mobile,Edge,45.58,32.23,6/26/2022,5:14 AM
245,1113,2192,mobile,Firefox,91.82,52.43,7/4/2022,9:51 PM
246,1214,890,desktop,Chrome,82.69,66.76,11/10/2022,5:25 PM
247,1669,2739,mobile,Edge,30.8,53.56,7/23/2022,12:14 PM
248,1519,1087,mobile,Safari,40.95,8.67,3/26/2022,4:37 AM
249,1077,2276,mobile,Safari,40.43,94.6,8/22/2022,8:27 AM
250,1655,360,tablet,Chrome,53.47,45.34,2/5/2022,10:19 AM
251,8345,263,mobile,Edge,53.23,76.91,1/24/2022,3:44 AM
252,2032,2980,desktop,Edge,49.15,7.02,5/13/2022,7:16 AM
253,2902,2598,mobile,Chrome,28.69,16.87,2/9/2022,3:48 AM
254,5790,2429,mobile,Edge,46.68,16.94,1/16/2022,11:19 AM
255,1878,2372,desktop,Chrome,18.61,3.67,2/20/2022,1:28 PM
256,724,1869,mobile,Firefox,26.54,49.31,9/22/2022,10:08 PM
257,2350,133,desktop,Edge,54.33,92.26,4/16/2022,10:32 PM
258,8031,142,mobile,Chrome,49.82,49.6,3/7/2022,11:22 AM
259,1012,226,mobile,Firefox,22.44,43.14,3/18/2022,9:52 PM
260,8695,3150,tablet,Chrome,16.82,6.45,4/20/2022,2:19 AM
261,9029,2648,mobile,Edge,62.37,74.44,7/20/2022,11:04 AM
262,2858,2603,mobile,Edge,82.63,59.89,7/2/2022,12:51 PM
263,180,1044,tablet,Safari,51.11,65.15,5/8/2022,5:58 PM
264,673,432,mobile,Firefox,51.66,75.16,8/7/2022,8:29 PM
265,1503,2411,mobile,Firefox,48.33,38.78,6/21/2022,6:53 PM
266,254,1826,tablet,Chrome,22.48,36.28,6/4/2022,10:43 AM
267,2989,3008,mobile,Edge,37.86,9.26,10/25/2022,5:05 AM
268,1516,2485,tablet,Edge,14.08,11.2,8/18/2022,2:55 AM
269,7290,1789,desktop,Chrome,57.56,45.39,8/18/2022,7:34 PM
270,5029,3072,mobile,Chrome,86.95,85.88,3/2/2022,4:13 PM
271,1903,2499,desktop,Firefox,43.38,92.5,12/5/2022,8:16 AM
272,5473,3399,desktop,Safari,38.12,11.01,7/30/2022,11:57 AM
273,1906,1563,tablet,Safari,27.0,20.42,6/5/2022,11:06 PM
274,517,2557,desktop,Edge,52.12,62.9,5/28/2022,7:40 PM
275,1516,2086,mobile,Chrome,66.5,37.17,3/28/2022,6:38 AM
276,3440,1594,mobile,Safari,54.25,21.21,12/25/2022,11:54 AM
277,217,1482,mobile,Safari,52.43,7.7,10/25/2022,11:17 PM
278,1945,965,desktop,Chrome,12.78,21.38,8/21/2022,12:45 AM
279,3273,2084,mobile,Edge,69.18,23.23,2/23/2022,6:20 PM
280,915,1101,mobile,Safari,68.48,68.22,6/26/2022,5:27 PM
281,2890,2259,mobile,Firefox,88.54,49.01,6/7/2022,11:38 PM
282,6026,2179,mobile,Chrome,52.59,65.22,7/23/2022,2:20 PM
283,1772,3284,mobile,Firefox,15.14,41.02,1/8/2022,8:30 AM
284,1309,2397,desktop,Safari,19.08,5.39,10/27/2022,10:32 AM
285,8337,1191,mobile,Safari,65.97,8.64,10/5/2022,11:32 AM
286,4503,3202,desktop,Edge,16.89,30.63,6/3/2022,6:44 PM
287,2914,440,mobile,Safari,48.0,44.4,3/12/2022,12:59 AM
288,3570,1447,mobile,Safari,13.74,42.59,6/11/2022,6:33 PM
289,479,1243,desktop,Edge,31.93,69.5,11/12/2022,3:34 PM
290,2007,1779,mobile,Safari,16.03,55.34,5/1/2022,1:08 AM
291,2269,1736,mobile,Safari,22.08,84.85,12/25/2022,8:57 AM
292,2519,3397,mobile,Firefox,76.74,26.88,6/18/2022,4:56 PM
293,807,119,mobile,Safari,45.73,88.56,5/27/2022,12:49 PM
294,2915,2291,desktop,Safari,14.34,10.18,11/14/2022,11:55 PM
295,1171,729,mobile,Chrome,77.96,85.17,9/13/2022,8:55 AM
296,754,3192,mobile,Firefox,76.45,39.95,1/26/2022,8:41 PM
297,6220,2711,mobile,Safari,64.69,8.58,2/1/2022,1:40 AM
298,5795,1347,desktop,Edge,27.33,60.64,1/28/2022,9:46 AM
299,526,1668,desktop,Safari,58.43,10.35,10/28/2022,4:39 PM
300,1719,2669,mobile,Edge,49.2,44.29,4/12/2022,1:39 PM
301,222,1917,mobile,Chrome,61.27,53.64,8/23/2022,6:11 PM
302,340,2863,mobile,Firefox,26.68,33.12,8/14/2022,4:04 AM
303,970,2710,mobile,Firefox,61.73,72.31,7/22/2022,6:56 PM
304,1375,163,mobile,Safari,66.55,48.45,10/4/2022,6:49 AM
305,1419,2215,desktop,Safari,55.75,23.24,6/1/2022,9:53 PM
306,1581,1029,mobile,Edge,20.31,21.85,10/14/2022,7:48 PM
307,693,2855,desktop,Firefox,78.19,92.62,5/12/2022,1:36 AM
308,3803,1165,tablet,Edge,56.14,8.79,10/21/2022,9:56 PM
309,173,229,desktop,Firefox,71.67,43.26,6/27/2022,7:08 AM
310,1722,2814,mobile,Edge,83.18,76.36,9/9/2022,10:41 AM
311,2071,661,mobile,Chrome,35.56,59.18,12/19/2022,2:16 PM
312,1492,2079,mobile,Edge,13.51,45.63,12/29/2022,9:50 PM
313,1944,2736,desktop,Firefox,45.7,65.85,5/17/2022,12:14 AM
314,2158,1841,mobile,Chrome,74.8,69.04,5/16/2022,1:19 AM
315,2588,1003,desktop,Chrome,31.16,35.25,9/5/2022,12:17 PM
316,7535,2090,desktop,Chrome,30.57,77.19,1/24/2022,6:54 PM
317,691,2514,desktop,Edge,35.56,74.16,1/31/2022,11:05 PM
318,1349,3377,mobile,Safari,79.92,70.7,10/5/2022,1:45 AM
319,2901,1461,mobile,Firefox,67.97,8.73,5/15/2022,3:40 PM
320,5102,881,mobile,Edge,62.4,82.62,9/27/2022,6:50 PM
321,304,2081,mobile,Edge,15.3,91.03,7/4/2022,5:42 PM
322,544,709,mobile,Firefox,44.06,38.29,12/14/2022,10:26 PM
323,618,358,mobile,Safari,26.76,5.42,10/14/2022,9:40 PM
324,2508,2290,mobile,Firefox,49.93,87.65,10/14/2022,9:28 PM
325,623,2233,mobile,Firefox,81.58,12.28,4/14/2022,12:18 AM
326,5114,984,tablet,Firefox,85.33,3.58,3/22/2022,4:08 AM
327,311,2296,mobile,Edge,33.98,4.91,1/9/2022,3:53 PM
328,1061,3390,mobile,Chrome,74.59,33.17,3/25/2022,8:27 AM
329,2176,656,desktop,Chrome,18.26,74.99,7/1/2022,9:32 PM
330,2230,675,mobile,Chrome,44.42,61.87,7/4/2022,1:03 PM
331,1246,2097,mobile,Chrome,47.51,70.5,9/30/2022,2:33 AM
332,2311,3279,mobile,Firefox,79.49,94.39,3/17/2022,9:27 PM
333,1605,3240,desktop,Safari,22.08,1.27,3/14/2022,7:53 PM
334,2594,956,mobile,Safari,55.7,3.42,9/12/2022,3:26 AM
335,2417,3162,mobile,Chrome,52.59,25.33,11/16/2022,4:07 AM
336,2110,3184,mobile,Edge,75.82,26.99,9/28/2022,8:24 AM
337,2150,840,mobile,Chrome,75.25,8.32,7/15/2022,1:05 AM
338,8259,423,desktop,Chrome,46.74,40.65,8/26/2022,12:27 PM
339,1140,3235,mobile,Edge,23.92,86.22,10/24/2022,9:11 AM
340,1323,923,mobile,Chrome,79.13,29.47,9/27/2022,4:58 PM
341,5032,2547,desktop,Edge,83.99,82.39,6/25/2022,3:07 AM
342,1943,1373,desktop,Chrome,79.44,58.67,7/22/2022,9:27 AM
343,9446,1426,tablet,Firefox,64.14,62.17,5/30/2022,11:49 PM
344,2697,783,mobile,Chrome,90.48,9.11,1/21/2022,10:40 PM
345,2460,185,desktop,Firefox,35.26,21.68,1/10/2022,8:22 AM
346,1104,1485,mobile,Edge,57.93,94.03,7/9/2022,3:06 AM
347,7626,3388,mobile,Safari,62.23,86.2,12/7/2022,2:20 PM
348,2420,2982,mobile,Firefox,24.37,68.26,11/7/2022,6:55 PM
349,2546,2794,mobile,Chrome,55.0,1.58,1/9/2022,4:08 AM
350,1825,1168,mobile,Chrome,24.32,80.09,1/1/2022,4:37 PM
351,901,481,desktop,Safari,43.88,42.68,12/1/2022,10:27 AM
352,2241,2957,mobile,Firefox,76.36,22.25,11/23/2022,8:26 PM
353,6855,3188,mobile,Safari,52.15,31.68,1/25/2022,2:44 AM
354,2637,481,mobile,Firefox,24.12,18.54,2/27/2022,10:45 AM
355,2569,1161,mobile,Edge,78.45,15.11,8/24/2022,11:46 PM
356,1281,2714,desktop,Safari,22.26,10.75,11/29/2022,11:43 PM
357,1125,649,mobile,Edge,48.07,66.23,7/2/2022,4:45 PM
358,1571,307,mobile,Firefox,69.32,47.58,1/23/2022,12:29 AM
359,1286,91,desktop,Edge,56.8,51.67,1/23/2022,3:48 AM
360,2933,897,desktop,Chrome,91.13,6.72,4/5/2022,10:42 AM
361,291,2007,desktop,Chrome,24.24,34.13,2/18/2022,5:14 PM
362,1234,3315,mobile,Chrome,57.07,45.61,3/28/2022,9:01 AM
363,2914,3492,mobile,Firefox,27.79,45.63,2/6/2022,4:13 AM
364,2049,3168,mobile,Chrome,83.02,35.52,1/13/2022,3:41 PM
365,1413,862,mobile,Edge,72.86,52.07,10/20/2022,11:41 PM
