LineItemID,OrderID,ItemID,Qty,DiscountID,Date,LocationID
80242,30717,2,1,,2022-01-04,L12
80243,30717,16,1,,2022-01-04,L12
80244,30545,48,1,,2022-01-04,L05
80245,30545,52,1,,2022-01-04,L05
80246,30545,28,1,,2022-01-04,L05
80247,30545,24,1,D2,2022-01-04,L05
80248,29870,32,1,,2022-01-04,L05
80249,29870,4,1,,2022-01-04,L05
80250,29870,29,1,,2022-01-04,L05
80251,29870,48,3,,2022-01-04,L05
80252,29322,55,3,D1,2022-01-04,L03
80253,29322,2,1,,2022-01-04,L03
80254,29322,22,2,,2022-01-04,L03
80255,29322,45,1,,2022-01-04,L03
80256,30722,35,1,,2022-01-04,L12
80257,30722,59,1,,2022-01-04,L12
80258,30677,60,1,,2022-01-04,L12
80259,30677,55,1,,2022-01-04,L12
80260,30677,3,1,,2022-01-04,L12
80261,30677,16,1,,2022-01-04,L12
80262,29464,57,1,,2022-01-04,L04
80263,29464,59,1,,2022-01-04,L04
80264,29464,53,1,,2022-01-04,L04
80265,29464,54,1,,2022-01-04,L04
80266,30856,45,1,,2022-01-04,L12
80267,30856,10,1,,2022-01-04,L12
80268,30679,12,1,D3,2022-01-05,L12
80269,30679,17,1,,2022-01-05,L12
80270,30679,39,1,,2022-01-05,L12
80271,30679,9,1,,2022-01-05,L12
80272,29694,54,1,,2022-01-05,L02
80273,29694,6,1,,2022-01-05,L02
80274,29694,60,1,,2022-01-05,L02
80275,29694,23,1,,2022-01-05,L02
80276,30628,57,1,,2022-01-05,L12
80277,30628,44,1,,2022-01-05,L12
80278,30628,12,1,,2022-01-05,L12
80279,30628,42,1,,2022-01-05,L12
80280,30201,20,1,,2022-01-05,L05
80281,30201,12,1,,2022-01-05,L05
80282,30201,3,1,,2022-01-05,L05
80283,30640,59,1,,2022-01-05,L12
80284,30640,60,1,,2022-01-05,L12
80285,30850,8,1,,2022-01-06,L12
80286,30850,38,1,,2022-01-06,L12
80287,30850,25,1,D2,2022-01-06,L12
80288,30603,34,1,,2022-01-06,L12
80289,30603,24,1,,2022-01-06,L12
80290,30503,49,1,,2022-01-06,L03
80291,30503,36,1,D1,2022-01-06,L03
80292,29666,1,1,,2022-01-06,L11
80293,29666,40,1,,2022-01-06,L11
80294,28955,48,1,,2022-01-06,L01
80295,28955,12,1,,2022-01-06,L01
80296,28955,51,1,,2022-01-06,L01
80297,28955,49,1,,2022-01-06,L01
80298,28979,20,1,,2022-01-06,L03
80299,28979,6,1,,2022-01-06,L03
80300,28979,55,1,,2022-01-06,L03
80301,28979,38,1,,2022-01-06,L03
80302,30589,19,1,,2022-01-06,L12
80303,30589,16,1,,2022-01-06,L12
80304,30294,27,1,,2022-01-06,L04
80305,30294,45,1,,2022-01-06,L04
80306,30294,6,1,,2022-01-06,L04
80307,28885,31,1,,2022-01-06,L10
80308,29598,52,1,,2022-01-06,L05
80309,29049,52,1,,2022-01-06,L07
80310,29049,17,1,,2022-01-06,L07
80311,29049,49,1,,2022-01-06,L07
80312,29618,27,1,,2022-01-06,L04
80313,30587,13,1,,2022-01-06,L12
80314,30587,6,1,D1,2022-01-06,L12
80315,30587,38,3,,2022-01-06,L12
80316,30412,31,1,,2022-01-06,L06
80317,30412,58,1,,2022-01-06,L06
80318,29996,51,1,,2022-01-06,L06
80319,29996,4,1,D1,2022-01-06,L06
80320,29996,53,1,,2022-01-06,L06
80321,29996,44,1,,2022-01-06,L06
80322,30490,51,1,,2022-01-07,L11
80323,30734,6,1,,2022-01-07,L12
80324,30734,7,1,D1,2022-01-07,L12
80325,29987,45,1,,2022-01-07,L09
80326,29987,60,1,,2022-01-07,L09
80327,29987,17,1,,2022-01-07,L09
80328,30399,10,1,,2022-01-07,L04
80329,30574,30,1,,2022-01-08,L12
80330,30574,32,1,,2022-01-08,L12
80331,30574,20,1,,2022-01-08,L12
80332,30662,35,1,,2022-01-08,L12
80333,30662,20,1,,2022-01-08,L12
80334,30828,32,1,,2022-01-08,L12
80335,30762,14,1,,2022-01-08,L12
80336,30762,6,1,,2022-01-08,L12
80337,30762,26,1,,2022-01-08,L12
80338,30762,56,1,,2022-01-08,L12
80339,30183,50,1,,2022-01-08,L08
80340,30183,48,1,,2022-01-08,L08
80341,30183,39,1,,2022-01-08,L08
80342,30183,18,1,,2022-01-08,L08
80343,29085,22,1,,2022-01-08,L01
80344,29085,59,1,,2022-01-08,L01
80345,29085,25,1,,2022-01-08,L01
80346,29085,28,1,,2022-01-08,L01
80347,30507,8,1,,2022-01-08,L03
80348,30507,5,1,,2022-01-08,L03
80349,29010,8,1,,2022-01-08,L11
80350,29010,2,1,,2022-01-08,L11
80351,30697,54,1,,2022-01-08,L12
80352,30697,55,1,,2022-01-08,L12
80353,30571,32,1,,2022-01-08,L12
80354,30625,40,1,,2022-01-09,L12
80355,30711,18,1,,2022-01-09,L12
80356,30711,42,1,,2022-01-09,L12
80357,29621,11,1,,2022-01-09,L03
80358,29621,42,1,,2022-01-09,L03
80359,29621,15,1,,2022-01-09,L03
80360,29741,49,1,,2022-01-09,L05
80361,29741,27,1,,2022-01-09,L05
80362,30676,9,1,,2022-01-09,L12
80363,30676,5,1,,2022-01-09,L12
80364,30676,3,1,,2022-01-09,L12
80365,30676,8,1,,2022-01-09,L12
80366,30646,5,1,,2022-01-09,L12
80367,30646,14,1,,2022-01-09,L12
80368,30715,35,1,D1,2022-01-09,L12
80369,30715,25,1,,2022-01-09,L12
80370,30715,46,1,,2022-01-09,L12
80371,30715,40,1,D1,2022-01-09,L12
80372,30473,30,1,,2022-01-09,L05
80373,30473,27,1,,2022-01-09,L05
80374,30473,44,1,,2022-01-09,L05
80375,30852,14,1,,2022-01-09,L12
80376,30852,25,1,,2022-01-09,L12
80377,30752,56,1,,2022-01-09,L12
80378,29175,61,1,D1,2022-01-09,L08
80379,29175,33,1,,2022-01-09,L08
80380,29175,26,1,,2022-01-09,L08
80381,29175,57,1,,2022-01-09,L08
80382,30765,18,1,,2022-01-10,L12
80383,30765,35,1,,2022-01-10,L12
80384,30765,53,1,,2022-01-10,L12
80385,30765,28,1,,2022-01-10,L12
80386,30615,46,1,,2022-01-10,L12
80387,30615,23,1,,2022-01-10,L12
80388,29926,61,1,,2022-01-10,L06
80389,30651,20,1,,2022-01-10,L12
80390,30651,46,1,,2022-01-10,L12
80391,30651,37,1,,2022-01-10,L12
80392,30154,47,1,,2022-01-10,L08
80393,30154,36,1,,2022-01-10,L08
80394,30154,31,1,,2022-01-10,L08
80395,30154,43,1,,2022-01-10,L08
80396,30682,11,1,,2022-01-10,L12
80397,30465,61,1,,2022-01-10,L09
80398,30838,52,1,,2022-01-10,L12
80399,30838,18,1,,2022-01-10,L12
80400,30838,28,1,,2022-01-10,L12
80401,30735,40,1,,2022-01-11,L12
80402,30735,7,1,,2022-01-11,L12
80403,30735,25,1,D2,2022-01-11,L12
80404,30689,7,1,,2022-01-11,L12
80405,30689,10,1,,2022-01-11,L12
80406,30631,34,1,,2022-01-11,L12
80407,30631,13,1,,2022-01-11,L12
80408,30631,30,1,,2022-01-11,L12
80409,30631,41,1,,2022-01-11,L12
80410,30374,34,1,,2022-01-11,L05
80411,30374,52,1,,2022-01-11,L05
80412,30374,38,1,,2022-01-11,L05
80413,30374,41,1,,2022-01-11,L05
80414,30610,16,1,,2022-01-11,L12
80415,29087,54,1,,2022-01-11,L05
80416,30643,56,1,,2022-01-12,L12
80417,30062,30,1,,2022-01-12,L08
80418,30062,17,1,,2022-01-12,L08
80419,30062,28,1,,2022-01-12,L08
80420,30062,2,1,D1,2022-01-12,L08
80421,29922,22,1,,2022-01-12,L11
80422,29922,14,1,,2022-01-12,L11
80423,29922,42,1,,2022-01-12,L11
80424,30703,8,1,D2,2022-01-12,L12
80425,29382,4,1,,2022-01-12,L06
80426,29382,18,1,,2022-01-12,L06
80427,29382,36,1,,2022-01-12,L06
80428,29614,1,1,,2022-01-12,L01
80429,30595,40,1,,2022-01-12,L12
80430,30595,7,1,,2022-01-12,L12
80431,29371,49,1,,2022-01-13,L11
80432,29371,8,1,,2022-01-13,L11
80433,29809,17,1,,2022-01-13,L05
80434,29809,5,1,,2022-01-13,L05
80435,29809,40,1,,2022-01-13,L05
80436,29809,61,1,,2022-01-13,L05
80437,29884,32,1,,2022-01-13,L08
80438,29884,3,1,D1,2022-01-13,L08
80439,29884,38,1,,2022-01-13,L08
80440,29803,5,1,,2022-01-13,L09
80441,29803,1,1,,2022-01-13,L09
80442,29803,44,1,,2022-01-13,L09
80443,29803,2,1,,2022-01-13,L09
80444,30804,17,1,,2022-01-13,L12
80445,30804,30,1,,2022-01-13,L12
80446,30804,1,1,,2022-01-13,L12
80447,30804,29,1,,2022-01-13,L12
80448,30837,51,1,,2022-01-13,L12
80449,30837,36,1,,2022-01-13,L12
80450,29781,29,1,,2022-01-13,L02
80451,29062,2,1,,2022-01-13,L10
80452,30021,11,1,,2022-01-13,L01
80453,30652,30,1,,2022-01-14,L12
80454,30652,9,1,,2022-01-14,L12
80455,30652,37,1,,2022-01-14,L12
80456,30652,55,1,,2022-01-14,L12
80457,30705,22,1,,2022-01-14,L12
80458,30705,36,1,,2022-01-14,L12
80459,30705,61,1,,2022-01-14,L12
80460,28970,16,1,,2022-01-14,L08
80461,28970,48,1,,2022-01-14,L08
80462,28970,9,1,,2022-01-14,L08
80463,28970,1,1,,2022-01-14,L08
80464,28998,50,1,,2022-01-14,L02
80465,28998,36,1,D2,2022-01-14,L02
80466,28998,11,1,,2022-01-14,L02
80467,30764,29,1,,2022-01-14,L12
80468,30764,36,1,,2022-01-14,L12
80469,30764,53,1,,2022-01-14,L12
80470,30764,28,1,,2022-01-14,L12
80471,30723,4,1,,2022-01-14,L12
80472,30334,12,1,,2022-01-14,L06
80473,30623,4,1,,2022-01-14,L12
80474,30623,47,1,,2022-01-14,L12
80475,30623,37,1,,2022-01-14,L12
80476,30623,51,1,,2022-01-14,L12
80477,30777,12,1,,2022-01-14,L12
80478,30777,21,1,,2022-01-14,L12
80479,30777,44,1,D2,2022-01-14,L12
80480,30777,40,1,,2022-01-14,L12
80481,30133,28,1,,2022-01-14,L04
80482,30133,25,1,,2022-01-14,L04
80483,30133,32,1,,2022-01-14,L04
80484,30133,42,1,,2022-01-14,L04
80485,30650,5,1,D2,2022-01-14,L12
80486,30650,26,1,,2022-01-14,L12
80487,30650,39,1,,2022-01-14,L12
80488,30650,13,1,,2022-01-14,L12
80489,29511,2,1,,2022-01-14,L02
80490,29511,46,1,,2022-01-14,L02
80491,29511,16,1,,2022-01-14,L02
80492,29511,28,1,,2022-01-14,L02
80493,30604,8,1,D2,2022-01-15,L12
80494,30604,33,1,,2022-01-15,L12
80495,30604,52,1,,2022-01-15,L12
80496,30604,25,1,,2022-01-15,L12
80497,30648,47,1,,2022-01-15,L12
80498,29840,8,1,,2022-01-16,L05
80499,29840,29,1,,2022-01-16,L05
80500,30816,46,1,,2022-01-16,L12
80501,30816,26,1,,2022-01-16,L12
80502,30816,3,1,,2022-01-16,L12
80503,30849,9,1,,2022-01-16,L12
80504,30849,46,1,,2022-01-16,L12
80505,30849,4,1,,2022-01-16,L12
80506,29796,49,1,,2022-01-16,L07
80507,30783,35,1,,2022-01-16,L12
80508,30783,55,1,,2022-01-16,L12
80509,30783,47,1,,2022-01-16,L12
80510,30783,7,1,,2022-01-16,L12
80511,30593,43,1,,2022-01-16,L12
80512,30724,34,1,,2022-01-16,L12
80513,30634,61,1,,2022-01-16,L12
80514,30634,57,1,,2022-01-16,L12
80515,30634,49,1,,2022-01-16,L12
80516,30855,29,1,,2022-01-17,L12
80517,30855,45,1,,2022-01-17,L12
80518,30855,19,1,,2022-01-17,L12
80519,30855,41,1,,2022-01-17,L12
80520,30802,39,1,,2022-01-17,L12
80521,30802,38,1,,2022-01-17,L12
80522,30802,30,1,,2022-01-17,L12
80523,30802,18,1,D2,2022-01-17,L12
80524,30333,27,1,,2022-01-17,L03
80525,30333,20,1,,2022-01-17,L03
80526,30333,18,1,,2022-01-17,L03
80527,30549,9,1,,2022-01-17,L07
80528,30549,31,1,,2022-01-17,L07
80529,30549,3,1,,2022-01-17,L07
80530,29730,54,1,,2022-01-17,L06
80531,29730,4,1,,2022-01-17,L06
80532,29730,57,1,,2022-01-17,L06
80533,30707,6,1,,2022-01-17,L12
80534,30707,58,1,D1,2022-01-17,L12
80535,30707,49,1,,2022-01-17,L12
80536,30707,50,1,,2022-01-17,L12
80537,30835,46,1,,2022-01-18,L12
80538,30835,6,1,,2022-01-18,L12
80539,30835,52,1,,2022-01-18,L12
80540,30835,40,1,,2022-01-18,L12
80541,30796,48,1,,2022-01-18,L12
80542,30570,45,1,,2022-01-18,L12
80543,30570,38,1,,2022-01-18,L12
80544,30570,49,1,,2022-01-18,L12
80545,30570,51,1,,2022-01-18,L12
80546,29378,7,1,,2022-01-18,L01
80547,29378,21,1,,2022-01-18,L01
80548,30781,7,1,,2022-01-18,L12
80549,29460,4,1,,2022-01-18,L05
80550,29460,48,1,,2022-01-18,L05
80551,30003,45,1,,2022-01-18,L01
80552,30003,41,1,,2022-01-18,L01
80553,30003,35,1,D2,2022-01-18,L01
80554,30003,57,1,,2022-01-18,L01
80555,29360,28,1,,2022-01-19,L06
80556,29360,31,1,,2022-01-19,L06
80557,30770,44,1,,2022-01-19,L12
80558,30770,4,1,,2022-01-19,L12
80559,30770,41,1,,2022-01-19,L12
80560,29357,38,1,,2022-01-19,L05
80561,29357,13,1,,2022-01-19,L05
80562,29357,23,1,,2022-01-19,L05
80563,30594,13,1,D1,2022-01-19,L12
80564,30594,43,1,,2022-01-19,L12
80565,30594,54,1,,2022-01-19,L12
80566,30594,50,1,,2022-01-19,L12
80567,29893,4,1,,2022-01-19,L10
80568,29222,2,1,D1,2022-01-19,L05
80569,29222,24,1,,2022-01-19,L05
80570,29222,41,1,,2022-01-19,L05
80571,29222,10,1,,2022-01-19,L05
80572,29338,6,1,D1,2022-01-20,L05
80573,29338,40,1,,2022-01-20,L05
80574,30693,32,1,,2022-01-20,L12
80575,30693,21,1,,2022-01-20,L12
80576,29923,37,1,,2022-01-20,L09
80577,29923,23,1,,2022-01-20,L09
80578,29923,6,1,,2022-01-20,L09
80579,29923,40,1,,2022-01-20,L09
80580,30675,35,1,,2022-01-20,L12
80581,30675,11,1,,2022-01-20,L12
80582,30675,22,1,,2022-01-20,L12
80583,30789,13,1,,2022-01-20,L12
80584,30789,44,1,,2022-01-20,L12
80585,30843,17,1,D1,2022-01-20,L12
80586,30843,36,1,,2022-01-20,L12
80587,30664,45,1,,2022-01-21,L12
80588,30760,53,1,,2022-01-21,L12
80589,30760,57,1,,2022-01-21,L12
80590,30760,16,1,,2022-01-21,L12
80591,30760,27,1,,2022-01-21,L12
80592,29019,32,1,,2022-01-21,L08
80593,30719,9,1,,2022-01-21,L12
80594,30719,40,1,,2022-01-21,L12
80595,30719,36,1,,2022-01-21,L12
80596,30566,10,1,,2022-01-21,L12
80597,30566,37,1,,2022-01-21,L12
80598,30034,49,1,,2022-01-21,L08
80599,30034,2,1,,2022-01-21,L08
80600,29435,5,1,,2022-01-21,L11
80601,29435,27,1,,2022-01-21,L11
80602,29435,23,1,,2022-01-21,L11
80603,29435,21,1,,2022-01-21,L11
80604,30756,3,1,,2022-01-21,L12
80605,30756,17,1,,2022-01-21,L12
80606,30756,32,1,,2022-01-21,L12
80607,29136,49,1,,2022-01-21,L05
80608,29136,7,1,,2022-01-21,L05
80609,29136,47,1,,2022-01-21,L05
80610,29136,33,1,,2022-01-21,L05
80611,30304,49,4,,2022-01-21,L07
80612,30304,39,1,,2022-01-21,L07
80613,30304,11,1,,2022-01-21,L07
80614,30304,2,1,,2022-01-21,L07
80615,30504,6,1,,2022-01-21,L10
80616,29578,24,4,D1,2022-01-22,L02
80617,29055,9,1,,2022-01-22,L07
80618,29055,41,1,,2022-01-22,L07
80619,29055,37,1,,2022-01-22,L07
80620,29114,47,1,,2022-01-22,L08
80621,29114,11,1,,2022-01-22,L08
80622,29114,41,1,,2022-01-22,L08
80623,29126,52,1,,2022-01-22,L09
80624,29126,55,1,,2022-01-22,L09
80625,29126,4,1,,2022-01-22,L09
80626,29625,9,1,,2022-01-22,L06
80627,29625,18,1,,2022-01-22,L06
80628,30572,28,1,,2022-01-22,L12
80629,30572,4,1,,2022-01-22,L12
80630,30716,19,1,,2022-01-22,L12
80631,30716,45,1,,2022-01-22,L12
80632,30716,26,1,,2022-01-22,L12
80633,30704,10,1,,2022-01-22,L12
80634,29719,59,1,,2022-01-23,L07
80635,29719,3,1,,2022-01-23,L07
80636,29719,48,1,,2022-01-23,L07
80637,29719,36,1,,2022-01-23,L07
80638,30019,13,1,,2022-01-23,L06
80639,30019,10,1,,2022-01-23,L06
80640,29183,2,1,,2022-01-23,L04
80641,29183,33,1,,2022-01-23,L04
80642,29896,18,1,,2022-01-23,L03
80643,29896,34,1,,2022-01-23,L03
80644,29812,38,1,,2022-01-23,L10
80645,29812,53,1,,2022-01-23,L10
80646,29812,34,1,,2022-01-23,L10
80647,29314,55,1,,2022-01-24,L03
80648,30627,9,1,,2022-01-24,L12
80649,30627,29,1,,2022-01-24,L12
80650,30627,45,1,,2022-01-24,L12
80651,30627,40,1,,2022-01-24,L12
80652,30638,27,1,,2022-01-24,L12
80653,30638,48,1,,2022-01-24,L12
80654,30769,20,1,,2022-01-24,L12
80655,30769,46,1,,2022-01-24,L12
80656,30178,20,1,,2022-01-24,L05
80657,29446,44,1,,2022-01-25,L03
80658,29446,10,1,,2022-01-25,L03
80659,29446,41,1,,2022-01-25,L03
80660,30622,42,1,,2022-01-25,L12
80661,30622,23,1,,2022-01-25,L12
80662,30622,51,1,,2022-01-25,L12
80663,30653,23,1,,2022-01-25,L12
80664,29600,18,1,,2022-01-25,L02
80665,30580,32,1,D3,2022-01-25,L12
80666,30580,46,4,,2022-01-25,L12
80667,30580,55,1,,2022-01-25,L12
80668,30580,19,1,,2022-01-25,L12
80669,29102,41,1,,2022-01-25,L10
80670,29102,33,1,,2022-01-25,L10
80671,29102,16,1,,2022-01-25,L10
80672,29152,22,3,,2022-01-25,L04
80673,29152,41,1,,2022-01-25,L04
80674,29152,59,1,,2022-01-25,L04
80675,30639,45,1,,2022-01-25,L12
80676,30639,30,1,,2022-01-25,L12
80677,30639,22,1,D2,2022-01-25,L12
80678,30686,59,1,,2022-01-25,L12
80679,30830,17,1,,2022-01-26,L12
80680,30830,31,1,,2022-01-26,L12
80681,30830,26,2,,2022-01-26,L12
80682,30830,1,1,,2022-01-26,L12
80683,30784,31,1,,2022-01-26,L12
80684,30784,10,1,,2022-01-26,L12
80685,30784,19,1,,2022-01-26,L12
80686,30784,45,1,,2022-01-26,L12
80687,30438,30,1,,2022-01-26,L06
80688,30438,55,1,,2022-01-26,L06
80689,30438,35,1,,2022-01-26,L06
80690,30438,42,1,,2022-01-26,L06
80691,30799,57,1,,2022-01-26,L12
80692,29974,23,1,,2022-01-26,L11
80693,29974,45,1,,2022-01-26,L11
80694,29974,29,1,,2022-01-26,L11
80695,29974,22,1,,2022-01-26,L11
80696,29536,49,1,,2022-01-26,L06
80697,30533,48,1,,2022-01-27,L03
80698,30533,9,1,,2022-01-27,L03
80699,30010,6,1,,2022-01-27,L09
80700,30010,23,1,,2022-01-27,L09
80701,30430,49,1,,2022-01-27,L02
80702,30430,26,1,D2,2022-01-27,L02
80703,30430,5,1,,2022-01-27,L02
80704,30759,52,1,,2022-01-27,L12
80705,30774,22,1,,2022-01-27,L12
80706,28926,10,1,,2022-01-27,L09
80707,29342,10,1,,2022-01-27,L04
80708,29342,50,1,,2022-01-27,L04
80709,29342,9,1,,2022-01-27,L04
80710,28950,61,1,,2022-01-27,L01
80711,28950,21,1,,2022-01-27,L01
80712,28950,9,1,,2022-01-27,L01
80713,29411,60,1,,2022-01-27,L08
80714,30292,12,1,,2022-01-27,L02
80715,30292,5,1,,2022-01-27,L02
80716,30292,46,1,,2022-01-27,L02
80717,29835,14,1,,2022-01-27,L06
80718,29835,48,1,,2022-01-27,L06
80719,29835,35,1,,2022-01-27,L06
80720,29658,10,1,,2022-01-27,L10
80721,29658,7,1,,2022-01-27,L10
80722,29658,18,1,,2022-01-27,L10
80723,30565,11,1,,2022-01-28,L12
80724,30565,57,1,,2022-01-28,L12
80725,30565,51,1,,2022-01-28,L12
80726,29238,40,1,,2022-01-28,L06
80727,29238,27,1,,2022-01-28,L06
80728,29238,29,1,,2022-01-28,L06
80729,29238,34,1,,2022-01-28,L06
80730,30763,45,1,,2022-01-28,L12
80731,30763,2,1,,2022-01-28,L12
80732,30763,5,1,,2022-01-28,L12
80733,30160,3,1,,2022-01-28,L05
80734,30160,17,1,,2022-01-28,L05
80735,29538,27,1,,2022-01-28,L03
80736,29538,37,1,,2022-01-28,L03
80737,29538,12,1,,2022-01-28,L03
80738,29538,15,1,,2022-01-28,L03
80739,29601,15,1,,2022-01-29,L09
80740,29646,37,1,,2022-01-29,L03
80741,30143,7,1,,2022-01-29,L04
80742,30143,23,1,,2022-01-29,L04
80743,30143,46,1,,2022-01-29,L04
80744,30143,26,1,,2022-01-29,L04
80745,30140,6,1,,2022-01-29,L01
80746,30140,1,1,,2022-01-29,L01
80747,30140,15,1,,2022-01-29,L01
80748,28985,11,1,,2022-01-29,L09
80749,28985,7,1,,2022-01-29,L09
80750,28985,40,1,,2022-01-29,L09
80751,30027,10,1,,2022-01-29,L11
80752,30027,7,1,,2022-01-29,L11
80753,30027,46,1,,2022-01-29,L11
80754,29149,8,1,,2022-01-30,L08
80755,29149,34,1,,2022-01-30,L08
80756,30090,32,1,,2022-01-30,L04
80757,29924,25,1,,2022-01-30,L08
80758,29924,7,1,,2022-01-30,L08
80759,29247,33,1,,2022-01-30,L04
80760,30552,60,1,,2022-01-30,L01
80761,30552,21,1,,2022-01-30,L01
80762,30532,40,1,,2022-01-30,L02
80763,29092,27,1,,2022-01-30,L04
80764,29113,61,1,,2022-01-31,L11
80765,29113,53,1,,2022-01-31,L11
80766,29113,49,1,,2022-01-31,L11
80767,29508,6,1,,2022-01-31,L09
80768,29508,43,1,,2022-01-31,L09
80769,29508,31,1,,2022-01-31,L09
80770,29188,8,1,,2022-01-31,L03
80771,29188,24,1,,2022-01-31,L03
80772,29188,22,1,,2022-01-31,L03
80773,28864,22,3,,2022-01-31,L03
80774,28864,52,1,,2022-01-31,L03
80775,28864,60,1,,2022-01-31,L03
80776,30807,12,1,,2022-02-01,L12
80777,30807,36,1,,2022-02-01,L12
80778,30701,10,1,,2022-02-01,L12
80779,30598,48,1,,2022-02-01,L12
80780,30395,14,1,,2022-02-01,L11
80781,30395,21,1,,2022-02-01,L11
80782,30395,24,4,,2022-02-01,L11
80783,30395,5,1,,2022-02-01,L11
80784,29182,3,1,D1,2022-02-01,L08
80785,30644,4,1,,2022-02-01,L12
80786,30644,39,1,,2022-02-01,L12
80787,30644,13,1,,2022-02-01,L12
80788,29068,21,1,D2,2022-02-01,L08
80789,29068,26,1,,2022-02-01,L08
80790,29068,4,1,,2022-02-01,L08
80791,30818,41,1,,2022-02-01,L12
80792,30818,52,1,,2022-02-01,L12
80793,30818,60,1,,2022-02-01,L12
80794,29512,51,1,,2022-02-01,L01
80795,29512,55,1,,2022-02-01,L01
80796,29512,43,1,,2022-02-01,L01
80797,29512,37,1,,2022-02-01,L01
80798,29890,51,1,,2022-02-02,L05
80799,29890,41,1,,2022-02-02,L05
80800,29890,15,1,,2022-02-02,L05
